timestamp,channel,action,payload
1762857712266,CH1,POWER,2.35
1762857712270,CH1,POWER,2.35
1762857712275,CH1,POWER,2.35
1762857712279,CH1,POWER,2.35
1762857712283,CH1,POWER,2.35
1762857712287,CH1,POWER,2.35
1762857712291,CH1,POWER,2.35
1762857712296,CH1,POWER,2.35
1762857712300,CH1,POWER,2.35
1762857712306,CH1,POWER,2.35
1762857712310,CH1,POWER,2.35
1762857712316,CH1,POWER,2.35
1762857712320,CH1,POWER,2.35
1762857712326,CH1,POWER,2.35
1762857712330,CH1,POWER,2.35
1762857712336,CH1,POWER,2.35
1762857712340,CH1,POWER,2.35
1762857712346,CH1,POWER,2.35
1762857712350,CH1,POWER,2.35
1762857712356,CH1,POWER,2.35
1762857712360,CH1,POWER,2.35
1762857712366,CH1,POWER,2.35
1762857712370,CH1,POWER,2.35
1762857712376,CH1,POWER,2.35
1762857712380,CH1,POWER,2.35
1762857712386,CH1,POWER,2.35
1762857712390,CH1,POWER,2.35
1762857712396,CH1,POWER,2.35
1762857712400,CH1,POWER,2.35
1762857712406,CH1,POWER,2.35
1762857712410,CH1,POWER,2.35
1762857712416,CH1,POWER,2.35
1762857712420,CH1,POWER,2.35
1762857712426,CH1,POWER,2.35
1762857712430,CH1,POWER,2.35
1762857712436,CH1,POWER,2.35
1762857712444,CH1,POWER,2.35
1762857712448,CH1,POWER,2.35
1762857712453,CH1,POWER,2.35
1762857712457,CH1,POWER,2.35
1762857712461,CH1,POWER,2.35
1762857712466,CH1,POWER,2.35
1762857712470,CH1,POWER,2.35
1762857712476,CH1,POWER,2.35
1762857712484,CH1,POWER,2.35
1762857712488,CH1,POWER,2.35
1762857712494,CH1,POWER,2.35
1762857712498,CH1,POWER,2.35
1762857712503,CH1,POWER,2.35
1762857712508,CH1,POWER,2.35
1762857712514,CH1,POWER,2.35
1762857712519,CH1,POWER,2.35
1762857712545,CH1,POWER,2.35
1762857712551,CH1,POWER,2.35
1762857712555,CH1,POWER,2.35
1762857712561,CH1,POWER,2.35
1762857712567,CH1,POWER,2.35
1762857712573,CH1,POWER,2.35
1762857712578,CH1,POWER,2.35
1762857712582,CH1,POWER,2.35
1762857712588,CH1,POWER,2.35
1762857712596,CH1,POWER,2.35
1762857712602,CH1,POWER,2.35
1762857712608,CH1,POWER,2.35
1762857712613,CH1,POWER,2.35
1762857712618,CH1,POWER,2.35
1762857712622,CH1,POWER,2.35
1762857712627,CH1,POWER,2.35
1762857712633,CH1,POWER,2.35
1762857712638,CH1,POWER,2.35
1762857712642,CH1,POWER,2.35
1762857712648,CH1,POWER,2.35
1762857712654,CH1,POWER,2.35
1762857712658,CH1,POWER,2.35
1762857712662,CH1,POWER,2.35
1762857712668,CH1,POWER,2.35
1762857712672,CH1,POWER,2.35
1762857712678,CH1,POWER,2.35
1762857712682,CH1,POWER,2.35
1762857712688,CH1,POWER,2.35
1762857712692,CH1,POWER,2.35
1762857712698,CH1,POWER,2.35
1762857712702,CH1,POWER,2.35
1762857712708,CH1,POWER,2.35
1762857712712,CH1,POWER,2.35
1762857712718,CH1,POWER,2.35
1762857712722,CH1,POWER,2.35
1762857712728,CH1,POWER,2.35
1762857712732,CH1,POWER,2.35
1762857712738,CH1,POWER,2.35
1762857712742,CH1,POWER,2.35
1762857712748,CH1,POWER,2.35
1762857712752,CH1,POWER,2.35
1762857712758,CH1,POWER,2.35
1762857712762,CH1,POWER,2.35
1762857712768,CH1,POWER,2.35
1762857712772,CH1,POWER,2.35
1762857712778,CH1,POWER,2.35
1762857712782,CH1,POWER,2.35
1762857712788,CH1,POWER,2.35
1762857712792,CH1,POWER,2.35
1762857712798,CH1,POWER,2.35
1762857712802,CH1,POWER,2.35
1762857712808,CH1,POWER,2.35
1762857712812,CH1,POWER,2.35
1762857712818,CH1,POWER,2.35
1762857712822,CH1,POWER,2.35
1762857712828,CH1,POWER,2.35
1762857712832,CH1,POWER,2.35
1762857712838,CH1,POWER,2.35
1762857712843,CH1,POWER,2.35
