timestamp,channel,action,payload
1764063297367,CH1,POWER,2.35
1764063297371,CH1,POWER,2.35
1764063297375,CH1,POWER,2.35
1764063297379,CH1,POWER,2.35
1764063297383,CH1,POWER,2.35
1764063297388,CH1,POWER,2.35
1764063297392,CH1,POWER,2.35
1764063297398,CH1,POWER,2.35
1764063297402,CH1,POWER,2.35
1764063297408,CH1,POWER,2.35
1764063297412,CH1,POWER,2.35
1764063297418,CH1,POWER,2.35
1764063297422,CH1,POWER,2.35
1764063297428,CH1,POWER,2.35
1764063297432,CH1,POWER,2.35
1764063297459,CH1,POWER,2.35
1764063297463,CH1,POWER,2.35
1764063297467,CH1,POWER,2.35
1764063297471,CH1,POWER,2.35
1764063297475,CH1,POWER,2.35
1764063297480,CH1,POWER,2.35
1764063297484,CH1,POWER,2.35
1764063297490,CH1,POWER,2.35
1764063297494,CH1,POWER,2.35
1764063297500,CH1,POWER,2.35
1764063297504,CH1,POWER,2.35
1764063297510,CH1,POWER,2.35
1764063297514,CH1,POWER,2.35
1764063297520,CH1,POWER,2.35
1764063297524,CH1,POWER,2.35
1764063297530,CH1,POWER,2.35
1764063297534,CH1,POWER,2.35
1764063297540,CH1,POWER,2.35
1764063297544,CH1,POWER,2.35
1764063297549,CH1,POWER,2.35
1764063297553,CH1,POWER,2.35
1764063297557,CH1,POWER,2.35
1764063297561,CH1,POWER,2.35
1764063297565,CH1,POWER,2.35
1764063297570,CH1,POWER,2.35
1764063297574,CH1,POWER,2.35
1764063297580,CH1,POWER,2.35
1764063297584,CH1,POWER,2.35
1764063297590,CH1,POWER,2.35
1764063297595,CH1,POWER,2.35
1764063297600,CH1,POWER,2.35
1764063297604,CH1,POWER,2.35
1764063297610,CH1,POWER,2.35
1764063297614,CH1,POWER,2.35
1764063297620,CH1,POWER,2.35
1764063297624,CH1,POWER,2.35
1764063297630,CH1,POWER,2.35
1764063297634,CH1,POWER,2.35
1764063297640,CH1,POWER,2.35
1764063297644,CH1,POWER,2.35
1764063297650,CH1,POWER,2.35
1764063297654,CH1,POWER,2.35
1764063297660,CH1,POWER,2.35
1764063297664,CH1,POWER,2.35
1764063297670,CH1,POWER,2.35
