timestamp,channel,action,payload
1762857006141,CH1,POWER,2.40
1762857006145,CH1,POWER,2.40
1762857006150,CH1,POWER,2.40
1762857006154,CH1,POWER,2.40
1762857006160,CH1,POWER,2.40
1762857006164,CH1,POWER,2.40
1762857006170,CH1,POWER,2.40
1762857006174,CH1,POWER,2.40
1762857006180,CH1,POWER,2.40
1762857006184,CH1,POWER,2.40
1762857006190,CH1,POWER,2.40
1762857006194,CH1,POWER,2.40
1762857006200,CH1,POWER,2.40
1762857006204,CH1,POWER,2.40
1762857006210,CH1,POWER,2.40
1762857006214,CH1,POWER,2.40
1762857006220,CH1,POWER,2.40
1762857006224,CH1,POWER,2.40
1762857006230,CH1,POWER,2.40
1762857006234,CH1,POWER,2.40
1762857006240,CH1,POWER,2.40
1762857006244,CH1,POWER,2.40
1762857006250,CH1,POWER,2.40
1762857006254,CH1,POWER,2.40
1762857006260,CH1,POWER,2.40
1762857006268,CH1,POWER,2.40
1762857006272,CH1,POWER,2.40
1762857006278,CH1,POWER,2.40
1762857006282,CH1,POWER,2.40
1762857006288,CH1,POWER,2.40
1762857006292,CH1,POWER,2.40
1762857006298,CH1,POWER,2.40
1762857006303,CH1,POWER,2.40
1762857006307,CH1,POWER,2.40
1762857006311,CH1,POWER,2.40
1762857006315,CH1,POWER,2.40
1762857006320,CH1,POWER,2.40
1762857006328,CH1,POWER,2.40
1762857006332,CH1,POWER,2.40
1762857006338,CH1,POWER,2.40
1762857006342,CH1,POWER,2.40
1762857006348,CH1,POWER,2.40
1762857006352,CH1,POWER,2.40
1762857006358,CH1,POWER,2.40
1762857006362,CH1,POWER,2.40
1762857006368,CH1,POWER,2.40
1762857006372,CH1,POWER,2.40
1762857006374,CH1,POWER,2.40
1762857006402,CH1,POWER,2.40
1762857006407,CH1,POWER,2.40
1762857006412,CH1,POWER,2.40
1762857006416,CH1,POWER,2.40
1762857006422,CH1,POWER,2.40
1762857006430,CH1,POWER,2.40
1762857006434,CH1,POWER,2.40
1762857006440,CH1,POWER,2.40
1762857006444,CH1,POWER,2.40
1762857006450,CH1,POWER,2.40
1762857006456,CH1,POWER,2.40
1762857006462,CH1,POWER,2.40
1762857006466,CH1,POWER,2.40
1762857006472,CH1,POWER,2.40
1762857006477,CH1,POWER,2.40
1762857006482,CH1,POWER,2.40
1762857006490,CH1,POWER,2.40
1762857006495,CH1,POWER,2.40
1762857006501,CH1,POWER,2.40
1762857006507,CH1,POWER,2.40
1762857006512,CH1,POWER,2.40
1762857006516,CH1,POWER,2.40
1762857006522,CH1,POWER,2.40
1762857006526,CH1,POWER,2.40
1762857006532,CH1,POWER,2.40
1762857006537,CH1,POWER,2.40
1762857006542,CH1,POWER,2.40
1762857006546,CH1,POWER,2.40
1762857006552,CH1,POWER,2.40
1762857006556,CH1,POWER,2.40
1762857006562,CH1,POWER,2.40
1762857006566,CH1,POWER,2.40
1762857006572,CH1,POWER,2.40
1762857006576,CH1,POWER,2.40
1762857006582,CH1,POWER,2.40
1762857006588,CH1,POWER,2.40
1762857006592,CH1,POWER,2.40
1762857006596,CH1,POWER,2.40
1762857006602,CH1,POWER,2.40
1762857006606,CH1,POWER,2.40
1762857006612,CH1,POWER,2.40
1762857006616,CH1,POWER,2.40
1762857006622,CH1,POWER,2.40
1762857006626,CH1,POWER,2.40
1762857006632,CH1,POWER,2.40
1762857006636,CH1,POWER,2.40
1762857006642,CH1,POWER,2.40
1762857006646,CH1,POWER,2.40
1762857006652,CH1,POWER,2.40
1762857006656,CH1,POWER,2.40
1762857006662,CH1,POWER,2.40
1762857006666,CH1,POWER,2.40
1762857006672,CH1,POWER,2.40
1762857006676,CH1,POWER,2.40
1762857006682,CH1,POWER,2.40
1762857006686,CH1,POWER,2.40
1762857006692,CH1,POWER,2.40
1762857006696,CH1,POWER,2.40
1762857006702,CH1,POWER,2.40
1762857006706,CH1,POWER,2.40
1762857006712,CH1,POWER,2.40
1762857006717,CH1,POWER,2.40
1762857006722,CH1,POWER,2.40
1762857006726,CH1,POWER,2.40
1762857006732,CH1,POWER,2.40
1762857006736,CH1,POWER,2.40
1762857006741,CH1,POWER,2.40
1762857006746,CH1,POWER,2.40
1762857006752,CH1,POWER,2.40
1762857006756,CH1,POWER,2.40
1762857006761,CH1,POWER,2.40
1762857006765,CH1,POWER,2.40
1762857006769,CH1,POWER,2.40
1762857006771,CH1,POWER,2.40
1762857006774,CH1,POWER,2.40
1762857006776,CH1,POWER,2.40
1762857006804,CH1,POWER,2.40
1762857006808,CH1,POWER,2.40
1762857006813,CH1,POWER,2.40
1762857006817,CH1,POWER,2.40
1762857006821,CH1,POWER,2.40
1762857006825,CH1,POWER,2.40
1762857006829,CH1,POWER,2.40
1762857006834,CH1,POWER,2.40
1762857006838,CH1,POWER,2.40
1762857006844,CH1,POWER,2.40
1762857006848,CH1,POWER,2.40
1762857006854,CH1,POWER,2.40
1762857006858,CH1,POWER,2.40
1762857006864,CH1,POWER,2.40
1762857006868,CH1,POWER,2.40
1762857006874,CH1,POWER,2.40
1762857006878,CH1,POWER,2.40
1762857006884,CH1,POWER,2.40
1762857006888,CH1,POWER,2.40
1762857006894,CH1,POWER,2.40
1762857006898,CH1,POWER,2.40
1762857006904,CH1,POWER,2.40
1762857006908,CH1,POWER,2.40
1762857006914,CH1,POWER,2.40
1762857006918,CH1,POWER,2.40
1762857006924,CH1,POWER,2.40
1762857006928,CH1,POWER,2.40
1762857006934,CH1,POWER,2.40
1762857006938,CH1,POWER,2.40
1762857006944,CH1,POWER,2.40
1762857006948,CH1,POWER,2.40
1762857006954,CH1,POWER,2.40
1762857006958,CH1,POWER,2.40
1762857006964,CH1,POWER,2.40
1762857006968,CH1,POWER,2.40
1762857006974,CH1,POWER,2.40
1762857006978,CH1,POWER,2.40
1762857006984,CH1,POWER,2.40
1762857006988,CH1,POWER,2.40
1762857006994,CH1,POWER,2.40
1762857006998,CH1,POWER,2.40
1762857007004,CH1,POWER,2.40
1762857007008,CH1,POWER,2.40
1762857007014,CH1,POWER,2.40
1762857007018,CH1,POWER,2.40
1762857007024,CH1,POWER,2.40
1762857007028,CH1,POWER,2.40
1762857007034,CH1,POWER,2.40
1762857007038,CH1,POWER,2.40
1762857007044,CH1,POWER,2.40
1762857007048,CH1,POWER,2.40
1762857007054,CH1,POWER,2.40
1762857007058,CH1,POWER,2.40
1762857007064,CH1,POWER,2.40
1762857007068,CH1,POWER,2.40
1762857007074,CH1,POWER,2.40
1762857007078,CH1,POWER,2.40
1762857007084,CH1,POWER,2.40
1762857007089,CH1,POWER,2.40
1762857007094,CH1,POWER,2.40
1762857007098,CH1,POWER,2.40
1762857007103,CH1,POWER,2.40
1762857007109,CH1,POWER,2.40
1762857007114,CH1,POWER,2.40
1762857007122,CH1,POWER,2.40
1762857007128,CH1,POWER,2.40
1762857007134,CH1,POWER,2.40
1762857007142,CH1,POWER,2.40
1762857007146,CH1,POWER,2.40
1762857007152,CH1,POWER,2.40
1762857007158,CH1,POWER,2.40
1762857007163,CH1,POWER,2.40
1762857007169,CH1,POWER,2.40
1762857007173,CH1,POWER,2.40
1762857007176,CH1,POWER,2.40
1762857007178,CH1,POWER,2.40
1762857007206,CH1,POWER,2.40
1762857007210,CH1,POWER,2.40
1762857007216,CH1,POWER,2.40
1762857007224,CH1,POWER,2.40
1762857007228,CH1,POWER,2.40
1762857007234,CH1,POWER,2.40
1762857007238,CH1,POWER,2.40
1762857007244,CH1,POWER,2.40
1762857007249,CH1,POWER,2.40
1762857007255,CH1,POWER,2.40
1762857007261,CH1,POWER,2.40
1762857007266,CH1,POWER,2.40
1762857007270,CH1,POWER,2.40
1762857007276,CH1,POWER,2.40
1762857007284,CH1,POWER,2.40
1762857007289,CH1,POWER,2.40
1762857007295,CH1,POWER,2.40
1762857007299,CH1,POWER,2.40
1762857007303,CH1,POWER,2.40
1762857007307,CH1,POWER,2.40
1762857007311,CH1,POWER,2.40
1762857007316,CH1,POWER,2.40
1762857007320,CH1,POWER,2.40
1762857007326,CH1,POWER,2.40
1762857007330,CH1,POWER,2.40
1762857007336,CH1,POWER,2.40
1762857007340,CH1,POWER,2.40
1762857007346,CH1,POWER,2.40
1762857007350,CH1,POWER,2.40
1762857007356,CH1,POWER,2.40
1762857007360,CH1,POWER,2.40
1762857007365,CH1,POWER,2.40
1762857007369,CH1,POWER,2.40
1762857007373,CH1,POWER,2.40
1762857007377,CH1,POWER,2.40
1762857007381,CH1,POWER,2.40
1762857007386,CH1,POWER,2.40
1762857007390,CH1,POWER,2.40
1762857007396,CH1,POWER,2.40
1762857007404,CH1,POWER,2.40
1762857007408,CH1,POWER,2.40
1762857007414,CH1,POWER,2.40
1762857007420,CH1,POWER,2.40
1762857007426,CH1,POWER,2.40
1762857007434,CH1,POWER,2.40
1762857007440,CH1,POWER,2.40
1762857007446,CH1,POWER,2.40
1762857007451,CH1,POWER,2.40
1762857007456,CH1,POWER,2.40
1762857007461,CH1,POWER,2.40
1762857007466,CH1,POWER,2.40
1762857007470,CH1,POWER,2.40
1762857007476,CH1,POWER,2.40
1762857007481,CH1,POWER,2.40
1762857007486,CH1,POWER,2.40
1762857007490,CH1,POWER,2.40
1762857007497,CH1,POWER,2.40
1762857007501,CH1,POWER,2.40
1762857007506,CH1,POWER,2.40
1762857007510,CH1,POWER,2.40
1762857007516,CH1,POWER,2.40
1762857007520,CH1,POWER,2.40
1762857007526,CH1,POWER,2.40
1762857007531,CH1,POWER,2.40
1762857007536,CH1,POWER,2.40
1762857007544,CH1,POWER,2.40
1762857007550,CH1,POWER,2.40
1762857007556,CH1,POWER,2.40
1762857007560,CH1,POWER,2.40
1762857007565,CH1,POWER,2.40
1762857007569,CH1,POWER,2.40
1762857007595,CH1,POWER,2.40
1762857007602,CH1,POWER,2.40
1762857007608,CH1,POWER,2.40
1762857007612,CH1,POWER,2.40
1762857007618,CH1,POWER,2.40
1762857007626,CH1,POWER,2.40
1762857007632,CH1,POWER,2.40
1762857007638,CH1,POWER,2.40
1762857007646,CH1,POWER,2.40
1762857007652,CH1,POWER,2.40
1762857007657,CH1,POWER,2.40
1762857007663,CH1,POWER,2.40
1762857007668,CH1,POWER,2.40
1762857007676,CH1,POWER,2.40
1762857007681,CH1,POWER,2.40
1762857007687,CH1,POWER,2.40
1762857007693,CH1,POWER,2.40
1762857007698,CH1,POWER,2.40
1762857007706,CH1,POWER,2.40
1762857007712,CH1,POWER,2.40
1762857007718,CH1,POWER,2.40
1762857007723,CH1,POWER,2.40
1762857007728,CH1,POWER,2.40
1762857007733,CH1,POWER,2.40
1762857007738,CH1,POWER,2.40
1762857007746,CH1,POWER,2.40
1762857007752,CH1,POWER,2.40
1762857007757,CH1,POWER,2.40
1762857007763,CH1,POWER,2.40
1762857007768,CH1,POWER,2.40
1762857007773,CH1,POWER,2.40
1762857007778,CH1,POWER,2.40
1762857007784,CH1,POWER,2.40
1762857007788,CH1,POWER,2.40
1762857007796,CH1,POWER,2.40
1762857007801,CH1,POWER,2.40
1762857007808,CH1,POWER,2.40
1762857007814,CH1,POWER,2.40
1762857007818,CH1,POWER,2.40
1762857007823,CH1,POWER,2.40
1762857007828,CH1,POWER,2.40
1762857007833,CH1,POWER,2.40
1762857007838,CH1,POWER,2.40
1762857007843,CH1,POWER,2.40
1762857007848,CH1,POWER,2.40
1762857007856,CH1,POWER,2.40
1762857007862,CH1,POWER,2.40
1762857007868,CH1,POWER,2.40
1762857007873,CH1,POWER,2.40
1762857007878,CH1,POWER,2.40
1762857007883,CH1,POWER,2.40
