timestamp,channel,action,payload
1764063923219,CH1,POWER,2.35
1764063923225,CH1,POWER,2.35
1764063923230,CH1,POWER,2.35
1764063923234,CH1,POWER,2.35
1764063923240,CH1,POWER,2.35
1764063923244,CH1,POWER,2.35
1764063923249,CH1,POWER,2.35
1764063923253,CH1,POWER,2.35
1764063923281,CH1,POWER,2.75
1764063923287,CH1,POWER,2.75
1764063923291,CH1,POWER,2.75
1764063923295,CH1,POWER,2.75
1764063923301,CH1,POWER,2.75
1764063923305,CH1,POWER,2.75
1764063923312,CH1,POWER,2.75
1764063923315,CH1,POWER,2.75
1764063923322,CH1,POWER,2.75
1764063923325,CH1,POWER,2.75
1764063923332,CH1,POWER,2.75
1764063923335,CH1,POWER,2.75
1764063923342,CH1,POWER,2.75
1764063923345,CH1,POWER,2.75
1764063923351,CH1,POWER,2.75
1764063923355,CH1,POWER,2.75
1764063923361,CH1,POWER,2.75
1764063923365,CH1,POWER,2.75
1764063923371,CH1,POWER,2.75
1764063923375,CH1,POWER,2.75
1764063923381,CH1,POWER,2.75
1764063923385,CH1,POWER,2.75
1764063923391,CH1,POWER,2.75
1764063923395,CH1,POWER,2.75
1764063923401,CH1,POWER,2.75
1764063923406,CH1,POWER,2.75
1764063923411,CH1,POWER,2.75
1764063923415,CH1,POWER,2.75
1764063923421,CH1,POWER,2.75
1764063923425,CH1,POWER,2.75
1764063923432,CH1,POWER,2.75
1764063923435,CH1,POWER,2.75
1764063923441,CH1,POWER,2.75
1764063923446,CH1,POWER,2.75
1764063923450,CH1,POWER,2.75
1764063923454,CH1,POWER,2.75
1764063923458,CH1,POWER,2.75
1764063923462,CH1,POWER,2.75
1764063923467,CH1,POWER,2.75
1764063923471,CH1,POWER,2.75
1764063923475,CH1,POWER,2.75
1764063923481,CH1,POWER,2.75
1764063923485,CH1,POWER,2.75
1764063923491,CH1,POWER,2.75
1764063923495,CH1,POWER,2.75
1764063923501,CH1,POWER,2.75
1764063923505,CH1,POWER,2.75
1764063923511,CH1,POWER,2.75
1764063923515,CH1,POWER,2.75
1764063923521,CH1,POWER,2.75
1764063923525,CH1,POWER,2.75
1764063923531,CH1,POWER,2.75
1764063923535,CH1,POWER,2.75
1764063923541,CH1,POWER,2.75
1764063923545,CH1,POWER,2.75
1764063923551,CH1,POWER,2.75
