timestamp,channel,action,payload
1764061612553,CH1,POWER,2.35
1764061612559,CH1,POWER,2.35
1764061612563,CH1,POWER,2.35
1764061612569,CH1,POWER,2.35
1764061612573,CH1,POWER,2.35
1764061612579,CH1,POWER,2.35
1764061612583,CH1,POWER,2.35
1764061612589,CH1,POWER,2.35
1764061612593,CH1,POWER,2.35
1764061612599,CH1,POWER,2.35
1764061612603,CH1,POWER,2.35
1764061612609,CH1,POWER,2.35
1764061612613,CH1,POWER,2.35
1764061612619,CH1,POWER,2.35
1764061612623,CH1,POWER,2.35
1764061612650,CH1,POWER,2.35
1764061612654,CH1,POWER,2.35
1764061612658,CH1,POWER,2.35
1764061612662,CH1,POWER,2.35
1764061612666,CH1,POWER,2.35
1764061612671,CH1,POWER,2.35
1764061612675,CH1,POWER,2.35
1764061612681,CH1,POWER,2.35
1764061612685,CH1,POWER,2.35
1764061612691,CH1,POWER,2.35
1764061612695,CH1,POWER,2.35
1764061612701,CH1,POWER,2.35
1764061612705,CH1,POWER,2.35
1764061612711,CH1,POWER,2.35
1764061612715,CH1,POWER,2.35
1764061612721,CH1,POWER,2.35
1764061612725,CH1,POWER,2.35
1764061612731,CH1,POWER,2.35
1764061612735,CH1,POWER,2.35
1764061612741,CH1,POWER,2.35
1764061612745,CH1,POWER,2.35
1764061612750,CH1,POWER,2.35
1764061612754,CH1,POWER,2.35
1764061612758,CH1,POWER,2.35
1764061612762,CH1,POWER,2.35
1764061612766,CH1,POWER,2.35
1764061612771,CH1,POWER,2.35
1764061612775,CH1,POWER,2.35
1764061612781,CH1,POWER,2.35
1764061612785,CH1,POWER,2.35
1764061612791,CH1,POWER,2.35
1764061612795,CH1,POWER,2.35
1764061612801,CH1,POWER,2.35
1764061612805,CH1,POWER,2.35
1764061612811,CH1,POWER,2.35
1764061612815,CH1,POWER,2.35
1764061612821,CH1,POWER,2.35
1764061612825,CH1,POWER,2.35
1764061612831,CH1,POWER,2.35
1764061612835,CH1,POWER,2.35
1764061612841,CH1,POWER,2.35
1764061612847,CH1,POWER,2.35
1764061612851,CH1,POWER,2.35
1764061612855,CH1,POWER,2.35
1764061612861,CH1,POWER,2.35
1764061612867,CH1,POWER,2.35
1764061612871,CH1,POWER,2.35
1764061612877,CH1,POWER,2.35
1764061612881,CH1,POWER,2.35
1764061612887,CH1,POWER,2.35
1764061612891,CH1,POWER,2.35
1764061612897,CH1,POWER,2.35
1764061612901,CH1,POWER,2.35
1764061612907,CH1,POWER,2.35
1764061612911,CH1,POWER,2.35
1764061612917,CH1,POWER,2.35
1764061612921,CH1,POWER,2.35
1764061612925,CH1,POWER,2.35
1764061612931,CH1,POWER,2.35
1764061612939,CH1,POWER,2.35
1764061612944,CH1,POWER,2.35
1764061612948,CH1,POWER,2.35
1764061612952,CH1,POWER,2.35
1764061612956,CH1,POWER,2.35
1764061612961,CH1,POWER,2.35
1764061612965,CH1,POWER,2.35
1764061612971,CH1,POWER,2.35
1764061612975,CH1,POWER,2.35
1764061612981,CH1,POWER,2.35
1764061612985,CH1,POWER,2.35
1764061612991,CH1,POWER,2.35
1764061612995,CH1,POWER,2.35
1764061613001,CH1,POWER,2.35
1764061613005,CH1,POWER,2.35
1764061613011,CH1,POWER,2.35
