timestamp,channel,action,payload
1764066149876,CH1,POWER,2.35
1764066149882,CH1,POWER,2.35
1764066149888,CH1,POWER,2.35
1764066149893,CH1,POWER,2.35
1764066149898,CH1,POWER,2.35
1764066149906,CH1,POWER,2.35
1764066149910,CH1,POWER,2.35
1764066149937,CH1,POWER,2.35
1764066149943,CH1,POWER,2.35
1764066149949,CH1,POWER,2.35
1764066149953,CH1,POWER,2.35
1764066149959,CH1,POWER,2.35
1764066149963,CH1,POWER,2.35
1764066149966,CH1,POWER,2.35
1764066149971,CH1,POWER,2.35
1764066149975,CH1,POWER,2.35
1764066149980,CH1,POWER,2.35
1764066149984,CH1,POWER,2.35
1764066149990,CH1,POWER,2.35
1764066149994,CH1,POWER,2.35
1764066149999,CH1,POWER,2.35
1764066150004,CH1,POWER,2.35
1764066150009,CH1,POWER,2.35
1764066150013,CH1,POWER,2.35
1764066150020,CH1,POWER,2.35
1764066150024,CH1,POWER,2.35
1764066150030,CH1,POWER,2.35
1764066150035,CH1,POWER,2.35
1764066150040,CH1,POWER,2.35
1764066150044,CH1,POWER,2.35
1764066150049,CH1,POWER,2.35
1764066150054,CH1,POWER,2.35
1764066150060,CH1,POWER,2.35
1764066150064,CH1,POWER,2.35
1764066150070,CH1,POWER,2.35
1764066150073,CH1,POWER,2.35
1764066150080,CH1,POWER,2.35
1764066150084,CH1,POWER,2.35
1764066150089,CH1,POWER,2.35
1764066150093,CH1,POWER,2.35
1764066150101,CH1,POWER,2.35
1764066150108,CH1,POWER,2.35
1764066150111,CH1,POWER,2.35
1764066150118,CH1,POWER,2.35
1764066150121,CH1,POWER,2.35
1764066150127,CH1,POWER,2.35
1764066150131,CH1,POWER,2.35
1764066150138,CH1,POWER,2.35
1764066150142,CH1,POWER,2.35
1764066150147,CH1,POWER,2.35
1764066150152,CH1,POWER,2.35
1764066150157,CH1,POWER,2.35
1764066150161,CH1,POWER,2.35
1764066150168,CH1,POWER,2.35
1764066150171,CH1,POWER,2.35
1764066150178,CH1,POWER,2.35
1764066150181,CH1,POWER,2.35
1764066150188,CH1,POWER,2.35
1764066150192,CH1,POWER,2.35
1764066150197,CH1,POWER,2.35
1764066150201,CH1,POWER,2.35
1764066150205,CH1,POWER,2.35
1764066150210,CH1,POWER,2.35
1764066150214,CH1,POWER,2.35
1764066150219,CH1,POWER,2.35
1764066150223,CH1,POWER,2.35
1764066150229,CH1,POWER,2.35
1764066150233,CH1,POWER,2.35
1764066150239,CH1,POWER,2.35
1764066150243,CH1,POWER,2.35
1764066150249,CH1,POWER,2.35
1764066150253,CH1,POWER,2.35
1764066150260,CH1,POWER,2.35
1764066150265,CH1,POWER,2.35
1764066150270,CH1,POWER,2.35
1764066150275,CH1,POWER,2.35
1764066150280,CH1,POWER,2.35
1764066150284,CH1,POWER,2.35
1764066150289,CH1,POWER,2.35
1764066150295,CH1,POWER,2.35
1764066150300,CH1,POWER,2.35
1764066150304,CH1,POWER,2.35
1764066150310,CH1,POWER,2.35
1764066150313,CH1,POWER,2.35
1764066150341,CH1,POWER,2.35
1764066150346,CH1,POWER,2.35
1764066150351,CH1,POWER,2.35
1764066150356,CH1,POWER,2.35
1764066150361,CH1,POWER,2.35
1764066150365,CH1,POWER,2.35
1764066150369,CH1,POWER,2.35
1764066150374,CH1,POWER,2.35
1764066150379,CH1,POWER,2.35
1764066150383,CH1,POWER,2.35
1764066150389,CH1,POWER,2.35
1764066150394,CH1,POWER,2.35
1764066150400,CH1,POWER,2.35
1764066150405,CH1,POWER,2.35
1764066150411,CH1,POWER,2.35
1764066150416,CH1,POWER,2.35
1764066150421,CH1,POWER,2.35
1764066150427,CH1,POWER,2.35
1764066150432,CH1,POWER,2.35
1764066150440,CH1,POWER,2.35
1764066150444,CH1,POWER,2.35
1764066150449,CH1,POWER,2.35
1764066150454,CH1,POWER,2.35
1764066150462,CH1,POWER,2.35
1764066150470,CH1,POWER,2.35
1764066150475,CH1,POWER,2.35
1764066150482,CH1,POWER,2.35
1764066150489,CH1,POWER,2.35
1764066150494,CH1,POWER,2.35
1764066150500,CH1,POWER,2.35
1764066150505,CH1,POWER,2.35
1764066150511,CH1,POWER,2.35
1764066150517,CH1,POWER,2.35
1764066150522,CH1,POWER,2.35
1764066150526,CH1,POWER,2.35
1764066150532,CH1,POWER,2.35
1764066150540,CH1,POWER,2.35
1764066150545,CH1,POWER,2.35
1764066150552,CH1,POWER,2.35
1764066150560,CH1,POWER,2.35
1764066150565,CH1,POWER,2.35
1764066150572,CH1,POWER,2.35
1764066150577,CH1,POWER,2.35
1764066150584,CH1,POWER,2.35
1764066150591,CH1,POWER,2.35
1764066150596,CH1,POWER,2.35
1764066150602,CH1,POWER,2.35
1764066150610,CH1,POWER,2.35
1764066150616,CH1,POWER,2.35
1764066150622,CH1,POWER,2.35
1764066150630,CH1,POWER,2.35
1764066150636,CH1,POWER,2.35
1764066150641,CH1,POWER,2.35
1764066150645,CH1,POWER,2.35
1764066150651,CH1,POWER,2.35
1764066150655,CH1,POWER,2.35
1764066150662,CH1,POWER,2.35
1764066150669,CH1,POWER,2.35
1764066150673,CH1,POWER,2.35
1764066150679,CH1,POWER,2.35
1764066150685,CH1,POWER,2.35
1764066150691,CH1,POWER,2.35
1764066150696,CH1,POWER,2.35
1764066150700,CH1,POWER,2.35
1764066150702,CH1,POWER,2.35
1764066150705,CH1,POWER,2.35
1764066150730,CH1,POWER,2.35
1764066150734,CH1,POWER,2.35
1764066150739,CH1,POWER,2.35
1764066150744,CH1,POWER,2.35
