duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.198114,0.147365,0.000000,0.000000,0.178595,0.282044,0.616170,0.000061,0.000549,0.003358,0.016117,3.710912,3.293330,1.797312,1.107691,0.615384,1.100732,0.800732,0.748913,3.304942,3.299447,0.796776,4.925840,4.936560,0.004274
0.040058,0,0.000000,0.216657,0.146390,0.000000,0.000000,0.180547,0.280092,0.616170,0.000061,0.000549,0.003358,0.015507,3.711840,3.327664,1.797800,1.109156,0.616483,1.100732,0.800365,0.748644,3.305857,3.300363,0.797655,4.928520,4.935220,0.004274
0.080055,0,0.000000,0.200066,0.146390,0.000000,0.000000,0.179571,0.280092,0.616170,0.000305,0.000672,0.003297,0.015995,3.696993,3.311889,1.797800,1.105494,0.616117,1.104761,0.800732,0.749181,3.304942,3.299447,0.797655,4.924500,4.937900,0.004274
0.120056,0,0.000000,0.201042,0.145414,0.000000,0.000000,0.179571,0.281068,0.607240,0.000061,0.000549,0.003236,0.015507,3.704416,3.299826,1.796824,1.106226,0.616483,1.104761,0.802930,0.749181,3.303110,3.299447,0.797655,4.924500,4.936560,0.004274
0.160055,0,0.000976,0.200066,0.147365,0.000000,0.000000,0.178595,0.280092,0.616170,0.000244,0.000549,0.003419,0.015507,3.715552,3.307249,1.798289,1.107691,0.615750,1.102197,0.801831,0.749181,3.304942,3.300363,0.796776,4.925840,4.935220,0.004274
0.200055,0,0.000976,0.206897,0.146390,0.000000,0.000000,0.179571,0.279116,0.616170,0.000244,0.000488,0.003236,0.015873,3.711840,3.293330,1.796824,1.109156,0.616483,1.104761,0.801831,0.748913,3.304942,3.299447,0.797362,4.925840,4.935220,0.004274
0.240055,0,0.000000,0.200066,0.146390,0.000000,0.000000,0.178595,0.281068,0.616170,0.000244,0.000549,0.003297,0.015873,3.711840,3.299826,1.798777,1.107691,0.616117,1.100732,0.801464,0.748913,3.304942,3.299447,0.797655,4.924500,4.935220,0.004274
0.280055,0,0.000000,0.202993,0.181523,0.000000,0.000000,0.178595,0.279116,0.616170,0.000061,0.000549,0.003358,0.015507,3.697920,3.327664,1.797800,1.101464,0.615018,1.104761,0.800365,0.749987,3.304942,3.299447,0.797655,4.924500,4.939240,0.004274
0.320055,0,0.000000,0.202017,0.146390,0.000000,0.000000,0.177619,0.281068,0.607240,0.000061,0.000549,0.003297,0.015751,3.704416,3.292402,1.796824,1.107325,0.616483,1.104394,0.800732,0.749181,3.305857,3.300363,0.797655,4.919140,4.935220,0.004274
0.360056,0,0.000000,0.202993,0.144438,0.000000,0.000000,0.181523,0.279116,0.616170,0.000244,0.000549,0.003419,0.015751,3.711840,3.293330,1.796824,1.101830,0.616117,1.104028,0.800732,0.749181,3.306773,3.300363,0.797655,4.924500,4.936560,0.004274
0.400055,0,0.000000,0.202017,0.146390,0.000000,0.000000,0.179571,0.278140,0.625100,0.000061,0.000549,0.003297,0.016117,3.710912,3.294258,1.797312,1.101830,0.614651,1.103296,0.800732,0.748644,3.303110,3.299447,0.797655,4.927180,4.939240,0.004274
0.440056,0,0.000000,0.201042,0.147365,0.000000,0.000000,0.179571,0.278140,0.616170,0.000183,0.000427,0.003297,0.015507,3.700704,3.327664,1.796824,1.107691,0.616117,1.104028,0.801464,0.747569,3.305857,3.299447,0.797948,4.927180,4.936560,0.004274
0.480658,1,0.000000,0.202017,0.156149,0.000000,0.000000,0.191282,0.288875,1.169830,0.000061,0.000672,0.003419,0.015507,3.719264,3.295186,1.798289,1.108058,0.600366,1.102929,0.799633,0.749987,3.304942,3.301279,0.797948,4.900380,4.912440,0.004274
0.520059,1,0.000000,0.197138,0.146390,0.000000,0.000000,0.180547,0.280092,1.196620,0.000183,0.000549,0.003236,0.015507,3.711840,3.293330,1.798289,1.102197,0.602197,1.102929,0.800732,0.750256,3.303110,3.299447,0.797362,4.913780,4.924500,0.004274
0.560057,1,0.000000,0.202993,0.146390,0.000000,0.000000,0.180547,0.279116,1.009090,0.000061,0.000549,0.003236,0.015751,3.711840,3.301682,1.798289,1.104394,0.605860,1.104761,0.799633,0.749718,3.304942,3.299447,0.797948,4.920480,4.927180,0.004274
0.600054,1,0.000976,0.212753,0.153221,0.000000,0.000000,0.178595,0.280092,0.955510,0.000183,0.000427,0.003236,0.016117,3.703488,3.293330,1.798289,1.102197,0.602930,1.102929,0.800732,0.879193,3.304942,3.299447,0.797948,4.900380,4.900380,0.004274
0.640055,1,0.000000,0.202017,0.153221,0.000000,0.000000,0.179571,0.277164,1.714560,0.000122,0.000549,0.003419,0.016361,3.711840,3.293330,1.798777,1.101464,0.614285,1.104761,0.799633,0.879462,3.304942,3.300363,0.797655,4.912440,4.919140,0.004274
0.680054,1,0.000000,0.202993,0.153221,0.000000,0.000000,0.179571,0.290827,1.446660,0.000061,0.000549,0.003297,0.015751,3.704416,3.301682,1.796824,1.102929,0.600366,1.104761,0.801098,0.879999,3.304026,3.298531,0.797948,4.882960,4.897700,0.004274
0.720054,1,0.000000,0.202017,0.153221,0.000000,0.000000,0.179571,0.280092,1.669910,0.000061,0.000427,0.003114,0.015629,3.711840,3.357359,1.797312,1.104394,0.601098,1.104394,0.799633,0.879999,3.304026,3.299447,0.797362,4.877600,4.909760,0.004274
