duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.195186,0.145414,0.000000,0.000000,0.179571,0.281068,0.589380,0.000305,0.000549,0.003358,0.015873,3.713696,3.301682,1.796824,1.104761,0.613919,1.104394,0.800732,0.749450,3.304026,3.300363,0.797362,4.928520,4.935220,0.004274
0.490526,1,0.000000,0.199090,0.147365,0.009759,0.000000,0.180547,0.279116,1.089460,0.000305,0.000549,0.003297,0.016239,3.726687,3.298898,1.796824,1.103296,0.604395,1.104761,0.800732,0.749718,3.305857,3.300363,0.796776,4.912440,4.931200,0.004274
2.000061,1,0.000000,0.198114,0.153221,0.000000,0.000000,0.179571,0.281068,0.901930,0.000183,0.000672,0.003175,0.015995,3.703488,3.307249,1.796824,1.107691,0.614285,1.102197,0.799267,0.879462,3.305857,3.300363,0.797362,4.912440,4.923160,0.004274
3.000057,1,0.000000,0.198114,0.153221,0.000000,0.000000,0.178595,0.283020,0.901930,0.000244,0.000549,0.003297,0.016117,3.699776,3.303538,1.796824,1.104761,0.614651,1.104761,0.800732,0.879999,3.304942,3.299447,0.797948,4.911100,4.920480,0.004274
4.000058,1,0.000000,0.199090,0.153221,0.000000,0.000000,0.181523,0.279116,1.410940,0.000183,0.000672,0.003297,0.016117,3.719264,3.327664,1.797312,1.101830,0.603662,1.101098,0.799633,0.879462,3.307689,3.300363,0.797948,4.893680,4.907080,0.004274
5.000057,1,0.000976,0.199090,0.152245,0.000000,0.000000,0.179571,0.280092,1.643120,0.000244,0.000549,0.003358,0.015995,3.719264,3.298898,1.796824,1.101830,0.604395,1.103296,0.800732,0.879193,3.304942,3.299447,0.797948,4.873580,4.912440,0.004274
6.000061,1,0.000000,0.199090,0.149317,0.000000,0.000000,0.178595,0.279116,0.732260,0.000305,0.000549,0.003297,0.016239,3.711840,3.301682,1.796824,1.104761,0.615018,1.100732,0.802930,0.809621,3.304942,3.300363,0.797948,4.917800,4.929860,0.004274
7.000058,1,0.000000,0.202993,0.153221,0.000000,0.000000,0.180547,0.279116,0.901930,0.000183,0.000672,0.003358,0.016239,3.711840,3.301682,1.798289,1.102197,0.613919,1.101098,0.799633,0.878925,3.305857,3.299447,0.797655,4.913780,4.924500,0.004274
8.000060,1,0.000000,0.196162,0.153221,0.001952,0.000000,0.183475,0.280092,1.410940,0.000244,0.000549,0.003297,0.015995,3.719264,3.297970,1.796824,1.101464,0.599999,1.104028,0.800732,0.879193,3.305857,3.299447,0.797655,4.886980,4.905740,0.004274
9.000057,1,0.000000,0.198114,0.153221,0.000000,0.000000,0.179571,0.280092,1.678840,0.000183,0.000672,0.003297,0.015751,3.699776,3.292402,1.798777,1.101464,0.610256,1.102929,0.800732,0.879193,3.304942,3.299447,0.797655,4.911100,4.923160,0.004274
10.000062,1,0.000000,0.197138,0.152245,0.000000,0.000000,0.179571,0.277164,0.901930,0.000244,0.000549,0.003297,0.015873,3.711840,3.301682,1.797312,1.103296,0.614285,1.102197,0.799633,0.879462,3.305857,3.300363,0.797362,4.913780,4.924500,0.004274
11.000060,1,0.000000,0.194210,0.154197,0.000000,0.000000,0.179571,0.279116,0.919790,0.000183,0.000672,0.003358,0.016117,3.711840,3.298898,1.796824,1.107691,0.606227,1.101098,0.798900,0.879999,3.305857,3.299447,0.797655,4.912440,4.915120,0.004274
