duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.197138,0.146390,0.000000,0.000000,0.180547,0.280092,0.607240,0.000061,0.000427,0.003358,0.015507,3.715552,3.293330,1.797312,1.102197,0.610256,1.102197,0.799633,0.749450,3.304026,3.300363,0.797655,4.925840,4.929860,0.004274
0.024183,0,0.000976,0.205921,0.148341,0.000000,0.000000,0.178595,0.279116,0.741190,0.000061,0.000672,0.003236,0.016606,3.711840,3.293330,1.797312,1.101464,0.615750,1.102929,0.800365,0.809621,3.304026,3.300363,0.797362,4.907080,4.924500,0.004274
0.050898,0,0.000976,0.198114,0.150293,0.000000,0.000000,0.178595,0.280092,0.741190,0.000244,0.000549,0.003297,0.016117,3.699776,3.301682,1.796824,1.104761,0.614285,1.104028,0.799633,0.809352,3.304026,3.302194,0.797655,4.913780,4.919140,0.004274
0.074780,0,0.002928,0.202993,0.149317,0.000000,0.000000,0.179571,0.278140,0.750120,0.000061,0.000427,0.003419,0.015751,3.704416,3.294258,1.797312,1.107691,0.614285,1.100732,0.802930,0.809083,3.304026,3.299447,0.797948,4.915120,4.924500,0.004274
0.099625,0,0.000976,0.201042,0.149317,0.000000,0.000000,0.180547,0.279116,0.741190,0.000061,0.000672,0.003236,0.016117,3.715552,3.301682,1.798289,1.107691,0.615018,1.099999,0.798900,0.809621,3.305857,3.299447,0.797948,4.915120,4.928520,0.004274
0.123495,0,0.000976,0.202993,0.146390,0.000000,0.000000,0.179571,0.280092,0.607240,0.000061,0.000672,0.003236,0.015995,3.699776,3.293330,1.796824,1.104761,0.615750,1.102929,0.800732,0.756434,3.305857,3.300363,0.798241,4.919140,4.935220,0.004274
0.150143,0,0.000000,0.202017,0.148341,0.000000,0.000000,0.193234,0.282044,0.607240,0.000183,0.000672,0.003236,0.016117,3.710912,3.295186,1.798289,1.103296,0.615750,1.100732,0.801831,0.748913,3.304942,3.299447,0.797948,4.925840,4.939240,0.003419
0.174268,0,0.000000,0.201042,0.145414,0.000000,0.000000,0.180547,0.280092,0.607240,0.000305,0.000549,0.003419,0.015751,3.703488,3.293330,1.798289,1.102929,0.615750,1.102929,0.799633,0.749450,3.304942,3.299447,0.797655,4.925840,4.941920,0.004274
0.198370,0,0.000000,0.198114,0.147365,0.000000,0.000000,0.180547,0.280092,0.607240,0.000305,0.000549,0.003358,0.016117,3.710912,3.301682,1.798289,1.104394,0.616483,1.104761,0.801464,0.749181,3.305857,3.299447,0.797948,4.925840,4.936560,0.004274
0.222485,0,0.000000,0.203969,0.147365,0.000000,0.000000,0.183475,0.281068,0.607240,0.000061,0.000427,0.003358,0.016117,3.710912,3.297970,1.796824,1.102197,0.615750,1.102929,0.801464,0.749450,3.304026,3.298531,0.797948,4.925840,4.935220,0.004274
