"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
77,23.137,0.3856166667,1758022666.914,5,0.52,2.6,0,0,0
78,23.436,0.3906,1758022667.213,5,0.52,2.6,0,0,0
79,23.738,0.3956333333,1758022667.517,5,0.52,2.6,0,0,0
80,24.036,0.4006,1758022667.817,5,0.52,2.6,0,0,0
81,24.335,0.4055833333,1758022668.113,5,0.52,2.6,0,0,0
82,24.637,0.4106166667,1758022668.421,5,0.52,2.6,0,0,0
83,24.939,0.41565,1758022668.716,5,0.52,2.6,0,0,0
84,25.235,0.4205833333,1758022669.015,5,0.52,2.6,0,0,0
85,25.539,0.42565,1758022669.335,5,0.52,2.6,0,0,0
86,25.838,0.4306333333,1758022669.616,5,0.52,2.6,0,0,0
87,26.136,0.4356,1758022669.915,5,0.52,2.6,0,0,0
88,26.439,0.44065,1758022670.219,5,0.52,2.6,0,0,0
89,26.739,0.44565,1758022670.52,5,0.52,2.6,0,0,0
90,27.036,0.4506,1758022670.816,5,0.52,2.6,0,0,0
91,27.339,0.45565,1758022671.116,5,0.52,2.6,0,0,0
92,27.635,0.4605833333,1758022671.411,5,0.52,2.6,0,0,0
93,27.939,0.46565,1758022671.714,5,0.55,2.75,0,0,0
94,28.237,0.4706166667,1758022672.017,5,0.52,2.6,0,0,0
95,28.536,0.4756,1758022672.312,5,0.52,2.6,0,0,0
96,28.837,0.4806166667,1758022672.614,5,0.52,2.6,0,0,0
97,29.136,0.4856,1758022672.912,5,0.52,2.6,0,0,0
98,29.435,0.4905833333,1758022673.213,5,0.52,2.6,0,0,0
99,29.737,0.4956166667,1758022673.537,5,0.52,2.6,0,0,0
100,30.036,0.5006,1758022673.812,5,0.52,2.6,0,0,0
101,30.337,0.5056166667,1758022674.117,5,0.52,2.6,0,0,0
102,30.637,0.5106166667,1758022674.415,5,0.52,2.6,0,0,0
103,30.937,0.5156166667,1758022674.714,5,0.52,2.6,0,0,0
104,31.237,0.5206166667,1758022675.016,5,0.52,2.6,0,0,0
105,31.538,0.5256333333,1758022675.314,5,0.52,2.6,0,0,0
106,31.839,0.53065,1758022675.632,5,0.52,2.6,0,0,0
107,32.139,0.53565,1758022675.92,5,0.52,2.6,0,0,0
108,32.434,0.5405666667,1758022676.215,5,0.52,2.6,0,0,0
109,32.735,0.5455833333,1758022676.512,5,0.52,2.6,0,0,0
110,33.035,0.5505833333,1758022676.815,5,0.52,2.6,0,0,0
111,33.334,0.5555666667,1758022677.115,5,0.52,2.6,0,0,0
112,33.636,0.5606,1758022677.413,5,0.52,2.6,0,0,0
113,33.939,0.56565,1758022677.715,5,0.52,2.6,0,0,0
114,34.237,0.5706166667,1758022678.014,5,0.52,2.6,0,0,0
115,34.537,0.5756166667,1758022678.317,5,0.52,2.6,0,0,0
116,34.834,0.5805666667,1758022678.615,5,0.52,2.6,0,0,0
117,35.139,0.58565,1758022678.922,5,0.52,2.6,0,0,0
118,35.439,0.59065,1758022679.223,5,0.52,2.6,0,0,0
119,35.737,0.5956166667,1758022679.513,5,0.52,2.6,0,0,0
120,36.034,0.6005666667,1758022679.812,5,0.52,2.6,0,0,0
121,36.338,0.6056333333,1758022680.138,5,0.52,2.6,0,0,0
122,36.637,0.6106166667,1758022680.419,5,0.52,2.6,0,0,0
123,36.938,0.6156333333,1758022680.714,5,0.52,2.6,0,0,0
124,37.234,0.6205666667,1758022681.016,5,0.52,2.6,0,0,0
125,37.538,0.6256333333,1758022681.316,5,0.52,2.6,0,0,0
126,37.837,0.6306166667,1758022681.613,5,0.52,2.6,0,0,0
