Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J),cpuload,
2025-09-16T13:27:16.539,0.748644,0.6251,0.467977,0,0,,
2025-09-16T13:27:16.633,0.873552,0.88407,0.772281,0.09471,0.073143,,
2025-09-16T13:27:16.733,0.749181,0.6251,0.468313,0.099983,0.119966,,
2025-09-16T13:27:16.833,0.749181,0.6251,0.468313,0.100008,0.166801,,
2025-09-16T13:27:16.933,0.749987,0.6251,0.468817,0.09999,0.213679,,
2025-09-16T13:27:17.034,0.752136,0.61617,0.463444,0.100001,0.260023,-1,"start 00, 20 sec"
2025-09-16T13:27:17.133,0.752136,0.61617,0.463444,0.1,0.306368,-1,0
2025-09-16T13:27:17.233,0.74945,0.6251,0.468481,0.100008,0.35322,-1,0
2025-09-16T13:27:17.333,0.749181,0.6251,0.468313,0.099992,0.400047,-1,0
2025-09-16T13:27:17.433,0.748913,0.6251,0.468145,0.099998,0.446861,-1,0
2025-09-16T13:27:17.533,0.749987,0.6251,0.468817,0.1,0.493743,-1,0
2025-09-16T13:27:17.633,0.748913,0.6251,0.468145,0.1,0.540558,-1,0
2025-09-16T13:27:17.733,0.748913,0.61617,0.461457,0.1,0.586703,-1,0
2025-09-16T13:27:17.833,0.748913,0.61617,0.461457,0.100002,0.63285,-1,0
2025-09-16T13:27:17.933,0.749181,0.6251,0.468313,0.099997,0.67968,-1,0
2025-09-16T13:27:18.033,0.752136,0.6251,0.47016,0.1,0.726696,-1,0
2025-09-16T13:27:18.134,0.749718,0.6251,0.468649,0.099999,0.773561,-1,0
2025-09-16T13:27:18.233,0.748644,0.6251,0.467977,0.100002,0.820359,-1,0
2025-09-16T13:27:18.333,0.756434,0.61617,0.466092,0.099999,0.866968,-1,0
2025-09-16T13:27:18.433,0.748644,0.6251,0.467977,0.1,0.913766,-1,0
2025-09-16T13:27:18.533,0.748913,0.6251,0.468145,0.1,0.96058,-1,0
2025-09-16T13:27:18.633,0.748913,0.6251,0.468145,0.1,1.007395,-1,0
2025-09-16T13:27:18.733,0.749181,0.6251,0.468313,0.099999,1.054226,-1,0
2025-09-16T13:27:18.833,0.749181,0.6251,0.468313,0.1,1.101057,-1,0
2025-09-16T13:27:18.933,0.748375,0.6251,0.467809,0.100001,1.147838,-1,0
2025-09-16T13:27:19.033,0.748913,0.6251,0.468145,0.1,1.194653,-1,0
2025-09-16T13:27:19.133,0.749181,0.6251,0.468313,0.099999,1.241483,-1,0
2025-09-16T13:27:19.234,0.749181,0.6251,0.468313,0.100002,1.288316,-1,0
2025-09-16T13:27:19.333,0.74945,0.6251,0.468481,0.1,1.335164,-1,0
2025-09-16T13:27:19.433,0.756434,0.6251,0.472847,0.100001,1.382449,-1,0
2025-09-16T13:27:19.533,0.748913,0.6251,0.468145,0.1,1.429263,-1,0
2025-09-16T13:27:19.633,0.747569,0.6251,0.467306,0.099999,1.475993,-1,0
2025-09-16T13:27:19.733,0.748644,0.6251,0.467977,0.100001,1.522792,-1,0
2025-09-16T13:27:19.833,0.74945,0.61617,0.461788,0.1,1.56897,-1,0
2025-09-16T13:27:19.933,0.748913,0.6251,0.468145,0.099999,1.615784,-1,0
2025-09-16T13:27:20.033,0.748644,0.6251,0.467977,0.099999,1.662582,-1,0
2025-09-16T13:27:20.133,0.748644,0.6251,0.467977,0.100002,1.70938,-1,0
2025-09-16T13:27:20.234,0.748375,0.61617,0.461126,0.1,1.755493,-1,0
2025-09-16T13:27:20.333,0.749181,0.6251,0.468313,0.1,1.802324,-1,0
2025-09-16T13:27:20.433,0.748913,0.61617,0.461457,0.099999,1.848469,-1,0
2025-09-16T13:27:20.533,0.748913,0.61617,0.461457,0.100001,1.894616,-1,0
2025-09-16T13:27:20.633,0.747569,0.6251,0.467306,0.100003,1.941347,-1,0
2025-09-16T13:27:20.733,0.748644,0.61617,0.461292,0.099998,1.987476,-1,0
2025-09-16T13:27:20.833,0.748913,0.61617,0.461457,0.099999,2.033621,-1,0
2025-09-16T13:27:20.933,0.748644,0.6251,0.467977,0.100001,2.080419,-1,0
2025-09-16T13:27:21.033,0.748913,0.6251,0.468145,0.099999,2.127233,-1,0
2025-09-16T13:27:21.133,0.74945,0.6251,0.468481,0.100001,2.174081,-1,0
2025-09-16T13:27:21.234,0.74945,0.6251,0.468481,0.100001,2.22093,-1,0
2025-09-16T13:27:21.333,0.748913,0.6251,0.468145,0.1,2.267744,-1,0
2025-09-16T13:27:21.433,0.749181,0.6251,0.468313,0.099999,2.314575,-1,0
2025-09-16T13:27:21.533,0.748913,0.63403,0.474833,0.1,2.362059,-1,0
2025-09-16T13:27:21.633,0.749181,0.61617,0.461623,0.099999,2.408221,-1,0
2025-09-16T13:27:21.733,0.756434,0.61617,0.466092,0.1,2.45483,-1,0
2025-09-16T13:27:21.833,0.756434,0.61617,0.466092,0.1,2.501439,-1,0
2025-09-16T13:27:21.933,0.74945,0.6251,0.468481,0.099999,2.548287,-1,0
2025-09-16T13:27:22.033,0.748913,0.6251,0.468145,0.100001,2.595102,-1,0
2025-09-16T13:27:22.133,0.749181,0.61617,0.461623,0.099999,2.641264,-1,0
2025-09-16T13:27:22.233,0.74945,0.6251,0.468481,0.099999,2.688112,-1,0
2025-09-16T13:27:22.334,0.751062,0.6251,0.469489,0.100001,2.735061,-1,0
2025-09-16T13:27:22.433,0.749181,0.61617,0.461623,0.099999,2.781223,-1,0
2025-09-16T13:27:22.533,0.748913,0.6251,0.468145,0.1,2.828038,-1,0
2025-09-16T13:27:22.633,0.748375,0.6251,0.467809,0.1,2.874819,-1,0
2025-09-16T13:27:22.733,0.748644,0.61617,0.461292,0.099999,2.920948,-1,0
2025-09-16T13:27:22.833,0.748913,0.6251,0.468145,0.100003,2.967764,-1,0
2025-09-16T13:27:22.933,0.748644,0.61617,0.461292,0.099999,3.013892,-1,0
2025-09-16T13:27:23.033,0.752136,0.6251,0.47016,0.099999,3.060908,-1,0
2025-09-16T13:27:23.133,0.749181,0.6251,0.468313,0.099999,3.107739,-1,0
2025-09-16T13:27:23.233,0.748644,0.6251,0.467977,0.1,3.154536,-1,0
2025-09-16T13:27:23.334,0.749181,0.6251,0.468313,0.100001,3.201368,-1,0
2025-09-16T13:27:23.433,0.74945,0.61617,0.461788,0.100001,3.247547,-1,0
2025-09-16T13:27:23.533,0.747569,0.6251,0.467306,0.1,3.294278,-1,0
2025-09-16T13:27:23.633,0.749181,0.6251,0.468313,0.1,3.341109,-1,0
2025-09-16T13:27:23.733,0.748913,0.6251,0.468145,0.1,3.387924,-1,0
2025-09-16T13:27:23.833,0.748644,0.6251,0.467977,0.1,3.434721,-1,0
2025-09-16T13:27:23.933,0.749987,0.61617,0.462119,0.099999,3.480933,-1,0
2025-09-16T13:27:24.033,0.748913,0.6251,0.468145,0.100001,3.527748,-1,0
2025-09-16T13:27:24.133,0.748644,0.6251,0.467977,0.099998,3.574545,-1,0
2025-09-16T13:27:24.233,0.749987,0.61617,0.462119,0.100002,3.620757,-1,0
2025-09-16T13:27:24.333,0.74945,0.6251,0.468481,0.1,3.667606,-1,0
2025-09-16T13:27:24.434,0.749181,0.6251,0.468313,0.099999,3.714436,-1,0
2025-09-16T13:27:24.533,0.748644,0.6251,0.467977,0.1,3.761234,-1,0
2025-09-16T13:27:24.633,0.748913,0.6251,0.468145,0.100001,3.808049,-1,0
2025-09-16T13:27:24.733,0.751062,0.6251,0.469489,0.1,3.854998,-1,0
2025-09-16T13:27:24.833,0.748644,0.6251,0.467977,0.1,3.901796,-1,0
2025-09-16T13:27:24.933,0.74945,0.61617,0.461788,0.1,3.947974,-1,0
2025-09-16T13:27:25.033,0.748913,0.6251,0.468145,0.1,3.994789,-1,0
2025-09-16T13:27:25.133,0.748913,0.61617,0.461457,0.099998,4.040934,-1,0
2025-09-16T13:27:25.233,0.748644,0.6251,0.467977,0.100002,4.087733,-1,0
2025-09-16T13:27:25.333,0.748644,0.6251,0.467977,0.100001,4.134531,-1,0
2025-09-16T13:27:25.434,0.74945,0.6251,0.468481,0.100002,4.18138,-1,0
2025-09-16T13:27:25.533,0.749181,0.6251,0.468313,0.099997,4.22821,-1,0
2025-09-16T13:27:25.633,0.748644,0.61617,0.461292,0.1,4.274339,-1,0
2025-09-16T13:27:25.733,0.749181,0.6251,0.468313,0.100001,4.32117,-1,0
2025-09-16T13:27:25.833,0.748913,0.61617,0.461457,0.1,4.367316,-1,0
2025-09-16T13:27:25.933,0.749181,0.6251,0.468313,0.099999,4.414147,-1,0
2025-09-16T13:27:26.033,0.748913,0.6251,0.468145,0.100001,4.460962,-1,0
2025-09-16T13:27:26.133,0.748913,0.6251,0.468145,0.1,4.507776,-1,0
2025-09-16T13:27:26.233,0.749987,0.6251,0.468817,0.099999,4.554658,-1,0
2025-09-16T13:27:26.333,0.748644,0.6251,0.467977,0.1,4.601455,-1,0
2025-09-16T13:27:26.433,0.748913,0.61617,0.461457,0.1,4.647601,-1,0
2025-09-16T13:27:26.534,0.74945,0.6251,0.468481,0.100001,4.69445,-1,0
2025-09-16T13:27:26.633,0.749181,0.6251,0.468313,0.1,4.741281,-1,0
2025-09-16T13:27:26.733,0.748644,0.6251,0.467977,0.1,4.788079,-1,0
2025-09-16T13:27:26.833,0.748644,0.6251,0.467977,0.1,4.834876,-1,0
2025-09-16T13:27:26.933,0.74945,0.6251,0.468481,0.1,4.881724,-1,0
2025-09-16T13:27:27.033,0.748644,0.61617,0.461292,0.1,4.927853,-1,0
2025-09-16T13:27:27.133,0.749181,0.6251,0.468313,0.1,4.974685,-1,0
2025-09-16T13:27:27.233,0.748644,0.6251,0.467977,0.1,5.021482,-1,0
2025-09-16T13:27:27.333,0.749181,0.61617,0.461623,0.1,5.067644,-1,0
2025-09-16T13:27:27.433,0.74945,0.6251,0.468481,0.1,5.114493,-1,0
2025-09-16T13:27:27.534,0.749718,0.6251,0.468649,0.1,5.161358,-1,0
2025-09-16T13:27:27.633,0.74945,0.61617,0.461788,0.100001,5.207537,-1,0
2025-09-16T13:27:27.733,0.748913,0.61617,0.461457,0.099999,5.253682,-1,0
2025-09-16T13:27:27.833,0.748913,0.6251,0.468145,0.100003,5.300498,-1,0
2025-09-16T13:27:27.933,0.74945,0.6251,0.468481,0.099998,5.347345,-1,0
2025-09-16T13:27:28.033,0.748913,0.61617,0.461457,0.099999,5.393491,-1,0
2025-09-16T13:27:28.133,0.873821,0.81263,0.710093,0.100014,5.46451,-1,0
2025-09-16T13:27:28.233,0.764761,0.66975,0.512199,0.099987,5.515724,-1,0
2025-09-16T13:27:28.333,0.756434,0.61617,0.466092,0.099999,5.562332,-1,0
2025-09-16T13:27:28.433,0.749181,0.6251,0.468313,0.100001,5.609164,-1,0
2025-09-16T13:27:28.533,0.748913,0.61617,0.461457,0.099999,5.655309,-1,0
2025-09-16T13:27:28.634,0.747569,0.61617,0.46063,0.100006,5.701375,-1,0
2025-09-16T13:27:28.733,0.748913,0.6251,0.468145,0.099995,5.748187,-1,0
2025-09-16T13:27:28.833,0.752136,0.61617,0.463444,0.099999,5.794531,-1,0
2025-09-16T13:27:28.933,0.749181,0.61617,0.461623,0.100001,5.840694,-1,0
2025-09-16T13:27:29.033,0.749181,0.61617,0.461623,0.099999,5.886855,-1,0
2025-09-16T13:27:29.133,0.749181,0.6251,0.468313,0.100001,5.933687,-1,0
2025-09-16T13:27:29.233,0.748913,0.6251,0.468145,0.1,5.980502,-1,0
2025-09-16T13:27:29.333,0.749987,0.61617,0.462119,0.100002,6.026714,-1,0
2025-09-16T13:27:29.433,0.764224,0.67868,0.518663,0.099997,6.078579,-1,0
2025-09-16T13:27:29.536,0.779804,0.70547,0.550128,0.100003,6.133594,-1,0
2025-09-16T13:27:29.637,0.747569,0.6251,0.467306,0.099997,6.180323,-1,0
2025-09-16T13:27:29.733,0.748913,0.6251,0.468145,0.100001,6.227138,-1,0
2025-09-16T13:27:29.833,0.74945,0.6251,0.468481,0.099998,6.273985,-1,0
2025-09-16T13:27:29.933,0.748913,0.6251,0.468145,0.100002,6.320801,-1,0
2025-09-16T13:27:30.033,0.748644,0.6251,0.467977,0.1,6.367599,-1,0
2025-09-16T13:27:30.133,0.748644,0.61617,0.461292,0.100003,6.413729,-1,0
2025-09-16T13:27:30.233,0.748913,0.6251,0.468145,0.099997,6.460542,-1,0
2025-09-16T13:27:30.333,0.749181,0.6251,0.468313,0.099999,6.507373,-1,0
2025-09-16T13:27:30.433,0.748375,0.61617,0.461126,0.1,6.553485,-1,0
2025-09-16T13:27:30.533,0.748913,0.6251,0.468145,0.100002,6.600301,-1,0
2025-09-16T13:27:30.633,0.748644,0.6251,0.467977,0.1,6.647098,-1,0
2025-09-16T13:27:30.734,0.749987,0.61617,0.462119,0.1,6.69331,-1,0
2025-09-16T13:27:30.833,0.747569,0.6251,0.467306,0.099999,6.740041,-1,0
2025-09-16T13:27:30.933,0.74945,0.61617,0.461788,0.100001,6.78622,-1,0
2025-09-16T13:27:31.033,0.748913,0.6251,0.468145,0.099999,6.833034,-1,0
2025-09-16T13:27:31.133,0.748644,0.6251,0.467977,0.099999,6.879831,-1,0
2025-09-16T13:27:31.233,0.748644,0.6251,0.467977,0.100002,6.92663,-1,0
2025-09-16T13:27:31.333,0.749181,0.6251,0.468313,0.099998,6.97346,-1,0
2025-09-16T13:27:31.433,0.747569,0.61617,0.46063,0.100002,7.019524,-1,0
2025-09-16T13:27:31.533,0.748644,0.6251,0.467977,0.100001,7.066322,-1,0
2025-09-16T13:27:31.633,0.749987,0.61617,0.462119,0.099998,7.112533,-1,0
2025-09-16T13:27:31.733,0.748644,0.6251,0.467977,0.100001,7.159331,-1,0
2025-09-16T13:27:31.834,0.749181,0.6251,0.468313,0.099999,7.206162,-1,0
2025-09-16T13:27:31.933,0.74945,0.61617,0.461788,0.100001,7.252341,-1,0
2025-09-16T13:27:32.033,0.749181,0.6251,0.468313,0.099999,7.299172,-1,0
2025-09-16T13:27:32.133,0.749181,0.61617,0.461623,0.100001,7.345335,-1,0
2025-09-16T13:27:32.233,0.748644,0.6251,0.467977,0.100001,7.392133,-1,0
2025-09-16T13:27:32.333,0.749987,0.6251,0.468817,0.099998,7.439014,-1,0
2025-09-16T13:27:32.433,0.749181,0.6251,0.468313,0.100001,7.485845,-1,0
2025-09-16T13:27:32.533,0.74945,0.6251,0.468481,0.1,7.532693,-1,0
2025-09-16T13:27:32.633,0.748913,0.6251,0.468145,0.100003,7.57951,-1,0
2025-09-16T13:27:32.733,0.749181,0.6251,0.468313,0.099999,7.62634,-1,0
2025-09-16T13:27:32.834,0.749181,0.61617,0.461623,0.100001,7.672503,-1,0
2025-09-16T13:27:32.933,0.749181,0.61617,0.461623,0.1,7.718665,-1,0
2025-09-16T13:27:33.033,0.747569,0.6251,0.467306,0.099998,7.765395,-1,0
2025-09-16T13:27:33.133,0.749181,0.61617,0.461623,0.100001,7.811557,-1,0
2025-09-16T13:27:33.233,0.74945,0.61617,0.461788,0.1,7.857736,-1,0
2025-09-16T13:27:33.333,0.74945,0.6251,0.468481,0.099999,7.904584,-1,0
2025-09-16T13:27:33.433,0.748644,0.61617,0.461292,0.100004,7.950715,-1,0
2025-09-16T13:27:33.533,0.748375,0.6251,0.467809,0.099995,7.997494,-1,0
2025-09-16T13:27:33.633,0.748913,0.61617,0.461457,0.100002,8.04364,-1,0
2025-09-16T13:27:33.733,0.748375,0.6251,0.467809,0.1,8.090421,-1,0
2025-09-16T13:27:33.833,0.749181,0.6251,0.468313,0.099999,8.137252,-1,0
2025-09-16T13:27:33.934,0.748913,0.6251,0.468145,0.100001,8.184067,-1,0
2025-09-16T13:27:34.033,0.748913,0.6251,0.468145,0.1,8.230881,-1,0
2025-09-16T13:27:34.133,0.749181,0.61617,0.461623,0.100001,8.277044,-1,0
2025-09-16T13:27:34.233,0.74945,0.6251,0.468481,0.099999,8.323892,-1,0
2025-09-16T13:27:34.333,0.748644,0.61617,0.461292,0.099998,8.37002,-1,0
2025-09-16T13:27:34.433,0.74945,0.61617,0.461788,0.100016,8.416206,-1,0
2025-09-16T13:27:34.533,0.764493,0.65189,0.498365,0.099989,8.466037,-1,0
2025-09-16T13:27:34.633,0.748913,0.61617,0.461457,0.099999,8.512182,-1,0
2025-09-16T13:27:34.733,0.749181,0.6251,0.468313,0.099999,8.559013,-1,0
2025-09-16T13:27:34.833,0.748644,0.61617,0.461292,0.099999,8.605142,-1,0
2025-09-16T13:27:34.934,0.748913,0.61617,0.461457,0.1,8.651288,-1,0
2025-09-16T13:27:35.033,0.74945,0.6251,0.468481,0.099999,8.698135,-1,0
2025-09-16T13:27:35.133,0.749718,0.61617,0.461954,0.100001,8.744331,-1,0
2025-09-16T13:27:35.233,0.749181,0.6251,0.468313,0.1,8.791163,-1,0
2025-09-16T13:27:35.333,0.74945,0.61617,0.461788,0.099999,8.837341,-1,0
2025-09-16T13:27:35.433,0.749181,0.60724,0.454933,0.100001,8.882835,-1,0
2025-09-16T13:27:35.533,0.748913,0.6251,0.468145,0.1,8.929649,-1,0
2025-09-16T13:27:35.633,0.74945,0.6251,0.468481,0.100001,8.976497,-1,0
2025-09-16T13:27:35.733,0.748375,0.61617,0.461126,0.100001,9.02261,-1,0
2025-09-16T13:27:35.833,0.74945,0.61617,0.461788,0.099998,9.068788,-1,0
2025-09-16T13:27:35.933,0.748913,0.6251,0.468145,0.100001,9.115603,-1,0
2025-09-16T13:27:36.034,0.749181,0.6251,0.468313,0.1,9.162434,-1,0
2025-09-16T13:27:36.133,0.748913,0.6251,0.468145,0.1,9.209249,-1,0
2025-09-16T13:27:36.233,0.749181,0.6251,0.468313,0.100002,9.256081,-1,0
2025-09-16T13:27:36.333,0.74945,0.61617,0.461788,0.099999,9.302259,-1,0
2025-09-16T13:27:36.433,0.749718,0.6251,0.468649,0.099998,9.349124,-1,0
2025-09-16T13:27:36.533,0.74945,0.6251,0.468481,0.100002,9.395973,-1,0
2025-09-16T13:27:36.633,0.749181,0.6251,0.468313,0.099999,9.442804,-1,0
2025-09-16T13:27:36.733,0.748913,0.6251,0.468145,0.1,9.489618,-1,0
2025-09-16T13:27:36.833,0.748644,0.6251,0.467977,0.1,9.536416,-1,0
2025-09-16T13:27:36.933,0.74945,0.61617,0.461788,0.099999,9.582595,-1,"end 00, 20 sec"
2025-09-16T13:27:37.033,0.748913,0.6251,0.468145,0.1,9.629409,1,"start 00, 80 sec"
2025-09-16T13:27:37.134,0.74945,0.61617,0.461788,0.1,9.675588,1,0
2025-09-16T13:27:37.233,0.749181,0.61617,0.461623,0.100001,9.721751,1,0
2025-09-16T13:27:37.333,0.749181,0.61617,0.461623,0.099999,9.767913,1,0
2025-09-16T13:27:37.433,0.748913,0.6251,0.468145,0.099999,9.814727,1,0
2025-09-16T13:27:37.533,0.749987,0.6251,0.468817,0.100002,9.861609,1,0
2025-09-16T13:27:37.633,0.756434,0.61617,0.466092,0.099999,9.908218,1,0
2025-09-16T13:27:37.733,0.749181,0.61617,0.461623,0.100004,9.954382,1,0
2025-09-16T13:27:37.833,0.749181,0.61617,0.461623,0.099999,10.000544,1,0
2025-09-16T13:27:37.933,0.748913,0.6251,0.468145,0.099998,10.047358,1,0
2025-09-16T13:27:38.033,0.748375,0.6251,0.467809,0.1,10.094139,1,0
2025-09-16T13:27:38.134,0.749987,0.6251,0.468817,0.099999,10.14102,1,0
2025-09-16T13:27:38.233,0.749987,0.61617,0.462119,0.1,10.187232,1,0
2025-09-16T13:27:38.333,0.748644,0.6251,0.467977,0.1,10.23403,1,0
2025-09-16T13:27:38.433,0.74945,0.6251,0.468481,0.099998,10.280877,1,0
2025-09-16T13:27:38.533,0.748913,0.61617,0.461457,0.100001,10.327024,1,0
2025-09-16T13:27:38.633,0.749181,0.61617,0.461623,0.099999,10.373185,1,0
2025-09-16T13:27:38.733,0.749181,0.61617,0.461623,0.100001,10.419348,1,0
2025-09-16T13:27:38.833,0.74945,0.61617,0.461788,0.1,10.465527,1,0
2025-09-16T13:27:38.933,0.74945,0.61617,0.461788,0.099999,10.511706,1,0
2025-09-16T13:27:39.033,0.748644,0.61617,0.461292,0.1,10.557835,1,0
2025-09-16T13:27:39.133,0.749181,0.6251,0.468313,0.099999,10.604666,1,0
2025-09-16T13:27:39.234,0.749181,0.61617,0.461623,0.100002,10.650829,1,0
2025-09-16T13:27:39.333,0.74945,0.6251,0.468481,0.1,10.697677,1,0
2025-09-16T13:27:39.433,0.756434,0.61617,0.466092,0.100001,10.744286,1,0
2025-09-16T13:27:39.533,0.749181,0.61617,0.461623,0.099998,10.790448,1,0
2025-09-16T13:27:39.633,0.749181,0.61617,0.461623,0.100001,10.836611,1,0
2025-09-16T13:27:39.733,0.874089,0.81263,0.710311,0.100014,10.907651,1,0
2025-09-16T13:27:39.833,0.779804,0.69654,0.543164,0.099988,10.961961,1,0
2025-09-16T13:27:39.933,0.74945,0.61617,0.461788,0.1,11.00814,1,0
2025-09-16T13:27:40.033,0.748644,0.6251,0.467977,0.099999,11.054937,1,0
2025-09-16T13:27:40.133,0.748644,0.6251,0.467977,0.1,11.101735,1,0
2025-09-16T13:27:40.234,0.749181,0.6251,0.468313,0.1,11.148566,1,0
2025-09-16T13:27:40.333,0.748644,0.61617,0.461292,0.1,11.194695,1,0
2025-09-16T13:27:40.433,0.748913,0.6251,0.468145,0.1,11.24151,1,0
2025-09-16T13:27:40.533,0.748913,0.6251,0.468145,0.099999,11.288324,1,0
2025-09-16T13:27:40.633,0.748913,0.61617,0.461457,0.1,11.33447,1,0
2025-09-16T13:27:40.733,0.749181,0.61617,0.461623,0.1,11.380632,1,0
2025-09-16T13:27:40.833,0.752136,0.6251,0.47016,0.1,11.427648,1,0
2025-09-16T13:27:40.933,0.748644,0.61617,0.461292,0.1,11.473777,1,0
2025-09-16T13:27:41.033,0.74945,0.6251,0.468481,0.1,11.520625,1,0
2025-09-16T13:27:41.133,0.748644,0.6251,0.467977,0.1,11.567423,1,0
2025-09-16T13:27:41.233,0.74945,0.61617,0.461788,0.100003,11.613603,1,0
2025-09-16T13:27:41.333,0.749181,0.6251,0.468313,0.099998,11.660433,1,0
2025-09-16T13:27:41.433,0.752136,0.61617,0.463444,0.099999,11.706777,1,0
2025-09-16T13:27:41.533,0.748913,0.61617,0.461457,0.099999,11.752923,1,0
2025-09-16T13:27:41.633,0.749181,0.6251,0.468313,0.100001,11.799755,1,0
2025-09-16T13:27:41.733,0.748375,0.6251,0.467809,0.100003,11.846537,1,0
2025-09-16T13:27:41.833,0.74945,0.6251,0.468481,0.099999,11.893385,1,0
2025-09-16T13:27:41.933,0.748913,0.61617,0.461457,0.1,11.93953,1,0
2025-09-16T13:27:42.033,0.74945,0.61617,0.461788,0.1,11.985709,1,0
2025-09-16T13:27:42.133,0.748913,0.61617,0.461457,0.1,12.031855,1,0
2025-09-16T13:27:42.233,0.748644,0.61617,0.461292,0.099997,12.077983,1,0
2025-09-16T13:27:42.334,0.748644,0.6251,0.467977,0.100001,12.124781,1,0
2025-09-16T13:27:42.433,0.748644,0.61617,0.461292,0.099999,12.17091,1,0
2025-09-16T13:27:42.533,0.749181,0.61617,0.461623,0.1,12.217072,1,0
2025-09-16T13:27:42.633,0.749181,0.61617,0.461623,0.100002,12.263236,1,0
2025-09-16T13:27:42.733,0.748913,0.61617,0.461457,0.099999,12.309381,1,0
2025-09-16T13:27:42.833,0.749181,0.6251,0.468313,0.100002,12.356213,1,0
2025-09-16T13:27:42.933,0.748644,0.61617,0.461292,0.099998,12.402341,1,0
2025-09-16T13:27:43.033,0.74945,0.61617,0.461788,0.1,12.44852,1,0
2025-09-16T13:27:43.133,0.74945,0.6251,0.468481,0.1,12.495368,1,0
2025-09-16T13:27:43.233,0.74945,0.61617,0.461788,0.099999,12.541547,1,0
2025-09-16T13:27:43.333,0.74945,0.61617,0.461788,0.100001,12.587726,1,0
2025-09-16T13:27:43.434,0.748644,0.61617,0.461292,0.099999,12.633855,1,0
2025-09-16T13:27:43.533,0.74945,0.61617,0.461788,0.1,12.680033,1,0
2025-09-16T13:27:43.633,0.749987,0.61617,0.462119,0.1,12.726246,1,0
2025-09-16T13:27:43.733,0.749181,0.61617,0.461623,0.1,12.772408,1,0
2025-09-16T13:27:43.833,0.74945,0.61617,0.461788,0.1,12.818587,1,0
2025-09-16T13:27:43.933,0.748913,0.6251,0.468145,0.1,12.865401,1,0
2025-09-16T13:27:44.033,0.748913,0.60724,0.45477,0.1,12.910878,1,0
2025-09-16T13:27:44.133,0.749181,0.61617,0.461623,0.1,12.957041,1,0
2025-09-16T13:27:44.233,0.74945,0.61617,0.461788,0.1,13.00322,1,0
2025-09-16T13:27:44.333,0.749181,0.61617,0.461623,0.100002,13.049383,1,0
2025-09-16T13:27:44.434,0.748644,0.6251,0.467977,0.099998,13.096179,1,0
2025-09-16T13:27:44.533,0.752136,0.61617,0.463444,0.10001,13.142529,1,0
2025-09-16T13:27:44.633,0.748644,0.61617,0.461292,0.099991,13.188654,1,0
2025-09-16T13:27:44.733,0.748913,0.61617,0.461457,0.1,13.234799,1,0
2025-09-16T13:27:44.833,0.74945,0.6251,0.468481,0.1,13.281647,1,0
2025-09-16T13:27:44.933,0.749181,0.6251,0.468313,0.100001,13.328479,1,0
2025-09-16T13:27:45.033,0.74945,0.61617,0.461788,0.099999,13.374657,1,0
2025-09-16T13:27:45.133,0.74945,0.61617,0.461788,0.1,13.420836,1,0
2025-09-16T13:27:45.233,0.748644,0.6251,0.467977,0.100001,13.467635,1,0
2025-09-16T13:27:45.333,0.748913,0.61617,0.461457,0.099998,13.51378,1,0
2025-09-16T13:27:45.434,0.749181,0.6251,0.468313,0.1,13.560611,1,0
2025-09-16T13:27:45.533,0.748913,0.61617,0.461457,0.100001,13.606757,1,0
2025-09-16T13:27:45.633,0.74945,0.6251,0.468481,0.099998,13.653604,1,0
2025-09-16T13:27:45.733,0.749181,0.6251,0.468313,0.100002,13.700437,1,0
2025-09-16T13:27:45.833,0.748913,0.61617,0.461457,0.099998,13.746581,1,0
2025-09-16T13:27:45.936,0.780072,0.69654,0.543352,0.100003,13.800918,1,0
2025-09-16T13:27:46.036,0.749181,0.6251,0.468313,0.099996,13.847748,1,0
2025-09-16T13:27:46.133,0.749718,0.6251,0.468649,0.100002,13.894614,1,0
2025-09-16T13:27:46.233,0.749987,0.61617,0.462119,0.1,13.940826,1,0
2025-09-16T13:27:46.333,0.748913,0.61617,0.461457,0.099998,13.986971,1,0
2025-09-16T13:27:46.433,0.74945,0.6251,0.468481,0.100001,14.033819,1,0
2025-09-16T13:27:46.534,0.749987,0.61617,0.462119,0.100001,14.080032,1,0
2025-09-16T13:27:46.633,0.748913,0.61617,0.461457,0.099998,14.126177,1,0
2025-09-16T13:27:46.733,0.74945,0.61617,0.461788,0.100002,14.172356,1,0
2025-09-16T13:27:46.833,0.748913,0.61617,0.461457,0.099998,14.218501,1,0
2025-09-16T13:27:46.933,0.748913,0.61617,0.461457,0.100004,14.264649,1,0
2025-09-16T13:27:47.033,0.748913,0.61617,0.461457,0.099997,14.310793,1,0
2025-09-16T13:27:47.133,0.748644,0.6251,0.467977,0.100001,14.357591,1,0
2025-09-16T13:27:47.233,0.748644,0.61617,0.461292,0.1,14.40372,1,0
2025-09-16T13:27:47.333,0.749181,0.6251,0.468313,0.100001,14.450552,1,0
2025-09-16T13:27:47.433,0.756434,0.6251,0.472847,0.099999,14.497836,1,0
2025-09-16T13:27:47.533,0.748913,0.61617,0.461457,0.100001,14.543982,1,0
2025-09-16T13:27:47.634,0.749181,0.61617,0.461623,0.1,14.590145,1,0
2025-09-16T13:27:47.733,0.748913,0.61617,0.461457,0.099998,14.636289,1,0
2025-09-16T13:27:47.833,0.748375,0.61617,0.461126,0.100004,14.682404,1,0
