Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J),cpuload,,
2025-09-16T11:06:56.529,0.879462,0.87514,0.769652,0.099998,122.832632,1,25,
2025-09-16T11:06:56.629,0.878656,0.85728,0.753254,0.099999,122.907956,1,25,
2025-09-16T11:06:56.730,0.879193,0.88407,0.777268,0.1,122.985683,1,25,
2025-09-16T11:06:56.829,0.878656,0.86621,0.761101,0.1,123.061793,1,25,
2025-09-16T11:06:56.929,0.879462,0.87514,0.769652,0.100002,123.13876,1,25,
2025-09-16T11:06:57.029,0.878656,0.86621,0.761101,0.099998,123.214869,1,25,
2025-09-16T11:06:57.129,0.878925,0.87514,0.769182,0.1,123.291787,1,25,
2025-09-16T11:06:57.229,0.879193,0.86621,0.761566,0.1,123.367944,1,25,
2025-09-16T11:06:57.329,0.878925,0.86621,0.761333,0.099999,123.444077,1,25,
2025-09-16T11:06:57.429,0.879999,0.86621,0.762264,0.1,123.520303,1,25,
2025-09-16T11:06:57.529,0.879193,0.86621,0.761566,0.1,123.59646,1,25,
2025-09-16T11:06:57.629,0.878925,0.84835,0.745636,0.1,123.671023,1,25,
2025-09-16T11:06:57.729,0.879193,0.88407,0.777268,0.1,123.74875,1,25,
2025-09-16T11:06:57.830,0.878656,0.83942,0.737562,0.1,123.822506,1,25,
2025-09-16T11:06:57.929,0.879462,0.86621,0.761799,0.100001,123.898687,1,"end 25, 80 s",
2025-09-16T11:06:58.029,0.879193,0.86621,0.761566,0.1,123.974843,-1,"start 00, 20 s",
2025-09-16T11:06:58.129,0.878656,0.86621,0.761101,0.1,124.050953,-1,0,
2025-09-16T11:06:58.229,0.879193,0.87514,0.769417,0.099999,124.127895,-1,0,
2025-09-16T11:06:58.329,0.879462,0.86621,0.761799,0.1,124.204075,-1,0,
2025-09-16T11:06:58.429,0.879193,0.87514,0.769417,0.1,124.281016,-1,0,
2025-09-16T11:06:58.529,0.879193,0.85728,0.753715,0.1,124.356388,-1,0,
2025-09-16T11:06:58.629,0.878656,0.85728,0.753254,0.099999,124.431713,-1,0,
2025-09-16T11:06:58.729,0.878656,0.86621,0.761101,0.1,124.507823,-1,0,
2025-09-16T11:06:58.829,0.879462,0.86621,0.761799,0.100001,124.584003,-1,0,
2025-09-16T11:06:58.930,0.879193,0.86621,0.761566,0.1,124.66016,-1,0,
2025-09-16T11:06:59.029,0.879193,0.86621,0.761566,0.1,124.736316,-1,0,
2025-09-16T11:06:59.129,0.879193,0.85728,0.753715,0.1,124.811688,-1,0,
2025-09-16T11:06:59.229,0.878925,0.85728,0.753484,0.1,124.887037,-1,0,
2025-09-16T11:06:59.329,0.878925,0.87514,0.769182,0.099999,124.963954,-1,0,
2025-09-16T11:06:59.429,0.879999,0.85728,0.754406,0.1,125.039395,-1,0,
2025-09-16T11:06:59.529,0.878925,0.86621,0.761333,0.1,125.115529,-1,0,
2025-09-16T11:06:59.629,0.878925,0.86621,0.761333,0.1,125.191662,-1,0,
2025-09-16T11:06:59.729,0.879193,0.86621,0.761566,0.1,125.267819,-1,0,
2025-09-16T11:06:59.829,0.879193,0.84835,0.745864,0.099999,125.342404,-1,0,
2025-09-16T11:06:59.930,0.878925,0.86621,0.761333,0.100001,125.418538,-1,0,
2025-09-16T11:07:00.029,0.749987,0.56259,0.421935,0.100002,125.460733,-1,0,
2025-09-16T11:07:00.129,0.749181,0.56259,0.421482,0.1,125.502881,-1,0,
2025-09-16T11:07:00.229,0.74945,0.56259,0.421633,0.100001,125.545045,-1,0,
2025-09-16T11:07:00.329,0.749718,0.56259,0.421784,0.099999,125.587223,-1,0,
2025-09-16T11:07:00.429,0.74945,0.56259,0.421633,0.1,125.629386,-1,0,
2025-09-16T11:07:00.529,0.748913,0.56259,0.421331,0.100001,125.671519,-1,0,
2025-09-16T11:07:00.629,0.749718,0.56259,0.421784,0.099999,125.713697,-1,0,
2025-09-16T11:07:00.729,0.748913,0.56259,0.421331,0.100001,125.755831,-1,0,
2025-09-16T11:07:00.829,0.74945,0.56259,0.421633,0.1,125.797994,-1,0,
2025-09-16T11:07:00.931,0.879193,0.75905,0.667352,0.100004,125.864732,-1,0,
2025-09-16T11:07:01.030,0.748375,0.56259,0.421029,0.099997,125.906834,-1,0,
2025-09-16T11:07:01.129,0.748644,0.56259,0.42118,0.1,125.948952,-1,0,
2025-09-16T11:07:01.229,0.748644,0.56259,0.42118,0.100005,125.991072,-1,0,
2025-09-16T11:07:01.329,0.748644,0.55366,0.414494,0.099995,126.032519,-1,0,
2025-09-16T11:07:01.429,0.749718,0.56259,0.421784,0.099999,126.074697,-1,0,
2025-09-16T11:07:01.529,0.748913,0.56259,0.421331,0.100001,126.11683,-1,0,
2025-09-16T11:07:01.629,0.748644,0.56259,0.42118,0.099999,126.158948,-1,0,
2025-09-16T11:07:01.729,0.748913,0.56259,0.421331,0.100001,126.201081,-1,0,
2025-09-16T11:07:01.829,0.748644,0.56259,0.42118,0.099999,126.243199,-1,0,
2025-09-16T11:07:01.929,0.748644,0.55366,0.414494,0.1,126.284648,-1,0,
2025-09-16T11:07:02.030,0.74945,0.55366,0.41494,0.1,126.326142,-1,0,
2025-09-16T11:07:02.129,0.748913,0.56259,0.421331,0.100006,126.368278,-1,0,
2025-09-16T11:07:02.229,0.74945,0.56259,0.421633,0.099996,126.41044,-1,0,
2025-09-16T11:07:02.329,0.74945,0.55366,0.41494,0.099998,126.451933,-1,0,
2025-09-16T11:07:02.429,0.748913,0.56259,0.421331,0.1,126.494066,-1,0,
2025-09-16T11:07:02.529,0.748913,0.56259,0.421331,0.1,126.536199,-1,0,
2025-09-16T11:07:02.629,0.749181,0.55366,0.414792,0.100001,126.577678,-1,0,
2025-09-16T11:07:02.729,0.749181,0.56259,0.421482,0.1,126.619826,-1,0,
2025-09-16T11:07:02.829,0.74945,0.55366,0.41494,0.099999,126.66132,-1,0,
2025-09-16T11:07:02.929,0.74945,0.56259,0.421633,0.1,126.703484,-1,0,
2025-09-16T11:07:03.030,0.74945,0.55366,0.41494,0.099999,126.744978,-1,0,
2025-09-16T11:07:03.129,0.74945,0.55366,0.41494,0.1,126.786472,-1,0,
2025-09-16T11:07:03.229,0.74945,0.55366,0.41494,0.100001,126.827966,-1,0,
2025-09-16T11:07:03.329,0.748644,0.55366,0.414494,0.099998,126.869415,-1,0,
2025-09-16T11:07:03.429,0.749181,0.55366,0.414792,0.1,126.910894,-1,0,
2025-09-16T11:07:03.529,0.74945,0.55366,0.41494,0.100001,126.952388,-1,0,
2025-09-16T11:07:03.629,0.74945,0.55366,0.41494,0.1,126.993883,-1,0,
2025-09-16T11:07:03.729,0.74945,0.55366,0.41494,0.1,127.035376,-1,0,
2025-09-16T11:07:03.829,0.748644,0.55366,0.414494,0.1,127.076826,-1,0,
2025-09-16T11:07:03.929,0.748644,0.56259,0.42118,0.1,127.118944,-1,0,
2025-09-16T11:07:04.029,0.748644,0.55366,0.414494,0.100001,127.160393,-1,0,
2025-09-16T11:07:04.130,0.74945,0.55366,0.41494,0.1,127.201888,-1,0,
2025-09-16T11:07:04.229,0.749181,0.55366,0.414792,0.1,127.243367,-1,0,
2025-09-16T11:07:04.329,0.748913,0.55366,0.414643,0.1,127.284831,-1,0,
2025-09-16T11:07:04.429,0.748913,0.55366,0.414643,0.1,127.326295,-1,0,
2025-09-16T11:07:04.529,0.749181,0.55366,0.414792,0.1,127.367774,-1,0,
2025-09-16T11:07:04.629,0.74945,0.55366,0.41494,0.099999,127.409268,-1,0,
2025-09-16T11:07:04.729,0.748913,0.55366,0.414643,0.1,127.450732,-1,0,
2025-09-16T11:07:04.829,0.748644,0.56259,0.42118,0.100001,127.49285,-1,0,
2025-09-16T11:07:04.929,0.748644,0.55366,0.414494,0.100004,127.534301,-1,0,
2025-09-16T11:07:05.029,0.748913,0.55366,0.414643,0.099997,127.575765,-1,0,
2025-09-16T11:07:05.131,0.749181,0.55366,0.414792,0.100002,127.617245,-1,0,
2025-09-16T11:07:05.229,0.747569,0.55366,0.413899,0.099999,127.658634,-1,0,
2025-09-16T11:07:05.329,0.749181,0.55366,0.414792,0.100001,127.700114,-1,0,
2025-09-16T11:07:05.429,0.748913,0.55366,0.414643,0.099997,127.741576,-1,0,
2025-09-16T11:07:05.529,0.749181,0.55366,0.414792,0.1,127.783056,-1,0,
2025-09-16T11:07:05.629,0.749181,0.55366,0.414792,0.1,127.824535,-1,0,
2025-09-16T11:07:05.729,0.748913,0.55366,0.414643,0.1,127.865999,-1,0,
2025-09-16T11:07:05.829,0.74945,0.55366,0.41494,0.099999,127.907493,-1,0,
2025-09-16T11:07:05.929,0.748644,0.55366,0.414494,0.1,127.948943,-1,0,
2025-09-16T11:07:06.029,0.74945,0.55366,0.41494,0.100001,127.990437,-1,0,
2025-09-16T11:07:06.129,0.74945,0.55366,0.41494,0.1,128.031931,-1,0,
2025-09-16T11:07:06.230,0.748375,0.55366,0.414346,0.100003,128.073367,-1,0,
2025-09-16T11:07:06.329,0.748913,0.54473,0.407955,0.099998,128.114161,-1,0,
2025-09-16T11:07:06.429,0.748913,0.56259,0.421331,0.099998,128.156294,-1,0,
2025-09-16T11:07:06.529,0.748644,0.55366,0.414494,0.1,128.197743,-1,0,
2025-09-16T11:07:06.629,0.74945,0.55366,0.41494,0.1,128.239237,-1,0,
2025-09-16T11:07:06.729,0.748375,0.55366,0.414346,0.1,128.280672,-1,0,
2025-09-16T11:07:06.829,0.748375,0.55366,0.414346,0.1,128.322106,-1,0,
2025-09-16T11:07:06.929,0.751062,0.55366,0.415833,0.1,128.36369,-1,0,
2025-09-16T11:07:07.029,0.749718,0.55366,0.415089,0.100001,128.405199,-1,0,
2025-09-16T11:07:07.129,0.749181,0.55366,0.414792,0.099999,128.446678,-1,0,
2025-09-16T11:07:07.229,0.749181,0.55366,0.414792,0.100002,128.488158,-1,0,
2025-09-16T11:07:07.330,0.748913,0.54473,0.407955,0.099999,128.528953,-1,0,
2025-09-16T11:07:07.429,0.749181,0.55366,0.414792,0.1,128.570432,-1,0,
2025-09-16T11:07:07.529,0.748644,0.55366,0.414494,0.099999,128.611881,-1,0,
2025-09-16T11:07:07.629,0.748913,0.55366,0.414643,0.100001,128.653346,-1,0,
2025-09-16T11:07:07.729,0.748644,0.54473,0.407809,0.099999,128.694126,-1,0,
2025-09-16T11:07:07.829,0.749718,0.55366,0.415089,0.1,128.735635,-1,0,
2025-09-16T11:07:07.929,0.749718,0.55366,0.415089,0.1,128.777144,-1,0,
2025-09-16T11:07:08.029,0.74945,0.55366,0.41494,0.100001,128.818638,-1,0,
2025-09-16T11:07:08.129,0.749181,0.55366,0.414792,0.099999,128.860117,-1,0,
2025-09-16T11:07:08.229,0.748644,0.55366,0.414494,0.100002,128.901567,-1,0,
2025-09-16T11:07:08.330,0.748644,0.54473,0.407809,0.1,128.942348,-1,0,
2025-09-16T11:07:08.429,0.748913,0.55366,0.414643,0.1,128.983812,-1,0,
2025-09-16T11:07:08.529,0.748644,0.55366,0.414494,0.099999,129.025261,-1,0,
2025-09-16T11:07:08.629,0.748644,0.55366,0.414494,0.1,129.066711,-1,0,
2025-09-16T11:07:08.729,0.74945,0.55366,0.41494,0.1,129.108205,-1,0,
2025-09-16T11:07:08.829,0.747569,0.55366,0.413899,0.1,129.149595,-1,0,
2025-09-16T11:07:08.929,0.749181,0.55366,0.414792,0.100003,129.191075,-1,0,
2025-09-16T11:07:09.029,0.749181,0.55366,0.414792,0.099998,129.232553,-1,0,
2025-09-16T11:07:09.129,0.748644,0.55366,0.414494,0.100003,129.274004,-1,0,
2025-09-16T11:07:09.229,0.748913,0.55366,0.414643,0.100001,129.315469,-1,0,
2025-09-16T11:07:09.330,0.752136,0.55366,0.416428,0.099999,129.357111,-1,0,
2025-09-16T11:07:09.429,0.74945,0.55366,0.41494,0.099997,129.398603,-1,0,
2025-09-16T11:07:09.529,0.748913,0.56259,0.421331,0.1,129.440737,-1,0,
2025-09-16T11:07:09.629,0.749987,0.55366,0.415238,0.1,129.48226,-1,0,
2025-09-16T11:07:09.729,0.749181,0.55366,0.414792,0.100001,129.52374,-1,0,
2025-09-16T11:07:09.829,0.74945,0.54473,0.408248,0.099999,129.564564,-1,0,
2025-09-16T11:07:09.929,0.748644,0.54473,0.407809,0.100003,129.605346,-1,0,
2025-09-16T11:07:10.029,0.748644,0.55366,0.414494,0.099998,129.646795,-1,0,
2025-09-16T11:07:10.129,0.74945,0.55366,0.41494,0.1,129.688289,-1,0,
2025-09-16T11:07:10.229,0.749718,0.55366,0.415089,0.1,129.729798,-1,0,
2025-09-16T11:07:10.329,0.751062,0.54473,0.409126,0.1,129.77071,-1,0,
2025-09-16T11:07:10.430,0.748644,0.54473,0.407809,0.1,129.811491,-1,0,
2025-09-16T11:07:10.529,0.74945,0.55366,0.41494,0.099999,129.852985,-1,0,
2025-09-16T11:07:10.629,0.749181,0.55366,0.414792,0.1,129.894464,-1,0,
2025-09-16T11:07:10.729,0.748913,0.55366,0.414643,0.1,129.935928,-1,0,
2025-09-16T11:07:10.829,0.748375,0.55366,0.414346,0.1,129.977363,-1,0,
2025-09-16T11:07:10.929,0.749718,0.55366,0.415089,0.1,130.018872,-1,0,
2025-09-16T11:07:11.029,0.74945,0.55366,0.41494,0.1,130.060366,-1,0,
2025-09-16T11:07:11.129,0.74945,0.54473,0.408248,0.1,130.101191,-1,0,
2025-09-16T11:07:11.229,0.809352,0.67868,0.549291,0.100001,130.15612,-1,0,
2025-09-16T11:07:11.329,0.748913,0.55366,0.414643,0.099999,130.197584,-1,0,
2025-09-16T11:07:11.429,0.74945,0.55366,0.41494,0.100001,130.239079,-1,0,
2025-09-16T11:07:11.530,0.748644,0.55366,0.414494,0.099999,130.280528,-1,0,
2025-09-16T11:07:11.629,0.74945,0.55366,0.41494,0.1,130.322022,-1,0,
2025-09-16T11:07:11.729,0.74945,0.55366,0.41494,0.1,130.363516,-1,0,
2025-09-16T11:07:11.829,0.74945,0.55366,0.41494,0.100001,130.40501,-1,0,
2025-09-16T11:07:11.929,0.748644,0.54473,0.407809,0.1,130.445791,-1,0,
2025-09-16T11:07:12.029,0.74945,0.55366,0.41494,0.1,130.487285,-1,0,
2025-09-16T11:07:12.129,0.74945,0.54473,0.408248,0.1,130.52811,-1,0,
2025-09-16T11:07:12.229,0.748644,0.54473,0.407809,0.100002,130.568891,-1,0,
2025-09-16T11:07:12.329,0.749181,0.55366,0.414792,0.099998,130.610369,-1,0,
2025-09-16T11:07:12.429,0.74945,0.54473,0.408248,0.1,130.651194,-1,0,
2025-09-16T11:07:12.530,0.74945,0.54473,0.408248,0.100001,130.692019,-1,0,
2025-09-16T11:07:12.629,0.74945,0.55366,0.41494,0.1,130.733513,-1,0,
2025-09-16T11:07:12.729,0.749718,0.55366,0.415089,0.100002,130.775023,-1,0,
2025-09-16T11:07:12.829,0.748913,0.55366,0.414643,0.100001,130.816487,-1,0,
2025-09-16T11:07:12.929,0.74945,0.55366,0.41494,0.100003,130.857983,-1,0,
2025-09-16T11:07:13.029,0.748913,0.55366,0.414643,0.099998,130.899446,-1,0,
2025-09-16T11:07:13.129,0.748644,0.55366,0.414494,0.099996,130.940894,-1,0,
2025-09-16T11:07:13.229,0.74945,0.54473,0.408248,0.100004,130.98172,-1,0,
2025-09-16T11:07:13.329,0.749987,0.54473,0.40854,0.099997,131.022573,-1,0,
2025-09-16T11:07:13.429,0.749181,0.55366,0.414792,0.099999,131.064052,-1,0,
2025-09-16T11:07:13.529,0.74945,0.54473,0.408248,0.1,131.104877,-1,0,
2025-09-16T11:07:13.630,0.74945,0.55366,0.41494,0.1,131.146371,-1,0,
2025-09-16T11:07:13.729,0.749718,0.54473,0.408394,0.1,131.18721,-1,0,
2025-09-16T11:07:13.829,0.748913,0.54473,0.407955,0.100001,131.228006,-1,0,
2025-09-16T11:07:13.929,0.748913,0.55366,0.414643,0.1,131.26947,-1,0,
2025-09-16T11:07:14.029,0.748913,0.54473,0.407955,0.1,131.310266,-1,0,
2025-09-16T11:07:14.129,0.748913,0.54473,0.407955,0.099999,131.351061,-1,0,
2025-09-16T11:07:14.229,0.748913,0.54473,0.407955,0.100002,131.391857,-1,0,
2025-09-16T11:07:14.329,0.74945,0.55366,0.41494,0.099999,131.433351,-1,0,
2025-09-16T11:07:14.429,0.749181,0.55366,0.414792,0.1,131.47483,-1,0,
2025-09-16T11:07:14.529,0.749181,0.55366,0.414792,0.099999,131.516309,-1,0,
2025-09-16T11:07:14.630,0.749987,0.55366,0.415238,0.1,131.557833,-1,0,
2025-09-16T11:07:14.729,0.74945,0.54473,0.408248,0.100001,131.598658,-1,0,
2025-09-16T11:07:14.829,0.749181,0.54473,0.408101,0.099999,131.639468,-1,0,
2025-09-16T11:07:14.929,0.74945,0.54473,0.408248,0.100001,131.680293,-1,0,
2025-09-16T11:07:15.029,0.748644,0.54473,0.407809,0.099999,131.721073,-1,0,
2025-09-16T11:07:15.129,0.748913,0.55366,0.414643,0.1,131.762538,-1,0,
2025-09-16T11:07:15.229,0.748644,0.55366,0.414494,0.100002,131.803988,-1,0,
2025-09-16T11:07:15.329,0.748644,0.55366,0.414494,0.099999,131.845437,-1,0,
2025-09-16T11:07:15.429,0.74945,0.54473,0.408248,0.099999,131.886261,-1,0,
2025-09-16T11:07:15.529,0.749181,0.54473,0.408101,0.1,131.927071,-1,0,
2025-09-16T11:07:15.629,0.74945,0.54473,0.408248,0.1,131.967896,-1,0,
2025-09-16T11:07:15.730,0.748644,0.55366,0.414494,0.1,132.009346,-1,0,
2025-09-16T11:07:15.829,0.749181,0.54473,0.408101,0.1,132.050156,-1,0,
2025-09-16T11:07:15.929,0.74945,0.55366,0.41494,0.1,132.09165,-1,0,
2025-09-16T11:07:16.029,0.748644,0.55366,0.414494,0.100002,132.1331,-1,0,
2025-09-16T11:07:16.132,0.809621,1.18769,0.961578,0.100009,132.229267,-1,0,
2025-09-16T11:07:16.229,0.809621,0.67868,0.549473,0.099992,132.28421,-1,0,
2025-09-16T11:07:16.330,0.794578,0.64296,0.510882,0.1,132.335298,-1,0,
2025-09-16T11:07:16.429,0.879462,0.85728,0.753945,0.100002,132.410694,-1,0,
2025-09-16T11:07:16.529,0.879193,0.85728,0.753715,0.099996,132.486062,-1,0,
2025-09-16T11:07:16.629,0.879193,0.87514,0.769417,0.1,132.563004,-1,0,
2025-09-16T11:07:16.729,0.879193,0.86621,0.761566,0.099998,132.639159,-1,0,
2025-09-16T11:07:16.830,0.879193,0.85728,0.753715,0.100001,132.714531,-1,0,
2025-09-16T11:07:16.929,0.879193,0.84835,0.745864,0.100037,132.789145,-1,0,
2025-09-16T11:07:17.029,0.878925,0.86621,0.761333,0.099964,132.865251,-1,0,
2025-09-16T11:07:17.129,0.879193,0.86621,0.761566,0.099999,132.941406,-1,0,
2025-09-16T11:07:17.229,0.878925,0.85728,0.753484,0.100002,133.016756,-1,0,
2025-09-16T11:07:17.329,0.879193,0.84835,0.745864,0.099998,133.091341,-1,0,
2025-09-16T11:07:17.429,0.879462,0.85728,0.753945,0.100001,133.166736,-1,0,
2025-09-16T11:07:17.529,0.879193,0.85728,0.753715,0.099999,133.242107,-1,0,
2025-09-16T11:07:17.629,0.879193,0.84835,0.745864,0.1,133.316694,-1,0,
2025-09-16T11:07:17.729,0.879462,0.85728,0.753945,0.1,133.392089,-1,0,
2025-09-16T11:07:17.829,0.878925,1.56275,1.373539,0.099999,133.529441,-1,0,
2025-09-16T11:07:17.930,0.878656,1.55382,1.365273,0.099999,133.665968,-1,end 00,
2025-09-16T11:07:18.029,0.879462,1.61633,1.421501,0.100001,133.808119,1,"start 50, 80s",
2025-09-16T11:07:18.129,0.878656,2.28608,2.008678,0.1,134.008988,1,50,
2025-09-16T11:07:18.229,0.879462,1.85744,1.633548,0.100002,134.172346,1,50,
2025-09-16T11:07:18.329,0.879462,1.54489,1.358672,0.099999,134.308212,1,50,
2025-09-16T11:07:18.429,0.879193,1.6074,1.413215,0.099998,134.449531,1,50,
2025-09-16T11:07:18.529,0.879193,1.41987,1.24834,0.1,134.574365,1,50,
2025-09-16T11:07:18.629,0.879462,1.41094,1.240868,0.1,134.698452,1,50,
2025-09-16T11:07:18.729,0.879193,2.25929,1.986353,0.100001,134.897089,1,50,
2025-09-16T11:07:18.829,0.879193,1.71456,1.50743,0.1,135.047831,1,50,
2025-09-16T11:07:18.929,0.879462,1.65205,1.452915,0.1,135.193123,1,50,
2025-09-16T11:07:19.030,0.878925,1.50024,1.318598,0.1,135.324982,1,50,
2025-09-16T11:07:19.129,0.879462,1.55382,1.366525,0.1,135.461634,1,50,
2025-09-16T11:07:19.229,0.879193,1.40201,1.232638,0.100002,135.5849,1,50,
2025-09-16T11:07:19.329,0.878656,2.46468,2.165606,0.099999,135.801458,1,50,
2025-09-16T11:07:19.429,0.879193,1.85744,1.633049,0.1,135.964762,1,50,
2025-09-16T11:07:19.529,0.878656,2.09855,1.843904,0.099999,136.149151,1,50,
2025-09-16T11:07:19.629,0.879462,1.36629,1.2016,0.100001,136.269313,1,50,
2025-09-16T11:07:19.729,0.878925,1.36629,1.200866,0.099999,136.389398,1,50,
2025-09-16T11:07:19.829,0.879999,2.5897,2.278934,0.100001,136.617293,1,50,
2025-09-16T11:07:19.929,0.878925,2.58077,2.268302,0.1,136.844124,1,50,
2025-09-16T11:07:20.030,0.879193,2.19678,1.931394,0.1,137.037263,1,50,
2025-09-16T11:07:20.129,0.879193,0.87514,0.769417,0.100001,137.114206,1,50,
2025-09-16T11:07:20.229,0.878656,0.87514,0.768947,0.1,137.191101,1,50,
2025-09-16T11:07:20.329,0.879193,0.86621,0.761566,0.099999,137.267257,1,50,
2025-09-16T11:07:20.429,0.879193,0.86621,0.761566,0.100001,137.343414,1,50,
2025-09-16T11:07:20.529,0.879193,0.87514,0.769417,0.1,137.420356,1,50,
2025-09-16T11:07:20.629,0.879462,0.86621,0.761799,0.099998,137.496535,1,50,
2025-09-16T11:07:20.729,0.878925,0.86621,0.761333,0.100001,137.572669,1,50,
2025-09-16T11:07:20.829,0.879193,0.88407,0.777268,0.099998,137.650394,1,50,
2025-09-16T11:07:20.929,0.878925,0.87514,0.769182,0.100038,137.727342,1,50,
2025-09-16T11:07:21.030,0.879462,0.87514,0.769652,0.099963,137.804279,1,50,
2025-09-16T11:07:21.129,0.878925,0.87514,0.769182,0.099999,137.881197,1,50,
2025-09-16T11:07:21.229,0.879462,0.86621,0.761799,0.100001,137.957378,1,50,
2025-09-16T11:07:21.329,0.878925,0.86621,0.761333,0.099999,138.03351,1,50,
2025-09-16T11:07:21.429,0.809352,0.68761,0.556519,0.1,138.089163,1,50,
2025-09-16T11:07:21.529,0.809352,0.68761,0.556519,0.099999,138.144814,1,50,
2025-09-16T11:07:21.629,0.879193,1.59847,1.405364,0.1,138.28535,1,50,
2025-09-16T11:07:21.729,0.879193,1.63419,1.436769,0.099999,138.429025,1,50,
2025-09-16T11:07:21.829,0.878656,2.27715,2.000832,0.1,138.629108,1,50,
2025-09-16T11:07:21.929,0.878925,0.87514,0.769182,0.100001,138.706027,1,50,
2025-09-16T11:07:22.030,0.879462,0.86621,0.761799,0.100001,138.782208,1,50,
2025-09-16T11:07:22.129,0.879462,0.86621,0.761799,0.099998,138.858386,1,50,
2025-09-16T11:07:22.229,0.878656,1.79493,1.577126,0.100002,139.016101,1,50,
2025-09-16T11:07:22.329,0.879193,2.21464,1.947097,0.100001,139.210812,1,50,
2025-09-16T11:07:22.429,0.878925,2.11641,1.860165,0.099999,139.396827,1,50,
2025-09-16T11:07:22.529,0.879462,1.86637,1.641401,0.099998,139.560964,1,50,
2025-09-16T11:07:22.629,0.878925,0.87514,0.769182,0.100001,139.637883,1,50,
2025-09-16T11:07:22.729,0.879999,0.85728,0.754406,0.1,139.713323,1,50,
2025-09-16T11:07:22.829,0.879193,0.86621,0.761566,0.100001,139.789481,1,50,
2025-09-16T11:07:22.929,0.878925,0.87514,0.769182,0.099999,139.866398,1,50,
2025-09-16T11:07:23.029,0.879193,0.86621,0.761566,0.1,139.942555,1,50,
2025-09-16T11:07:23.130,0.878925,0.85728,0.753484,0.1,140.017904,1,50,
2025-09-16T11:07:23.229,0.878656,0.86621,0.761101,0.100002,140.094015,1,50,
2025-09-16T11:07:23.329,0.879462,0.86621,0.761799,0.099999,140.170194,1,50,
2025-09-16T11:07:23.429,0.878925,0.86621,0.761333,0.1,140.246327,1,50,
2025-09-16T11:07:23.529,0.879193,0.86621,0.761566,0.100001,140.322485,1,50,
2025-09-16T11:07:23.629,0.878925,0.87514,0.769182,0.099999,140.399402,1,50,
2025-09-16T11:07:23.729,0.879193,0.86621,0.761566,0.1,140.475559,1,50,
2025-09-16T11:07:23.829,0.879193,0.86621,0.761566,0.1,140.551715,1,50,
2025-09-16T11:07:23.929,0.878925,0.86621,0.761333,0.1,140.627849,1,50,
2025-09-16T11:07:24.029,0.879462,0.86621,0.761799,0.1,140.704029,1,50,
2025-09-16T11:07:24.130,0.879999,1.36629,1.202334,0.099998,140.824261,1,50,
2025-09-16T11:07:24.229,0.879193,1.36629,1.201233,0.100001,140.944385,1,50,
2025-09-16T11:07:24.329,0.879462,2.58077,2.269689,0.099999,141.171351,1,50,
2025-09-16T11:07:24.429,0.879462,1.73242,1.523597,0.1,141.32371,1,50,
2025-09-16T11:07:24.529,0.879999,0.91086,0.801556,0.100001,141.403867,1,50,
2025-09-16T11:07:24.629,0.879462,1.77707,1.562865,0.100001,141.560154,1,50,
2025-09-16T11:07:24.729,0.879462,1.6967,1.492183,0.099998,141.709369,1,50,
2025-09-16T11:07:24.829,0.879462,1.59847,1.405793,0.1,141.849948,1,50,
2025-09-16T11:07:24.929,0.879462,1.58954,1.39794,0.100002,141.989746,1,50,
2025-09-16T11:07:25.029,0.879731,2.25036,1.979711,0.1,142.187716,1,50,
2025-09-16T11:07:25.130,0.879462,2.27715,2.002667,0.099999,142.387982,1,50,
2025-09-16T11:07:25.229,0.879193,1.38415,1.216935,0.100001,142.509677,1,50,
2025-09-16T11:07:25.329,0.879193,1.73242,1.523132,0.099999,142.661989,1,50,
2025-09-16T11:07:25.429,0.879462,1.56275,1.374379,0.1,142.799426,1,50,
2025-09-16T11:07:25.529,0.879462,1.61633,1.421501,0.1,142.941577,1,50,
2025-09-16T11:07:25.629,0.879462,2.28608,2.01052,0.099999,143.142627,1,50,
2025-09-16T11:07:25.729,0.878656,1.8753,1.647744,0.1,143.307402,1,50,
2025-09-16T11:07:25.829,0.878656,1.64312,1.443737,0.099999,143.451775,1,50,
2025-09-16T11:07:25.929,0.878925,2.28608,2.009292,0.1,143.652705,1,50,
2025-09-16T11:07:26.029,0.879462,1.56275,1.374379,0.100001,143.790143,1,50,
2025-09-16T11:07:26.129,0.879193,1.63419,1.436769,0.099999,143.933819,1,50,
2025-09-16T11:07:26.230,0.879462,1.94674,1.712084,0.1,144.105028,1,50,
2025-09-16T11:07:26.329,0.879462,1.8753,1.649255,0.1,144.269954,1,50,
2025-09-16T11:07:26.429,0.879193,2.00032,1.758668,0.099999,144.445819,1,50,
2025-09-16T11:07:26.529,0.879193,1.94674,1.711561,0.100001,144.616976,1,50,
2025-09-16T11:07:26.629,0.809352,1.5181,1.228677,0.1,144.739844,1,50,
2025-09-16T11:07:26.729,0.809352,1.6967,1.373228,0.100001,144.877168,1,50,
2025-09-16T11:07:26.829,0.809889,0.69654,0.56412,0.100001,144.933581,1,50,
2025-09-16T11:07:26.930,0.794041,0.67868,0.538899,0.099999,144.98747,1,50,
2025-09-16T11:07:27.029,0.879193,0.86621,0.761566,0.100001,145.063628,1,50,
2025-09-16T11:07:27.129,0.878656,0.87514,0.768947,0.099998,145.140521,1,50,
