Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J)
2025-09-16T12:46:12.053,0.749450,0.580450,0.435018,0.100000,3.459705
2025-09-16T12:46:12.154,0.748644,0.589380,0.441236,0.100004,3.503831
2025-09-16T12:46:12.253,0.749181,0.589380,0.441552,0.099995,3.547984
2025-09-16T12:46:12.353,0.756434,0.589380,0.445827,0.099999,3.592566
2025-09-16T12:46:12.453,0.748913,0.580450,0.434706,0.099999,3.636036
2025-09-16T12:46:12.553,0.749181,0.589380,0.441552,0.100000,3.680192
2025-09-16T12:46:12.653,0.749181,0.580450,0.434862,0.100000,3.723678
2025-09-16T12:46:12.753,0.749181,0.580450,0.434862,0.099999,3.767164
2025-09-16T12:46:12.853,0.749181,0.589380,0.441552,0.100000,3.811320
2025-09-16T12:46:12.953,0.748644,0.589380,0.441236,0.100000,3.855443
2025-09-16T12:46:13.053,0.748644,0.580450,0.434550,0.100001,3.898898
2025-09-16T12:46:13.153,0.749450,0.580450,0.435018,0.100000,3.942400
2025-09-16T12:46:13.254,0.749450,0.589380,0.441711,0.100000,3.986572
2025-09-16T12:46:13.353,0.749450,0.580450,0.435018,0.099999,4.030073
2025-09-16T12:46:13.453,0.748913,0.580450,0.434706,0.100001,4.073544
2025-09-16T12:46:13.553,0.749450,0.589380,0.441711,0.100000,4.117715
2025-09-16T12:46:13.653,0.747569,0.589380,0.440602,0.100000,4.161775
2025-09-16T12:46:13.753,0.748644,0.580450,0.434550,0.100000,4.205230
2025-09-16T12:46:13.853,0.749181,0.580450,0.434862,0.100000,4.248716
2025-09-16T12:46:13.953,0.749181,0.580450,0.434862,0.100001,4.292203
2025-09-16T12:46:14.053,0.749450,0.580450,0.435018,0.100000,4.335704
2025-09-16T12:46:14.153,0.749987,0.589380,0.442027,0.100001,4.379907
2025-09-16T12:46:14.254,0.749450,0.580450,0.435018,0.100000,4.423409
2025-09-16T12:46:14.353,0.748644,0.580450,0.434550,0.100000,4.466864
2025-09-16T12:46:14.453,0.748913,0.589380,0.441394,0.100000,4.511003
2025-09-16T12:46:14.553,0.749450,0.580450,0.435018,0.100001,4.554505
2025-09-16T12:46:14.653,0.748913,0.580450,0.434706,0.099999,4.597976
2025-09-16T12:46:14.753,0.749450,0.580450,0.435018,0.099999,4.641477
2025-09-16T12:46:14.853,0.748913,0.580450,0.434706,0.100001,4.684948
2025-09-16T12:46:14.953,0.749181,0.589380,0.441552,0.100000,4.729103
2025-09-16T12:46:15.053,0.749181,0.589380,0.441552,0.100000,4.773259
2025-09-16T12:46:15.153,0.748375,0.580450,0.434395,0.100000,4.816698
2025-09-16T12:46:15.253,0.749181,0.580450,0.434862,0.100001,4.860185
2025-09-16T12:46:15.354,0.749181,0.580450,0.434862,0.100000,4.903671
2025-09-16T12:46:15.453,0.749181,0.589380,0.441552,0.099998,4.947825
2025-09-16T12:46:15.553,0.749181,0.589380,0.441552,0.100002,4.991982
2025-09-16T12:46:15.653,0.748913,0.589380,0.441394,0.100001,5.036121
2025-09-16T12:46:15.753,0.748913,0.580450,0.434706,0.100001,5.079592
2025-09-16T12:46:15.856,0.874089,0.794770,0.694700,0.100043,5.149092
2025-09-16T12:46:15.957,0.748644,0.589380,0.441236,0.099974,5.193204
2025-09-16T12:46:16.053,0.749181,0.580450,0.434862,0.099983,5.236683
2025-09-16T12:46:16.153,0.749450,0.589380,0.441711,0.100002,5.280855
2025-09-16T12:46:16.253,0.749450,0.580450,0.435018,0.099997,5.324355
2025-09-16T12:46:16.354,0.749450,0.589380,0.441711,0.100002,5.368527
2025-09-16T12:46:16.453,0.749450,0.580450,0.435018,0.099996,5.412027
2025-09-16T12:46:16.553,0.749181,0.580450,0.434862,0.100001,5.455514
2025-09-16T12:46:16.653,0.749181,0.580450,0.434862,0.100001,5.499000
2025-09-16T12:46:16.753,0.748913,0.589380,0.441394,0.100000,5.543140
2025-09-16T12:46:16.853,0.749450,0.580450,0.435018,0.099999,5.586641
2025-09-16T12:46:16.953,0.749718,0.580450,0.435174,0.100000,5.630159
2025-09-16T12:46:17.053,0.749450,0.580450,0.435018,0.100002,5.673661
2025-09-16T12:46:17.153,0.749181,0.580450,0.434862,0.100000,5.717147
2025-09-16T12:46:17.253,0.749181,0.580450,0.434862,0.100000,5.760633
2025-09-16T12:46:17.353,0.749450,0.580450,0.435018,0.100000,5.804135
2025-09-16T12:46:17.454,0.749181,0.589380,0.441552,0.100000,5.848290
2025-09-16T12:46:17.553,0.749450,0.580450,0.435018,0.100000,5.891792
2025-09-16T12:46:17.653,0.749987,0.589380,0.442027,0.099999,5.935994
2025-09-16T12:46:17.753,0.747569,0.580450,0.433927,0.100001,5.979387
2025-09-16T12:46:17.853,0.749718,0.580450,0.435174,0.100003,6.022906
2025-09-16T12:46:17.953,0.749450,0.580450,0.435018,0.099998,6.066407
2025-09-16T12:46:18.053,0.749181,0.589380,0.441552,0.099998,6.110562
2025-09-16T12:46:18.153,0.749987,0.589380,0.442027,0.100000,6.154764
2025-09-16T12:46:18.253,0.749450,0.589380,0.441711,0.100000,6.198935
2025-09-16T12:46:18.353,0.748644,0.580450,0.434550,0.100003,6.242392
2025-09-16T12:46:18.454,0.749450,0.589380,0.441711,0.099998,6.286562
2025-09-16T12:46:18.553,0.749450,0.589380,0.441711,0.099999,6.330732
2025-09-16T12:46:18.653,0.749450,0.580450,0.435018,0.100000,6.374234
2025-09-16T12:46:18.753,0.749987,0.580450,0.435330,0.100001,6.417768
2025-09-16T12:46:18.853,0.749450,0.580450,0.435018,0.099999,6.461269
2025-09-16T12:46:18.953,0.749450,0.580450,0.435018,0.100000,6.504771
2025-09-16T12:46:19.053,0.749987,0.589380,0.442027,0.100000,6.548974
2025-09-16T12:46:19.153,0.749181,0.580450,0.434862,0.100000,6.592460
2025-09-16T12:46:19.253,0.749181,0.589380,0.441552,0.100000,6.636615
2025-09-16T12:46:19.353,0.749181,0.580450,0.434862,0.100000,6.680102
2025-09-16T12:46:19.453,0.749718,0.580450,0.435174,0.099999,6.723619
2025-09-16T12:46:19.554,0.749181,0.589380,0.441552,0.099999,6.767774
2025-09-16T12:46:19.653,0.749181,0.580450,0.434862,0.100001,6.811260
2025-09-16T12:46:19.753,0.749450,0.580450,0.435018,0.100000,6.854762
2025-09-16T12:46:19.853,0.749181,0.580450,0.434862,0.100000,6.898248
2025-09-16T12:46:19.953,0.749450,0.589380,0.441711,0.100000,6.942419
2025-09-16T12:46:20.053,0.752136,0.580450,0.436577,0.099999,6.986077
2025-09-16T12:46:20.153,0.749987,0.589380,0.442027,0.100004,7.030282
2025-09-16T12:46:20.253,0.756434,0.580450,0.439072,0.099999,7.074188
2025-09-16T12:46:20.353,0.749450,0.580450,0.435018,0.100000,7.117690
2025-09-16T12:46:20.453,0.749987,0.589380,0.442027,0.099997,7.161891
2025-09-16T12:46:20.554,0.752136,0.589380,0.443294,0.100000,7.206221
2025-09-16T12:46:20.653,0.748913,0.589380,0.441394,0.100000,7.250360
2025-09-16T12:46:20.753,0.749987,0.589380,0.442027,0.100000,7.294563
2025-09-16T12:46:20.853,0.750524,0.589380,0.442344,0.100000,7.338797
2025-09-16T12:46:20.953,0.749987,0.580450,0.435330,0.100000,7.382330
2025-09-16T12:46:21.053,0.749718,0.580450,0.435174,0.099999,7.425848
2025-09-16T12:46:21.153,0.748913,0.589380,0.441394,0.100002,7.469988
2025-09-16T12:46:21.253,0.749450,0.580450,0.435018,0.099999,7.513489
2025-09-16T12:46:21.353,0.747301,0.580450,0.433771,0.100001,7.556866
2025-09-16T12:46:21.453,0.749181,0.589380,0.441552,0.100000,7.601022
2025-09-16T12:46:21.553,0.749450,0.580450,0.435018,0.100000,7.644524
2025-09-16T12:46:21.654,0.749181,0.589380,0.441552,0.100000,7.688679
2025-09-16T12:46:21.753,0.749450,0.580450,0.435018,0.100000,7.732180
2025-09-16T12:46:21.853,0.752405,0.580450,0.436733,0.099999,7.775853
2025-09-16T12:46:21.953,0.749450,0.589380,0.441711,0.100000,7.820025
2025-09-16T12:46:22.053,0.749987,0.589380,0.442027,0.100000,7.864227
2025-09-16T12:46:22.153,0.749181,0.580450,0.434862,0.100001,7.907714
2025-09-16T12:46:22.254,0.749450,0.580450,0.435018,0.100015,7.951222
2025-09-16T12:46:22.354,0.749181,0.589380,0.441552,0.099988,7.995372
2025-09-16T12:46:22.453,0.749718,0.580450,0.435174,0.099999,8.038889
2025-09-16T12:46:22.553,0.749181,0.580450,0.434862,0.100000,8.082375
2025-09-16T12:46:22.654,0.749181,0.580450,0.434862,0.099999,8.125861
2025-09-16T12:46:22.753,0.749450,0.580450,0.435018,0.099999,8.169363
2025-09-16T12:46:22.853,0.748644,0.589380,0.441236,0.100000,8.213486
2025-09-16T12:46:22.953,0.749450,0.589380,0.441711,0.100000,8.257657
2025-09-16T12:46:23.053,0.749450,0.580450,0.435018,0.100000,8.301159
2025-09-16T12:46:23.153,0.749987,0.589380,0.442027,0.100000,8.345362
2025-09-16T12:46:23.253,0.749450,0.589380,0.441711,0.100000,8.389533
2025-09-16T12:46:23.353,0.748644,0.589380,0.441236,0.100002,8.433657
2025-09-16T12:46:23.453,0.749181,0.589380,0.441552,0.099998,8.477812
2025-09-16T12:46:23.553,0.749181,0.589380,0.441552,0.100001,8.521967
2025-09-16T12:46:23.653,0.749450,0.589380,0.441711,0.099998,8.566137
2025-09-16T12:46:23.754,0.748644,0.589380,0.441236,0.100002,8.610262
2025-09-16T12:46:23.853,0.749181,0.580450,0.434862,0.100000,8.653748
2025-09-16T12:46:23.953,0.749987,0.589380,0.442027,0.099999,8.697950
2025-09-16T12:46:24.053,0.749987,0.589380,0.442027,0.100002,8.742154
2025-09-16T12:46:24.153,0.748913,0.580450,0.434706,0.100004,8.785626
2025-09-16T12:46:24.253,0.747032,0.580450,0.433615,0.099996,8.828986
2025-09-16T12:46:24.353,0.749450,0.589380,0.441711,0.099999,8.873156
2025-09-16T12:46:24.453,0.749181,0.589380,0.441552,0.100001,8.917312
2025-09-16T12:46:24.553,0.749450,0.580450,0.435018,0.100000,8.960814
2025-09-16T12:46:24.653,0.749450,0.589380,0.441711,0.099998,9.004984
2025-09-16T12:46:24.754,0.749181,0.580450,0.434862,0.100002,9.048471
2025-09-16T12:46:24.853,0.748644,0.589380,0.441236,0.099999,9.092594
2025-09-16T12:46:24.953,0.749450,0.580450,0.435018,0.100001,9.136096
2025-09-16T12:46:25.053,0.749450,0.580450,0.435018,0.099998,9.179598
2025-09-16T12:46:25.153,0.749718,0.589380,0.441869,0.100000,9.223784
2025-09-16T12:46:25.253,0.749450,0.580450,0.435018,0.100002,9.267287
2025-09-16T12:46:25.353,0.749181,0.589380,0.441552,0.099999,9.311442
2025-09-16T12:46:25.453,0.749718,0.589380,0.441869,0.100000,9.355629
2025-09-16T12:46:25.553,0.749181,0.580450,0.434862,0.100000,9.399115
2025-09-16T12:46:25.653,0.748644,0.589380,0.441236,0.099999,9.443238
2025-09-16T12:46:25.754,0.748913,0.580450,0.434706,0.100002,9.486710
2025-09-16T12:46:25.853,0.748644,0.589380,0.441236,0.100003,9.530834
2025-09-16T12:46:25.953,0.749181,0.589380,0.441552,0.099998,9.574989
2025-09-16T12:46:26.053,0.748644,0.571520,0.427865,0.099998,9.617774
2025-09-16T12:46:26.153,0.749718,0.589380,0.441869,0.100000,9.661961
2025-09-16T12:46:26.253,0.749181,0.580450,0.434862,0.100000,9.705448
2025-09-16T12:46:26.353,0.749450,0.580450,0.435018,0.100000,9.748949
2025-09-16T12:46:26.453,0.749181,0.580450,0.434862,0.099999,9.792435
2025-09-16T12:46:26.553,0.748913,0.589380,0.441394,0.100001,9.836575
2025-09-16T12:46:26.653,0.749718,0.589380,0.441869,0.100000,9.880762
2025-09-16T12:46:26.753,0.749181,0.589380,0.441552,0.100002,9.924918
2025-09-16T12:46:26.854,0.748644,0.580450,0.434550,0.099997,9.968372
2025-09-16T12:46:26.953,0.748913,0.580450,0.434706,0.100000,10.011843
2025-09-16T12:46:27.053,0.749987,0.589380,0.442027,0.100000,10.056045
2025-09-16T12:46:27.153,0.748644,0.589380,0.441236,0.100001,10.100169
2025-09-16T12:46:27.253,0.749181,0.580450,0.434862,0.100000,10.143655
2025-09-16T12:46:27.353,0.794578,0.696540,0.553455,0.099999,10.199000
2025-09-16T12:46:27.454,0.874089,0.767980,0.671283,0.100017,10.266140
2025-09-16T12:46:27.553,0.779804,0.651890,0.508346,0.099987,10.316968
2025-09-16T12:46:27.653,0.749450,0.580450,0.435018,0.099998,10.360469
2025-09-16T12:46:27.753,0.748913,0.589380,0.441394,0.099998,10.404608
2025-09-16T12:46:27.854,0.749181,0.580450,0.434862,0.100002,10.448095
2025-09-16T12:46:27.953,0.749987,0.580450,0.435330,0.099999,10.491627
2025-09-16T12:46:28.053,0.749450,0.589380,0.441711,0.100001,10.535798
2025-09-16T12:46:28.153,0.748913,0.589380,0.441394,0.100003,10.579939
2025-09-16T12:46:28.253,0.749450,0.589380,0.441711,0.099996,10.624109
2025-09-16T12:46:28.353,0.752136,0.589380,0.443294,0.100000,10.668438
2025-09-16T12:46:28.453,0.749181,0.589380,0.441552,0.100001,10.712594
2025-09-16T12:46:28.553,0.749450,0.580450,0.435018,0.100000,10.756096
2025-09-16T12:46:28.653,0.749181,0.589380,0.441552,0.100001,10.800251
2025-09-16T12:46:28.753,0.749181,0.589380,0.441552,0.099998,10.844405
2025-09-16T12:46:28.853,0.747032,0.589380,0.440286,0.100001,10.888434
2025-09-16T12:46:28.954,0.749450,0.589380,0.441711,0.100000,10.932605
2025-09-16T12:46:29.053,0.749181,0.580450,0.434862,0.099999,10.976091
2025-09-16T12:46:29.153,0.749181,0.589380,0.441552,0.100002,11.020247
2025-09-16T12:46:29.253,0.749450,0.580450,0.435018,0.099998,11.063748
2025-09-16T12:46:29.353,0.749450,0.589380,0.441711,0.100002,11.107920
2025-09-16T12:46:29.453,0.749450,0.580450,0.435018,0.100005,11.151424
2025-09-16T12:46:29.553,0.749181,0.580450,0.434862,0.099997,11.194908
2025-09-16T12:46:29.653,0.749450,0.580450,0.435018,0.100000,11.238410
2025-09-16T12:46:29.753,0.749181,0.571520,0.428172,0.100000,11.281227
2025-09-16T12:46:29.853,0.748913,0.580450,0.434706,0.099998,11.324697
2025-09-16T12:46:29.953,0.749450,0.580450,0.435018,0.100002,11.368199
2025-09-16T12:46:30.054,0.749987,0.580450,0.435330,0.100000,11.411732
2025-09-16T12:46:30.153,0.749450,0.589380,0.441711,0.100000,11.455903
2025-09-16T12:46:30.253,0.756434,0.580450,0.439072,0.100000,11.499810
2025-09-16T12:46:30.353,0.749450,0.589380,0.441711,0.100005,11.543984
2025-09-16T12:46:30.453,0.749450,0.580450,0.435018,0.099998,11.587484
2025-09-16T12:46:30.553,0.749181,0.580450,0.434862,0.099997,11.630969
2025-09-16T12:46:30.653,0.749181,0.589380,0.441552,0.100000,11.675125
2025-09-16T12:46:30.753,0.748913,0.589380,0.441394,0.100000,11.719264
2025-09-16T12:46:30.853,0.756434,0.589380,0.445827,0.100000,11.763847
2025-09-16T12:46:30.953,0.748644,0.580450,0.434550,0.099999,11.807302
2025-09-16T12:46:31.053,0.748913,0.580450,0.434706,0.100000,11.850772
2025-09-16T12:46:31.153,0.749181,0.589380,0.441552,0.100000,11.894928
2025-09-16T12:46:31.253,0.749450,0.580450,0.435018,0.100000,11.938429
2025-09-16T12:46:31.353,0.756434,0.589380,0.445827,0.100000,11.983012
2025-09-16T12:46:31.453,0.749181,0.589380,0.441552,0.099999,12.027167
2025-09-16T12:46:31.553,0.748644,0.580450,0.434550,0.100000,12.070622
2025-09-16T12:46:31.653,0.748644,0.580450,0.434550,0.100001,12.114078
2025-09-16T12:46:31.753,0.749450,0.589380,0.441711,0.099999,12.158249
2025-09-16T12:46:31.853,0.748913,0.580450,0.434706,0.100000,12.201719
2025-09-16T12:46:31.953,0.748913,0.589380,0.441394,0.100000,12.245859
2025-09-16T12:46:32.053,0.749450,0.589380,0.441711,0.100000,12.290030
2025-09-16T12:46:32.154,0.748913,0.580450,0.434706,0.100004,12.333502
2025-09-16T12:46:32.253,0.749450,0.580450,0.435018,0.099997,12.377003
2025-09-16T12:46:32.353,0.749181,0.580450,0.434862,0.099998,12.420488
2025-09-16T12:46:32.453,0.749450,0.580450,0.435018,0.100001,12.463990
2025-09-16T12:46:32.553,0.749450,0.589380,0.441711,0.100001,12.508162
2025-09-16T12:46:32.653,0.748913,0.580450,0.434706,0.100001,12.551632
2025-09-16T12:46:32.753,0.749718,0.580450,0.435174,0.100001,12.595150
2025-09-16T12:46:32.853,0.749181,0.589380,0.441552,0.099998,12.639304
2025-09-16T12:46:32.953,0.748644,0.589380,0.441236,0.100001,12.683428
2025-09-16T12:46:33.053,0.749450,0.589380,0.441711,0.100001,12.727600
2025-09-16T12:46:33.153,0.747569,0.589380,0.440602,0.100003,12.771661
2025-09-16T12:46:33.254,0.748913,0.589380,0.441394,0.099996,12.815799
2025-09-16T12:46:33.353,0.749450,0.580450,0.435018,0.099999,12.859300
2025-09-16T12:46:33.453,0.749181,0.589380,0.441552,0.100000,12.903456
2025-09-16T12:46:33.553,0.748913,0.580450,0.434706,0.100000,12.946927
2025-09-16T12:46:33.653,0.748913,0.580450,0.434706,0.099999,12.990397
2025-09-16T12:46:33.753,0.749450,0.580450,0.435018,0.100001,13.033899
2025-09-16T12:46:33.853,0.749181,0.580450,0.434862,0.100000,13.077385
2025-09-16T12:46:33.953,0.748913,0.589380,0.441394,0.100000,13.121525
2025-09-16T12:46:34.053,0.748913,0.589380,0.441394,0.100000,13.165664
2025-09-16T12:46:34.153,0.749181,0.589380,0.441552,0.100002,13.209820
2025-09-16T12:46:34.254,0.748913,0.589380,0.441394,0.100000,13.253960
2025-09-16T12:46:34.353,0.748375,0.589380,0.441077,0.100000,13.298068
2025-09-16T12:46:34.453,0.749450,0.580450,0.435018,0.100000,13.341569
2025-09-16T12:46:34.553,0.749450,0.580450,0.435018,0.100001,13.385071
2025-09-16T12:46:34.653,0.752136,0.580450,0.436577,0.100000,13.428729
2025-09-16T12:46:34.753,0.749718,0.589380,0.441869,0.099997,13.472915
2025-09-16T12:46:34.853,0.748644,0.589380,0.441236,0.099999,13.517038
2025-09-16T12:46:34.953,0.749450,0.589380,0.441711,0.100000,13.561209
2025-09-16T12:46:35.053,0.749181,0.589380,0.441552,0.100001,13.605364
2025-09-16T12:46:35.153,0.749450,0.580450,0.435018,0.100000,13.648866
2025-09-16T12:46:35.253,0.747301,0.589380,0.440444,0.100000,13.692911
2025-09-16T12:46:35.354,0.747301,0.580450,0.433771,0.100000,13.736288
2025-09-16T12:46:35.453,0.748913,0.580450,0.434706,0.100001,13.779759
2025-09-16T12:46:35.553,0.749450,0.589380,0.441711,0.099999,13.823929
2025-09-16T12:46:35.653,0.752136,0.589380,0.443294,0.100000,13.868259
2025-09-16T12:46:35.753,0.749450,0.580450,0.435018,0.100001,13.911761
2025-09-16T12:46:35.853,0.749450,0.580450,0.435018,0.099999,13.955262
2025-09-16T12:46:35.953,0.748913,0.589380,0.441394,0.100000,13.999402
2025-09-16T12:46:36.053,0.749987,0.589380,0.442027,0.100000,14.043604
2025-09-16T12:46:36.153,0.748644,0.580450,0.434550,0.100005,14.087062
2025-09-16T12:46:36.253,0.749450,0.580450,0.435018,0.099998,14.130562
2025-09-16T12:46:36.354,0.748644,0.580450,0.434550,0.100000,14.174017
2025-09-16T12:46:36.453,0.748644,0.580450,0.434550,0.099999,14.217472
2025-09-16T12:46:36.553,0.751062,0.580450,0.435954,0.099999,14.261067
2025-09-16T12:46:36.653,0.748644,0.589380,0.441236,0.100001,14.305191
2025-09-16T12:46:36.753,0.749718,0.580450,0.435174,0.100001,14.348709
2025-09-16T12:46:36.853,0.749181,0.580450,0.434862,0.099999,14.392194
2025-09-16T12:46:36.953,0.749450,0.589380,0.441711,0.099999,14.436365
2025-09-16T12:46:37.053,0.749181,0.580450,0.434862,0.100001,14.479852
2025-09-16T12:46:37.153,0.749181,0.589380,0.441552,0.100001,14.524007
2025-09-16T12:46:37.253,0.748913,0.580450,0.434706,0.099999,14.567477
2025-09-16T12:46:37.353,0.749450,0.580450,0.435018,0.100000,14.610979
2025-09-16T12:46:37.454,0.749181,0.580450,0.434862,0.099999,14.654465
2025-09-16T12:46:37.553,0.756434,0.589380,0.445827,0.100001,14.699048
2025-09-16T12:46:37.653,0.756434,0.580450,0.439072,0.100000,14.742955
2025-09-16T12:46:37.753,0.748913,0.580450,0.434706,0.100000,14.786426
2025-09-16T12:46:37.853,0.749987,0.580450,0.435330,0.100000,14.829959
2025-09-16T12:46:37.953,0.749987,0.580450,0.435330,0.100000,14.873492
2025-09-16T12:46:38.053,0.749181,0.589380,0.441552,0.100003,14.917648
2025-09-16T12:46:38.153,0.749181,0.589380,0.441552,0.099997,14.961802
2025-09-16T12:46:38.253,0.749181,0.589380,0.441552,0.100001,15.005958
2025-09-16T12:46:38.353,0.749181,0.580450,0.434862,0.099999,15.049444
2025-09-16T12:46:38.453,0.749181,0.580450,0.434862,0.100000,15.092930
2025-09-16T12:46:38.554,0.749450,0.589380,0.441711,0.100001,15.137101
