Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J)
2025-09-16T13:27:23.334,0.749181,0.625100,0.468313,0.100001,3.201368
2025-09-16T13:27:23.433,0.749450,0.616170,0.461788,0.100001,3.247547
2025-09-16T13:27:23.533,0.747569,0.625100,0.467306,0.100000,3.294278
2025-09-16T13:27:23.633,0.749181,0.625100,0.468313,0.100000,3.341109
2025-09-16T13:27:23.733,0.748913,0.625100,0.468145,0.100000,3.387924
2025-09-16T13:27:23.833,0.748644,0.625100,0.467977,0.100000,3.434721
2025-09-16T13:27:23.933,0.749987,0.616170,0.462119,0.099999,3.480933
2025-09-16T13:27:24.033,0.748913,0.625100,0.468145,0.100001,3.527748
2025-09-16T13:27:24.133,0.748644,0.625100,0.467977,0.099998,3.574545
2025-09-16T13:27:24.233,0.749987,0.616170,0.462119,0.100002,3.620757
2025-09-16T13:27:24.333,0.749450,0.625100,0.468481,0.100000,3.667606
2025-09-16T13:27:24.434,0.749181,0.625100,0.468313,0.099999,3.714436
2025-09-16T13:27:24.533,0.748644,0.625100,0.467977,0.100000,3.761234
2025-09-16T13:27:24.633,0.748913,0.625100,0.468145,0.100001,3.808049
2025-09-16T13:27:24.733,0.751062,0.625100,0.469489,0.100000,3.854998
2025-09-16T13:27:24.833,0.748644,0.625100,0.467977,0.100000,3.901796
2025-09-16T13:27:24.933,0.749450,0.616170,0.461788,0.100000,3.947974
2025-09-16T13:27:25.033,0.748913,0.625100,0.468145,0.100000,3.994789
2025-09-16T13:27:25.133,0.748913,0.616170,0.461457,0.099998,4.040934
2025-09-16T13:27:25.233,0.748644,0.625100,0.467977,0.100002,4.087733
2025-09-16T13:27:25.333,0.748644,0.625100,0.467977,0.100001,4.134531
2025-09-16T13:27:25.434,0.749450,0.625100,0.468481,0.100002,4.181380
2025-09-16T13:27:25.533,0.749181,0.625100,0.468313,0.099997,4.228210
2025-09-16T13:27:25.633,0.748644,0.616170,0.461292,0.100000,4.274339
2025-09-16T13:27:25.733,0.749181,0.625100,0.468313,0.100001,4.321170
2025-09-16T13:27:25.833,0.748913,0.616170,0.461457,0.100000,4.367316
2025-09-16T13:27:25.933,0.749181,0.625100,0.468313,0.099999,4.414147
2025-09-16T13:27:26.033,0.748913,0.625100,0.468145,0.100001,4.460962
2025-09-16T13:27:26.133,0.748913,0.625100,0.468145,0.100000,4.507776
2025-09-16T13:27:26.233,0.749987,0.625100,0.468817,0.099999,4.554658
2025-09-16T13:27:26.333,0.748644,0.625100,0.467977,0.100000,4.601455
2025-09-16T13:27:26.433,0.748913,0.616170,0.461457,0.100000,4.647601
2025-09-16T13:27:26.534,0.749450,0.625100,0.468481,0.100001,4.694450
2025-09-16T13:27:26.633,0.749181,0.625100,0.468313,0.100000,4.741281
2025-09-16T13:27:26.733,0.748644,0.625100,0.467977,0.100000,4.788079
2025-09-16T13:27:26.833,0.748644,0.625100,0.467977,0.100000,4.834876
2025-09-16T13:27:26.933,0.749450,0.625100,0.468481,0.100000,4.881724
2025-09-16T13:27:27.033,0.748644,0.616170,0.461292,0.100000,4.927853
2025-09-16T13:27:27.133,0.749181,0.625100,0.468313,0.100000,4.974685
2025-09-16T13:27:27.233,0.748644,0.625100,0.467977,0.100000,5.021482
2025-09-16T13:27:27.333,0.749181,0.616170,0.461623,0.100000,5.067644
2025-09-16T13:27:27.433,0.749450,0.625100,0.468481,0.100000,5.114493
2025-09-16T13:27:27.534,0.749718,0.625100,0.468649,0.100000,5.161358
2025-09-16T13:27:27.633,0.749450,0.616170,0.461788,0.100001,5.207537
2025-09-16T13:27:27.733,0.748913,0.616170,0.461457,0.099999,5.253682
2025-09-16T13:27:27.833,0.748913,0.625100,0.468145,0.100003,5.300498
2025-09-16T13:27:27.933,0.749450,0.625100,0.468481,0.099998,5.347345
