"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
76,22.827,0.38045,1758017467.123,5,0.52,2.6,0,0,0
77,23.127,0.38545,1758017467.421,5,0.55,2.75,0,0,0
78,23.426,0.3904333333,1758017467.731,5,0.51,2.55,0,0,0
79,23.724,0.3954,1758017468.018,5,0.51,2.55,0,0,0
80,24.026,0.4004333333,1758017468.32,5,0.55,2.75,0,0,0
81,24.327,0.40545,1758017468.62,5,0.52,2.6,0,0,0
82,24.628,0.4104666667,1758017468.923,5,0.54,2.7,0,0,0
83,24.926,0.4154333333,1758017469.225,5,0.51,2.55,0,0,0
84,25.227,0.42045,1758017469.52,5,0.55,2.75,0,0,0
85,25.528,0.4254666667,1758017469.822,5,0.52,2.6,0,0,0
86,25.828,0.4304666667,1758017470.139,5,0.52,2.6,0,0,0
87,26.128,0.4354666667,1758017470.426,5,0.55,2.75,0,0,0
88,26.426,0.4404333333,1758017470.718,5,0.52,2.6,0,0,0
89,26.727,0.44545,1758017471.019,5,0.52,2.6,0,0,0
90,27.024,0.4504,1758017471.318,5,0.52,2.6,0,0,0
91,27.328,0.4554666667,1758017471.625,5,0.52,2.6,0,0,0
92,27.624,0.4604,1758017471.92,5,0.52,2.6,0,0,0
93,27.926,0.4654333333,1758017472.245,5,0.52,2.6,0,0,0
94,28.227,0.47045,1758017472.52,5,0.52,2.6,0,0,0
95,28.526,0.4754333333,1758017472.825,5,0.52,2.6,0,0,0
96,28.824,0.4804,1758017473.118,5,0.52,2.6,0,0,0
97,29.125,0.4854166667,1758017473.419,5,0.52,2.6,0,0,0
98,29.425,0.4904166667,1758017473.721,5,0.52,2.6,0,0,0
99,29.728,0.4954666667,1758017474.024,5,0.52,2.6,0,0,0
100,30.028,0.5004666667,1758017474.324,5,0.55,2.75,0,0,0
101,30.325,0.5054166667,1758017474.619,5,0.55,2.75,0,0,0
102,30.628,0.5104666667,1758017474.923,5,0.52,2.6,0,0,0
103,30.925,0.5154166667,1758017475.218,5,0.51,2.55,0,0,0
104,31.228,0.5204666667,1758017475.522,5,0.52,2.6,0,0,0
105,31.526,0.5254333333,1758017475.82,5,0.52,2.6,0,0,0
106,31.825,0.5304166667,1758017476.116,5,0.52,2.6,0,0,0
107,32.128,0.5354666667,1758017476.421,5,0.52,2.6,0,0,0
108,32.426,0.5404333333,1758017476.718,5,0.52,2.6,0,0,0
109,32.728,0.5454666667,1758017477.02,5,0.52,2.6,0,0,0
110,33.024,0.5504,1758017477.32,5,0.51,2.55,0,0,0
111,33.323,0.5553833333,1758017477.623,5,0.52,2.6,0,0,0
112,33.628,0.5604666667,1758017477.925,5,0.52,2.6,0,0,0
113,33.926,0.5654333333,1758017478.219,5,0.52,2.6,0,0,0
114,34.228,0.5704666667,1758017478.524,5,0.52,2.6,0,0,0
115,34.528,0.5754666667,1758017478.839,5,0.52,2.6,0,0,0
116,34.828,0.5804666667,1758017479.12,5,0.52,2.6,0,0,0
117,35.124,0.5854,1758017479.421,5,0.52,2.6,0,0,0
118,35.428,0.5904666667,1758017479.722,5,0.52,2.6,0,0,0
119,35.727,0.59545,1758017480.022,5,0.52,2.6,0,0,0
120,36.024,0.6004,1758017480.318,5,0.52,2.6,0,0,0
121,36.328,0.6054666667,1758017480.618,5,0.52,2.6,0,0,0
122,36.627,0.61045,1758017480.943,5,0.52,2.6,0,0,0
123,36.926,0.6154333333,1758017481.22,5,0.52,2.6,0,0,0
124,37.227,0.62045,1758017481.524,5,0.53,2.65,0,0,0
125,37.528,0.6254666667,1758017481.825,5,0.52,2.6,0,0,0
126,37.827,0.63045,1758017482.125,5,0.52,2.6,0,0,0
127,38.127,0.63545,1758017482.422,5,0.52,2.6,0,0,0
128,38.427,0.64045,1758017482.718,5,0.52,2.6,0,0,0
129,38.726,0.6454333333,1758017483.023,5,0.52,2.6,0,0,0
130,39.028,0.6504666667,1758017483.32,5,0.52,2.6,0,0,0
131,39.328,0.6554666667,1758017483.622,5,0.52,2.6,0,0,0
132,39.628,0.6604666667,1758017483.926,5,0.57,2.85,0,0,0
133,39.925,0.6654166667,1758017484.217,5,0.52,2.6,0,0,0
134,40.228,0.6704666667,1758017484.521,5,0.54,2.7,0,0,0
135,40.526,0.6754333333,1758017484.823,5,0.52,2.6,0,0,0
136,40.824,0.6804,1758017485.12,5,0.55,2.75,0,0,0
137,41.127,0.68545,1758017485.421,5,0.55,2.75,0,0,0
138,41.428,0.6904666667,1758017485.725,5,0.52,2.6,0,0,0
139,41.728,0.6954666667,1758017486.022,5,0.55,2.75,0,0,0
140,42.028,0.7004666667,1758017486.323,5,0.52,2.6,0,0,0
141,42.328,0.7054666667,1758017486.623,5,0.55,2.75,0,0,0
142,42.628,0.7104666667,1758017486.925,5,0.52,2.6,0,0,0
143,42.928,0.7154666667,1758017487.224,5,0.55,2.75,0,0,0
144,43.226,0.7204333333,1758017487.539,5,0.51,2.55,0,0,0
145,43.523,0.7253833333,1758017487.816,5,0.51,2.55,0,0,0
146,43.824,0.7304,1758017488.122,5,0.56,2.8,0,0,0
147,44.125,0.7354166667,1758017488.415,5,0.51,2.55,0,0,0
148,44.424,0.7404,1758017488.718,5,0.57,2.85,0,0,0
149,44.724,0.7454,1758017489.018,5,0.51,2.55,0,0,0
150,45.026,0.7504333333,1758017489.319,5,0.56,2.8,0,0,0
151,45.329,0.7554833333,1758017489.624,5,0.51,2.55,0,0,0
152,45.627,0.76045,1758017489.922,5,0.51,2.55,0,0,0
153,45.928,0.7654666667,1758017490.229,5,0.56,2.8,0,0,0
154,46.224,0.7704,1758017490.518,5,0.52,2.6,0,0,0
155,46.528,0.7754666667,1758017490.822,5,0.58,2.9,0,0,0
156,46.828,0.7804666667,1758017491.12,5,0.51,2.55,0,0,0
157,47.128,0.7854666667,1758017491.422,5,0.57,2.85,0,0,0
158,47.428,0.7904666667,1758017491.728,5,0.52,2.6,0,0,0
159,47.728,0.7954666667,1758017492.037,5,0.57,2.85,0,0,0
160,48.024,0.8004,1758017492.319,5,0.57,2.85,0,0,0
161,48.325,0.8054166667,1758017492.622,5,0.52,2.6,0,0,0
