index,time,minutes,dateTime,SPD33.CH1_Voltage,SPD33.CH1_Current,SPD33.CH1_Power,SPD33.CH2_Voltage,SPD33.CH2_Current,SPD33.CH2_Power,,cpuload
906,271.817,4.530283333,1758013801,5,0.63,3.15,0,0,0,-1,0
907,272.116,4.535266667,1758013802,5,0.62,3.1,0,0,0,-1,0
908,272.418,4.5403,1758013802,5,0.61,3.05,0,0,0,-1,0
909,272.719,4.545316667,1758013802,5,0.63,3.15,0,0,0,-1,0
910,273.015,4.55025,1758013803,5,0.66,3.3,0,0,0,-1,0
911,273.318,4.5553,1758013803,5,0.61,3.05,0,0,0,-1,"end 00, 20 sec"
912,273.619,4.560316667,1758013803,5,0.66,3.3,0,0,0,1,"start 50, 80 sec"
913,273.918,4.5653,1758013804,5,0.64,3.2,0,0,0,1,50
914,274.218,4.5703,1758013804,5,0.6,3,0,0,0,1,50
915,274.519,4.575316667,1758013804,5,0.65,3.25,0,0,0,1,50
916,274.819,4.580316667,1758013804,5,0.63,3.15,0,0,0,1,50
917,275.119,4.585316667,1758013805,5,0.63,3.15,0,0,0,1,50
918,275.415,4.59025,1758013805,5,0.61,3.05,0,0,0,1,50
919,275.719,4.595316667,1758013805,5,0.64,3.2,0,0,0,1,50
920,276.016,4.600266667,1758013806,5,0.62,3.1,0,0,0,1,50
921,276.319,4.605316667,1758013806,5,0.63,3.15,0,0,0,1,50
922,276.616,4.610266667,1758013806,5,0.65,3.25,0,0,0,1,50
923,276.919,4.615316667,1758013807,5,0.63,3.15,0,0,0,1,50
924,277.215,4.62025,1758013807,5,0.61,3.05,0,0,0,1,50
925,277.516,4.625266667,1758013807,5,0.64,3.2,0,0,0,1,50
926,277.817,4.630283333,1758013807,5,0.64,3.2,0,0,0,1,50
927,278.115,4.63525,1758013808,5,0.63,3.15,0,0,0,1,50
928,278.417,4.640283333,1758013808,5,0.59,2.95,0,0,0,1,50
929,278.717,4.645283333,1758013808,5,0.59,2.95,0,0,0,1,50
930,279.015,4.65025,1758013809,5,0.65,3.25,0,0,0,1,50
931,279.319,4.655316667,1758013809,5,0.6,3,0,0,0,1,50
932,279.616,4.660266667,1758013809,5,0.62,3.1,0,0,0,1,50
933,279.919,4.665316667,1758013810,5,0.68,3.4,0,0,0,1,50
934,280.219,4.670316667,1758013810,5,0.6,3,0,0,0,1,50
935,280.517,4.675283333,1758013810,5,0.65,3.25,0,0,0,1,50
936,280.819,4.680316667,1758013810,5,0.65,3.25,0,0,0,1,50
937,281.116,4.685266667,1758013811,5,0.58,2.9,0,0,0,1,50
938,281.415,4.69025,1758013811,5,0.65,3.25,0,0,0,1,50
939,281.718,4.6953,1758013811,5,0.63,3.15,0,0,0,1,50
940,282.016,4.700266667,1758013812,5,0.61,3.05,0,0,0,1,50
941,282.319,4.705316667,1758013812,5,0.61,3.05,0,0,0,1,50
942,282.615,4.71025,1758013812,5,0.56,2.8,0,0,0,1,50
943,282.917,4.715283333,1758013813,5,0.63,3.15,0,0,0,1,50
944,283.219,4.720316667,1758013813,5,0.65,3.25,0,0,0,1,50
945,283.519,4.725316667,1758013813,5,0.63,3.15,0,0,0,1,50
946,283.819,4.730316667,1758013813,5,0.59,2.95,0,0,0,1,50
947,284.115,4.73525,1758013814,5,0.64,3.2,0,0,0,1,50
948,284.419,4.740316667,1758013814,5,0.59,2.95,0,0,0,1,50
949,284.715,4.74525,1758013814,5,0.63,3.15,0,0,0,1,50
950,285.018,4.7503,1758013815,5,0.67,3.35,0,0,0,1,50
951,285.316,4.755266667,1758013815,5,0.6,3,0,0,0,1,50
952,285.614,4.760233333,1758013815,5,0.63,3.15,0,0,0,1,50
953,285.919,4.765316667,1758013816,5,0.63,3.15,0,0,0,1,50
954,286.215,4.77025,1758013816,5,0.64,3.2,0,0,0,1,50
955,286.517,4.775283333,1758013816,5,0.62,3.1,0,0,0,1,50
956,286.816,4.780266667,1758013816,5,0.65,3.25,0,0,0,1,50
957,287.116,4.785266667,1758013817,5,0.66,3.3,0,0,0,1,50
958,287.416,4.790266667,1758013817,5,0.6,3,0,0,0,1,50
959,287.719,4.795316667,1758013817,5,0.55,2.75,0,0,0,1,50
960,288.019,4.800316667,1758013818,5,0.68,3.4,0,0,0,1,50
961,288.319,4.805316667,1758013818,5,0.62,3.1,0,0,0,1,50
962,288.614,4.810233333,1758013818,5,0.63,3.15,0,0,0,1,50
963,288.919,4.815316667,1758013819,5,0.65,3.25,0,0,0,1,50
964,289.215,4.82025,1758013819,5,0.64,3.2,0,0,0,1,50
965,289.519,4.825316667,1758013819,5,0.64,3.2,0,0,0,1,50
966,289.819,4.830316667,1758013819,5,0.63,3.15,0,0,0,1,50
967,290.116,4.835266667,1758013820,5,0.66,3.3,0,0,0,1,50
968,290.419,4.840316667,1758013820,5,0.63,3.15,0,0,0,1,50
969,290.716,4.845266667,1758013820,5,0.61,3.05,0,0,0,1,50
970,291.018,4.8503,1758013821,5,0.66,3.3,0,0,0,1,50
971,291.319,4.855316667,1758013821,5,0.61,3.05,0,0,0,1,50
972,291.617,4.860283333,1758013821,5,0.63,3.15,0,0,0,1,50
973,291.919,4.865316667,1758013822,5,0.67,3.35,0,0,0,1,50
974,292.219,4.870316667,1758013822,5,0.6,3,0,0,0,1,50
975,292.519,4.875316667,1758013822,5,0.66,3.3,0,0,0,1,50
976,292.816,4.880266667,1758013822,5,0.63,3.15,0,0,0,1,50
977,293.115,4.88525,1758013823,5,0.63,3.15,0,0,0,1,50
978,293.419,4.890316667,1758013823,5,0.66,3.3,0,0,0,1,50
979,293.719,4.895316667,1758013823,5,0.62,3.1,0,0,0,1,50
980,294.019,4.900316667,1758013824,5,0.68,3.4,0,0,0,1,50
981,294.316,4.905266667,1758013824,5,0.63,3.15,0,0,0,1,50
982,294.616,4.910266667,1758013824,5,0.61,3.05,0,0,0,1,50
983,294.916,4.915266667,1758013825,5,0.66,3.3,0,0,0,1,50
984,295.219,4.920316667,1758013825,5,0.61,3.05,0,0,0,1,50
985,295.514,4.925233333,1758013825,5,0.62,3.1,0,0,0,1,50
986,295.819,4.930316667,1758013825,5,0.65,3.25,0,0,0,1,50
987,296.116,4.935266667,1758013826,5,0.61,3.05,0,0,0,1,50
988,296.414,4.940233333,1758013826,5,0.6,3,0,0,0,1,50
989,296.715,4.94525,1758013826,5,0.6,3,0,0,0,1,50
990,297.015,4.95025,1758013827,5,0.66,3.3,0,0,0,1,50
991,297.316,4.955266667,1758013827,5,0.63,3.15,0,0,0,1,50
992,297.619,4.960316667,1758013827,5,0.58,2.9,0,0,0,1,50
993,297.917,4.965283333,1758013828,5,0.62,3.1,0,0,0,1,50
994,298.219,4.970316667,1758013828,5,0.65,3.25,0,0,0,1,50
995,298.517,4.975283333,1758013828,5,0.63,3.15,0,0,0,1,50
996,298.818,4.9803,1758013828,5,0.6,3,0,0,0,1,50
997,299.117,4.985283333,1758013829,5,0.66,3.3,0,0,0,1,50
998,299.418,4.9903,1758013829,5,0.63,3.15,0,0,0,1,50
999,299.716,4.995266667,1758013829,5,0.6,3,0,0,0,1,50
1000,300.016,5.000266667,1758013830,5,0.63,3.15,0,0,0,1,50
1001,300.318,5.0053,1758013830,5,0.63,3.15,0,0,0,1,50
1002,300.619,5.010316667,1758013830,5,0.62,3.1,0,0,0,1,50
1003,300.915,5.01525,1758013831,5,0.64,3.2,0,0,0,1,50
1004,301.217,5.020283333,1758013831,5,0.65,3.25,0,0,0,1,50
1005,301.517,5.025283333,1758013831,5,0.64,3.2,0,0,0,1,50
1006,301.816,5.030266667,1758013831,5,0.63,3.15,0,0,0,1,50
1007,302.117,5.035283333,1758013832,5,0.67,3.35,0,0,0,1,50
1008,302.419,5.040316667,1758013832,5,0.61,3.05,0,0,0,1,50
1009,302.717,5.045283333,1758013832,5,0.61,3.05,0,0,0,1,50
1010,303.019,5.050316667,1758013833,5,0.59,2.95,0,0,0,1,50
1011,303.318,5.0553,1758013833,5,0.67,3.35,0,0,0,1,50
1012,303.617,5.060283333,1758013833,5,0.64,3.2,0,0,0,1,50
1013,303.917,5.065283333,1758013834,5,0.64,3.2,0,0,0,1,50
1014,304.219,5.070316667,1758013834,5,0.61,3.05,0,0,0,1,50
1015,304.516,5.075266667,1758013834,5,0.69,3.45,0,0,0,1,50
1016,304.819,5.080316667,1758013834,5,0.63,3.15,0,0,0,1,50
1017,305.118,5.0853,1758013835,5,0.61,3.05,0,0,0,1,50
1018,305.415,5.09025,1758013835,5,0.64,3.2,0,0,0,1,50
1019,305.715,5.09525,1758013835,5,0.63,3.15,0,0,0,1,50
1020,306.015,5.10025,1758013836,5,0.63,3.15,0,0,0,1,50
1021,306.319,5.105316667,1758013836,5,0.66,3.3,0,0,0,1,50
1022,306.619,5.110316667,1758013836,5,0.65,3.25,0,0,0,1,50
1023,306.914,5.115233333,1758013837,5,0.58,2.9,0,0,0,1,50
1024,307.219,5.120316667,1758013837,5,0.66,3.3,0,0,0,1,50
1025,307.519,5.125316667,1758013837,5,0.66,3.3,0,0,0,1,50
1026,307.819,5.130316667,1758013837,5,0.62,3.1,0,0,0,1,50
1027,308.116,5.135266667,1758013838,5,0.62,3.1,0,0,0,1,50
1028,308.419,5.140316667,1758013838,5,0.62,3.1,0,0,0,1,50
1029,308.719,5.145316667,1758013838,5,0.66,3.3,0,0,0,1,50
1030,309.019,5.150316667,1758013839,5,0.63,3.15,0,0,0,1,50
1031,309.319,5.155316667,1758013839,5,0.62,3.1,0,0,0,1,50
1032,309.614,5.160233333,1758013839,5,0.65,3.25,0,0,0,1,50
1033,309.915,5.16525,1758013840,5,0.62,3.1,0,0,0,1,50
1034,310.215,5.17025,1758013840,5,0.64,3.2,0,0,0,1,50
1035,310.515,5.17525,1758013840,5,0.64,3.2,0,0,0,1,50
1036,310.814,5.180233333,1758013840,5,0.64,3.2,0,0,0,1,50
1037,311.118,5.1853,1758013841,5,0.64,3.2,0,0,0,1,50
1038,311.414,5.190233333,1758013841,5,0.63,3.15,0,0,0,1,50
1039,311.719,5.195316667,1758013841,5,0.67,3.35,0,0,0,1,50
1040,312.019,5.200316667,1758013842,5,0.62,3.1,0,0,0,1,50
1041,312.319,5.205316667,1758013842,5,0.61,3.05,0,0,0,1,50
1042,312.614,5.210233333,1758013842,5,0.7,3.5,0,0,0,1,50
1043,312.917,5.215283333,1758013843,5,0.59,2.95,0,0,0,1,50
1044,313.218,5.2203,1758013843,5,0.64,3.2,0,0,0,1,50
1045,313.519,5.225316667,1758013843,5,0.63,3.15,0,0,0,1,50
1046,313.814,5.230233333,1758013843,5,0.66,3.3,0,0,0,1,50
1047,314.118,5.2353,1758013844,5,0.6,3,0,0,0,1,50
1048,314.419,5.240316667,1758013844,5,0.65,3.25,0,0,0,1,50
1049,314.716,5.245266667,1758013844,5,0.65,3.25,0,0,0,1,50
1050,315.015,5.25025,1758013845,5,0.65,3.25,0,0,0,1,50
1051,315.315,5.25525,1758013845,5,0.58,2.9,0,0,0,1,50
1052,315.619,5.260316667,1758013845,5,0.65,3.25,0,0,0,1,50
1053,315.918,5.2653,1758013846,5,0.63,3.15,0,0,0,1,50
1054,316.219,5.270316667,1758013846,5,0.6,3,0,0,0,1,50
1055,316.519,5.275316667,1758013846,5,0.65,3.25,0,0,0,1,50
1056,316.814,5.280233333,1758013846,5,0.62,3.1,0,0,0,1,50
1057,317.117,5.285283333,1758013847,5,0.63,3.15,0,0,0,1,50
1058,317.418,5.2903,1758013847,5,0.64,3.2,0,0,0,1,50
1059,317.718,5.2953,1758013847,5,0.64,3.2,0,0,0,1,50
1060,318.015,5.30025,1758013848,5,0.62,3.1,0,0,0,1,50
1061,318.319,5.305316667,1758013848,5,0.62,3.1,0,0,0,1,50
1062,318.619,5.310316667,1758013848,5,0.64,3.2,0,0,0,1,50
1063,318.917,5.315283333,1758013849,5,0.55,2.75,0,0,0,1,50
1064,319.216,5.320266667,1758013849,5,0.67,3.35,0,0,0,1,50
1065,319.517,5.325283333,1758013849,5,0.61,3.05,0,0,0,1,50
1066,319.819,5.330316667,1758013849,5,0.64,3.2,0,0,0,1,50
1067,320.118,5.3353,1758013850,5,0.63,3.15,0,0,0,1,50
1068,320.419,5.340316667,1758013850,5,0.6,3,0,0,0,1,50
1069,320.719,5.345316667,1758013850,5,0.68,3.4,0,0,0,1,50
1070,321.017,5.350283333,1758013851,5,0.65,3.25,0,0,0,1,50
1071,321.319,5.355316667,1758013851,5,0.59,2.95,0,0,0,1,50
1072,321.619,5.360316667,1758013851,5,0.63,3.15,0,0,0,1,50
1073,321.916,5.365266667,1758013852,5,0.63,3.15,0,0,0,1,50
1074,322.217,5.370283333,1758013852,5,0.62,3.1,0,0,0,1,50
1075,322.516,5.375266667,1758013852,5,0.62,3.1,0,0,0,1,50
1076,322.816,5.380266667,1758013852,5,0.66,3.3,0,0,0,1,50
1077,323.119,5.385316667,1758013853,5,0.65,3.25,0,0,0,1,50
1078,323.419,5.390316667,1758013853,5,0.57,2.85,0,0,0,1,50
1079,323.717,5.395283333,1758013853,5,0.66,3.3,0,0,0,1,50
1080,324.018,5.4003,1758013854,5,0.57,2.85,0,0,0,1,50
1081,324.319,5.405316667,1758013854,5,0.64,3.2,0,0,0,1,50
1082,324.619,5.410316667,1758013854,5,0.61,3.05,0,0,0,1,50
1083,324.916,5.415266667,1758013855,5,0.65,3.25,0,0,0,1,50
1084,325.217,5.420283333,1758013855,5,0.63,3.15,0,0,0,1,50
1085,325.516,5.425266667,1758013855,5,0.63,3.15,0,0,0,1,50
1086,325.819,5.430316667,1758013855,5,0.6,3,0,0,0,1,50
1087,326.115,5.43525,1758013856,5,0.6,3,0,0,0,1,50
1088,326.417,5.440283333,1758013856,5,0.55,2.75,0,0,0,1,50
1089,326.716,5.445266667,1758013856,5,0.55,2.75,0,0,0,1,50
1090,327.016,5.450266667,1758013857,5,0.54,2.7,0,0,0,1,50
1091,327.317,5.455283333,1758013857,5,0.55,2.75,0,0,0,1,50
1092,327.614,5.460233333,1758013857,5,0.55,2.75,0,0,0,1,50
1093,327.919,5.465316667,1758013858,5,0.54,2.7,0,0,0,1,50
1094,328.214,5.470233333,1758013858,5,0.55,2.75,0,0,0,1,50
1095,328.519,5.475316667,1758013858,5,0.54,2.7,0,0,0,1,50
1096,328.816,5.480266667,1758013858,5,0.55,2.75,0,0,0,1,50
1097,329.115,5.48525,1758013859,5,0.55,2.75,0,0,0,1,50
1098,329.414,5.490233333,1758013859,5,0.43,2.15,0,0,0,1,50
1099,329.714,5.495233333,1758013859,5,0.4,2,0,0,0,1,50
1100,330.016,5.500266667,1758013860,5,0.4,2,0,0,0,1,50
1101,330.316,5.505266667,1758013860,5,0.4,2,0,0,0,1,50
1102,330.617,5.510283333,1758013860,5,0.4,2,0,0,0,1,50
1103,330.919,5.515316667,1758013861,5,0.4,2,0,0,0,1,50
1104,331.215,5.52025,1758013861,5,0.4,2,0,0,0,1,50
1105,331.514,5.525233333,1758013861,5,0.39,1.95,0,0,0,1,50
1106,331.819,5.530316667,1758013861,5,0.4,2,0,0,0,1,50
1107,332.118,5.5353,1758013862,5,0.39,1.95,0,0,0,1,50
1108,332.415,5.54025,1758013862,5,0.4,2,0,0,0,1,50
1109,332.716,5.545266667,1758013862,5,0.4,2,0,0,0,1,50
1110,333.019,5.550316667,1758013863,5,0.4,2,0,0,0,1,50
1111,333.316,5.555266667,1758013863,5,0.4,2,0,0,0,1,50
1112,333.617,5.560283333,1758013863,5,0.39,1.95,0,0,0,1,50
1113,333.919,5.565316667,1758013864,5,0.4,2,0,0,0,1,50
1114,334.218,5.5703,1758013864,5,0.4,2,0,0,0,1,50
1115,334.518,5.5753,1758013864,5,0.4,2,0,0,0,1,50
1116,334.815,5.58025,1758013864,5,0.4,2,0,0,0,1,50
1117,335.115,5.58525,1758013865,5,0.4,2,0,0,0,1,50
1118,335.416,5.590266667,1758013865,5,0.4,2,0,0,0,1,50
1119,335.715,5.59525,1758013865,5,0.39,1.95,0,0,0,1,50
1120,336.019,5.600316667,1758013866,5,0.4,2,0,0,0,1,50
1121,336.317,5.605283333,1758013866,5,0.4,2,0,0,0,1,50
1122,336.616,5.610266667,1758013866,5,0.4,2,0,0,0,1,50
1123,336.916,5.615266667,1758013867,5,0.41,2.05,0,0,0,1,50
1124,337.219,5.620316667,1758013867,5,0.4,2,0,0,0,1,50
1125,337.519,5.625316667,1758013867,5,0.4,2,0,0,0,1,50
1126,337.814,5.630233333,1758013867,5,0.4,2,0,0,0,1,50
1127,338.117,5.635283333,1758013868,5,0.39,1.95,0,0,0,1,50
1128,338.419,5.640316667,1758013868,5,0.4,2,0,0,0,1,50
1129,338.719,5.645316667,1758013868,5,0.4,2,0,0,0,1,50
1130,339.019,5.650316667,1758013869,5,0.4,2,0,0,0,1,50
1131,339.318,5.6553,1758013869,5,0.39,1.95,0,0,0,1,50
1132,339.616,5.660266667,1758013869,5,0.4,2,0,0,0,1,50
1133,339.917,5.665283333,1758013870,5,0.4,2,0,0,0,1,50
1134,340.215,5.67025,1758013870,5,0.41,2.05,0,0,0,1,50
1135,340.519,5.675316667,1758013870,5,0.4,2,0,0,0,1,50
1136,340.819,5.680316667,1758013870,5,0.4,2,0,0,0,1,50
1137,341.115,5.68525,1758013871,5,0.39,1.95,0,0,0,1,50
1138,341.419,5.690316667,1758013871,5,0.4,2,0,0,0,1,50
1139,341.717,5.695283333,1758013871,5,0.41,2.05,0,0,0,1,50
1140,342.014,5.700233333,1758013872,5,0.4,2,0,0,0,1,50
1141,342.319,5.705316667,1758013872,5,0.39,1.95,0,0,0,1,50
1142,342.619,5.710316667,1758013872,5,0.4,2,0,0,0,1,50
1143,342.916,5.715266667,1758013873,5,0.4,2,0,0,0,1,50
1144,343.215,5.72025,1758013873,5,0.4,2,0,0,0,1,50
1145,343.516,5.725266667,1758013873,5,0.4,2,0,0,0,1,50
1146,343.819,5.730316667,1758013873,5,0.4,2,0,0,0,1,50
1147,344.116,5.735266667,1758013874,5,0.39,1.95,0,0,0,1,50
1148,344.421,5.74035,1758013874,5,0.39,1.95,0,0,0,1,50
1149,344.723,5.745383333,1758013874,5,0.4,2,0,0,0,1,50
1150,345.021,5.75035,1758013875,5,0.4,2,0,0,0,1,50
1151,345.319,5.755316667,1758013875,5,0.39,1.95,0,0,0,1,"end 50, 80 sec"
1152,345.619,5.760316667,1758013875,5,0.39,1.95,0,0,0,-1,"start 00, 20 sec"
1153,345.919,5.765316667,1758013876,5,0.4,2,0,0,0,-1,0
1154,346.218,5.7703,1758013876,5,0.65,3.25,0,0,0,-1,0
1155,346.517,5.775283333,1758013876,5,0.62,3.1,0,0,0,-1,0
1156,346.817,5.780283333,1758013876,5,0.64,3.2,0,0,0,-1,0
1157,347.119,5.785316667,1758013877,5,0.64,3.2,0,0,0,-1,0
1158,347.419,5.790316667,1758013877,5,0.66,3.3,0,0,0,-1,0
1159,347.715,5.79525,1758013877,5,0.62,3.1,0,0,0,-1,0
1160,348.019,5.800316667,1758013878,5,0.66,3.3,0,0,0,-1,0
1161,348.319,5.805316667,1758013878,5,0.64,3.2,0,0,0,-1,0
1162,348.619,5.810316667,1758013878,5,0.61,3.05,0,0,0,-1,0
1163,348.916,5.815266667,1758013879,5,0.7,3.5,0,0,0,-1,0
1164,349.218,5.8203,1758013879,5,0.68,3.4,0,0,0,-1,0
1165,349.518,5.8253,1758013879,5,0.67,3.35,0,0,0,-1,0
1166,349.814,5.830233333,1758013879,5,0.72,3.6,0,0,0,-1,0
1167,350.119,5.835316667,1758013880,5,0.65,3.25,0,0,0,-1,0
1168,350.415,5.84025,1758013880,5,0.69,3.45,0,0,0,-1,0
1169,350.718,5.8453,1758013880,5,0.69,3.45,0,0,0,-1,0
1170,351.014,5.850233333,1758013881,5,0.71,3.55,0,0,0,-1,0
1171,351.319,5.855316667,1758013881,5,0.68,3.4,0,0,0,-1,0
1172,351.616,5.860266667,1758013881,5,0.71,3.55,0,0,0,-1,0
1173,351.916,5.865266667,1758013882,5,0.7,3.5,0,0,0,-1,0
1174,352.216,5.870266667,1758013882,5,0.66,3.3,0,0,0,-1,0
1175,352.518,5.8753,1758013882,5,0.71,3.55,0,0,0,-1,0
1176,352.819,5.880316667,1758013882,5,0.71,3.55,0,0,0,-1,0
1177,353.116,5.885266667,1758013883,5,0.71,3.55,0,0,0,-1,0
1178,353.418,5.8903,1758013883,5,0.72,3.6,0,0,0,-1,0
1179,353.716,5.895266667,1758013883,5,0.7,3.5,0,0,0,-1,0
1180,354.019,5.900316667,1758013884,5,0.71,3.55,0,0,0,-1,0
1181,354.316,5.905266667,1758013884,5,0.71,3.55,0,0,0,-1,0
1182,354.619,5.910316667,1758013884,5,0.71,3.55,0,0,0,-1,0
1183,354.919,5.915316667,1758013885,5,0.72,3.6,0,0,0,-1,0
1184,355.219,5.920316667,1758013885,5,0.71,3.55,0,0,0,-1,0
1185,355.519,5.925316667,1758013885,5,0.72,3.6,0,0,0,-1,0
1186,355.819,5.930316667,1758013885,5,0.71,3.55,0,0,0,-1,0
1187,356.118,5.9353,1758013886,5,0.7,3.5,0,0,0,-1,0
1188,356.415,5.94025,1758013886,5,0.72,3.6,0,0,0,-1,0
1189,356.716,5.945266667,1758013886,5,0.68,3.4,0,0,0,-1,0
1190,357.014,5.950233333,1758013887,5,0.69,3.45,0,0,0,-1,0
1191,357.315,5.95525,1758013887,5,0.71,3.55,0,0,0,-1,0
1192,357.619,5.960316667,1758013887,5,0.71,3.55,0,0,0,-1,0
1193,357.919,5.965316667,1758013888,5,0.71,3.55,0,0,0,-1,0
1194,358.219,5.970316667,1758013888,5,0.68,3.4,0,0,0,-1,0
1195,358.515,5.97525,1758013888,5,0.71,3.55,0,0,0,-1,0
1196,358.819,5.980316667,1758013888,5,0.67,3.35,0,0,0,-1,0
1197,359.118,5.9853,1758013889,5,0.68,3.4,0,0,0,-1,0
1198,359.419,5.990316667,1758013889,5,0.71,3.55,0,0,0,-1,0
1199,359.714,5.995233333,1758013889,5,0.62,3.1,0,0,0,-1,0
1200,360.017,6.000283333,1758013890,5,0.66,3.3,0,0,0,-1,0
1201,360.316,6.005266667,1758013890,5,0.64,3.2,0,0,0,-1,0
1202,360.616,6.010266667,1758013890,5,0.64,3.2,0,0,0,-1,0
1203,360.919,6.015316667,1758013891,5,0.69,3.45,0,0,0,-1,0
1204,361.215,6.02025,1758013891,5,0.63,3.15,0,0,0,-1,0
1205,361.515,6.02525,1758013891,5,0.63,3.15,0,0,0,-1,0
1206,361.819,6.030316667,1758013891,5,0.62,3.1,0,0,0,-1,0
1207,362.119,6.035316667,1758013892,5,0.65,3.25,0,0,0,-1,0
1208,362.419,6.040316667,1758013892,5,0.63,3.15,0,0,0,-1,0
1209,362.716,6.045266667,1758013892,5,0.64,3.2,0,0,0,-1,0
1210,363.017,6.050283333,1758013893,5,0.68,3.4,0,0,0,-1,0
1211,363.319,6.055316667,1758013893,5,0.64,3.2,0,0,0,-1,"end 00, 20 sec"
1212,363.618,6.0603,1758013893,5,0.62,3.1,0,0,0,1,"start 75, 80 sec"
1213,363.919,6.065316667,1758013894,5,0.63,3.15,0,0,0,1,75
1214,364.217,6.070283333,1758013894,5,0.64,3.2,0,0,0,1,75
1215,364.516,6.075266667,1758013894,5,0.64,3.2,0,0,0,1,75
1216,364.817,6.080283333,1758013894,5,0.64,3.2,0,0,0,1,75
1217,365.116,6.085266667,1758013895,5,0.64,3.2,0,0,0,1,75
1218,365.415,6.09025,1758013895,5,0.66,3.3,0,0,0,1,75
1219,365.718,6.0953,1758013895,5,0.62,3.1,0,0,0,1,75
1220,366.015,6.10025,1758013896,5,0.65,3.25,0,0,0,1,75
1221,366.315,6.10525,1758013896,5,0.65,3.25,0,0,0,1,75
1222,366.619,6.110316667,1758013896,5,0.63,3.15,0,0,0,1,75
1223,366.914,6.115233333,1758013897,5,0.7,3.5,0,0,0,1,75
1224,367.214,6.120233333,1758013897,5,0.66,3.3,0,0,0,1,75
1225,367.517,6.125283333,1758013897,5,0.67,3.35,0,0,0,1,75
1226,367.814,6.130233333,1758013897,5,0.71,3.55,0,0,0,1,75
1227,368.119,6.135316667,1758013898,5,0.63,3.15,0,0,0,1,75
1228,368.419,6.140316667,1758013898,5,0.69,3.45,0,0,0,1,75
1229,368.719,6.145316667,1758013898,5,0.69,3.45,0,0,0,1,75
1230,369.019,6.150316667,1758013899,5,0.72,3.6,0,0,0,1,75
1231,369.319,6.155316667,1758013899,5,0.69,3.45,0,0,0,1,75
1232,369.616,6.160266667,1758013899,5,0.72,3.6,0,0,0,1,75
1233,369.915,6.16525,1758013900,5,0.71,3.55,0,0,0,1,75
1234,370.219,6.170316667,1758013900,5,0.68,3.4,0,0,0,1,75
1235,370.518,6.1753,1758013900,5,0.72,3.6,0,0,0,1,75
1236,370.816,6.180266667,1758013900,5,0.72,3.6,0,0,0,1,75
1237,371.118,6.1853,1758013901,5,0.71,3.55,0,0,0,1,75
1238,371.416,6.190266667,1758013901,5,0.71,3.55,0,0,0,1,75
1239,371.717,6.195283333,1758013901,5,0.71,3.55,0,0,0,1,75
1240,372.016,6.200266667,1758013902,5,0.72,3.6,0,0,0,1,75
1241,372.315,6.20525,1758013902,5,0.72,3.6,0,0,0,1,75
1242,372.616,6.210266667,1758013902,5,0.72,3.6,0,0,0,1,75
1243,372.915,6.21525,1758013903,5,0.72,3.6,0,0,0,1,75
1244,373.218,6.2203,1758013903,5,0.71,3.55,0,0,0,1,75
1245,373.516,6.225266667,1758013903,5,0.72,3.6,0,0,0,1,75
1246,373.816,6.230266667,1758013903,5,0.72,3.6,0,0,0,1,75
1247,374.119,6.235316667,1758013904,5,0.7,3.5,0,0,0,1,75
1248,374.417,6.240283333,1758013904,5,0.71,3.55,0,0,0,1,75
1249,374.716,6.245266667,1758013904,5,0.68,3.4,0,0,0,1,75
1250,375.015,6.25025,1758013905,5,0.69,3.45,0,0,0,1,75
1251,375.314,6.255233333,1758013905,5,0.72,3.6,0,0,0,1,75
1252,375.616,6.260266667,1758013905,5,0.69,3.45,0,0,0,1,75
1253,375.916,6.265266667,1758013906,5,0.69,3.45,0,0,0,1,75
1254,376.214,6.270233333,1758013906,5,0.68,3.4,0,0,0,1,75
1255,376.516,6.275266667,1758013906,5,0.71,3.55,0,0,0,1,75
1256,376.819,6.280316667,1758013906,5,0.67,3.35,0,0,0,1,75
1257,377.119,6.285316667,1758013907,5,0.69,3.45,0,0,0,1,75
1258,377.419,6.290316667,1758013907,5,0.72,3.6,0,0,0,1,75
1259,377.718,6.2953,1758013907,5,0.63,3.15,0,0,0,1,75
1260,378.014,6.300233333,1758013908,5,0.66,3.3,0,0,0,1,75
1261,378.316,6.305266667,1758013908,5,0.64,3.2,0,0,0,1,75
1262,378.615,6.31025,1758013908,5,0.63,3.15,0,0,0,1,75
1263,378.915,6.31525,1758013909,5,0.69,3.45,0,0,0,1,75
1264,379.219,6.320316667,1758013909,5,0.63,3.15,0,0,0,1,75
1265,379.516,6.325266667,1758013909,5,0.63,3.15,0,0,0,1,75
1266,379.816,6.330266667,1758013909,5,0.62,3.1,0,0,0,1,75
1267,380.115,6.33525,1758013910,5,0.63,3.15,0,0,0,1,75
1268,380.418,6.3403,1758013910,5,0.63,3.15,0,0,0,1,75
1269,380.719,6.345316667,1758013910,5,0.63,3.15,0,0,0,1,75
1270,381.019,6.350316667,1758013911,5,0.66,3.3,0,0,0,1,75
1271,381.317,6.355283333,1758013911,5,0.66,3.3,0,0,0,1,75
1272,381.619,6.360316667,1758013911,5,0.63,3.15,0,0,0,1,75
1273,381.919,6.365316667,1758013912,5,0.65,3.25,0,0,0,1,75
1274,382.215,6.37025,1758013912,5,0.67,3.35,0,0,0,1,75
1275,382.515,6.37525,1758013912,5,0.63,3.15,0,0,0,1,75
