time_datetime,time,voltage,current,cpuload
0 days 00:01:14.974000,75.17200000000001,0.7493603333333333,0.6251,0.0
0 days 00:01:15.274000,75.47266666666667,0.7905486666666667,0.6905866666666666,0.0
0 days 00:01:15.574000,75.772,0.7487336666666667,0.61617,0.0
0 days 00:01:15.874000,76.07233333333333,0.7901009999999999,0.6846333333333333,0.0
0 days 00:01:16.174000,76.37233333333334,0.7492706666666665,0.6191466666666666,0.0
0 days 00:01:16.474000,76.67233333333333,0.7909066666666668,0.6816566666666667,0.0
0 days 00:01:16.774000,76.972,0.7490023333333333,0.6221233333333333,0.0
0 days 00:01:17.074000,77.272,0.7492706666666665,0.6221233333333333,0.0
0 days 00:01:17.374000,77.57266666666668,0.7909069999999999,0.6816566666666667,0.0
0 days 00:01:17.674000,77.872,0.7493603333333333,0.6221233333333333,0.0
0 days 00:01:17.974000,78.17200000000001,0.7907276666666666,0.8572799999999999,0.0
0 days 00:01:18.274000,78.47233333333332,0.7489126666666666,0.6191466666666666,0.0
0 days 00:01:18.574000,78.7225,0.8116355,0.709935,0.0
0 days 00:01:18.874000,79.0225,0.76032875,0.6496575,0.0
0 days 00:01:19.174000,79.37233333333334,0.7903693333333334,0.6816566666666667,0.0
0 days 00:01:19.474000,79.67233333333333,0.749002,0.6251,0.0
0 days 00:01:19.774000,79.972,0.7487336666666667,0.6251,0.0
0 days 00:01:20.074000,80.27233333333334,0.7902796666666667,0.6846333333333333,0.0
0 days 00:01:20.374000,80.57233333333333,0.7490916666666667,0.6191466666666666,0.0
0 days 00:01:20.674000,80.87233333333334,0.79028,0.6846333333333333,0.0
0 days 00:01:20.974000,81.17200000000001,0.7493603333333333,0.6191466666666666,0.0
0 days 00:01:21.274000,81.47233333333332,0.7911756666666667,0.6846333333333333,0.0
0 days 00:01:21.574000,81.77233333333334,0.7491813333333334,0.6191466666666666,0.0
0 days 00:01:21.874000,82.072,0.7502556666666665,0.61617,0.0
0 days 00:01:22.174000,82.372,0.7908173333333334,0.6816566666666667,0.0
0 days 00:01:22.474000,82.67233333333333,0.7491813333333334,0.61617,0.0
0 days 00:01:22.774000,82.972,0.7904593333333333,0.6876099999999999,0.0
0 days 00:01:23.074000,83.27266666666667,0.7961003333333333,0.69654,0.0
0 days 00:01:23.374000,83.57266666666666,0.832722,0.7501199999999999,0.0
0 days 00:01:23.674000,83.87233333333333,0.7490916666666667,0.6191466666666666,0.0
0 days 00:01:23.974000,84.17233333333333,0.791086,0.6816566666666667,0.0
0 days 00:01:24.274000,84.472,0.7487333333333334,0.6221233333333333,0.0
0 days 00:01:24.574000,84.77233333333334,0.7490023333333333,0.61617,0.0
0 days 00:01:24.874000,85.07266666666666,0.7903696666666667,0.6876099999999999,0.0
0 days 00:01:25.174000,85.372,0.7493599999999999,0.6191466666666666,0.0
0 days 00:01:25.474000,85.67233333333333,0.790728,0.6816566666666667,0.0
0 days 00:01:25.774000,85.97233333333334,0.7489126666666667,0.61617,0.0
0 days 00:01:26.074000,86.27233333333334,0.7905486666666667,0.6846333333333333,0.0
0 days 00:01:26.374000,86.572,0.749002,0.61617,0.0
0 days 00:01:26.674000,86.87233333333334,0.7489126666666667,0.6191466666666666,0.0
0 days 00:01:26.974000,87.17233333333333,0.7908173333333334,0.6757033333333333,0.0
0 days 00:01:27.274000,87.472,0.7490916666666667,0.6131933333333334,0.0
0 days 00:01:27.574000,87.77266666666667,0.7902803333333334,0.6846333333333333,0.0
0 days 00:01:27.874000,88.07233333333333,0.7490023333333333,0.61617,0.0
0 days 00:01:28.174000,88.37266666666666,0.7917126666666667,0.6816566666666667,0.0
0 days 00:01:28.474000,88.67200000000001,0.7490023333333333,0.61617,0.0
0 days 00:01:28.774000,88.97233333333332,0.7909963333333333,0.6816566666666667,0.0
0 days 00:01:29.074000,89.27233333333334,0.7513303333333333,0.6191466666666666,0.0
0 days 00:01:29.374000,89.572,0.7481960000000001,0.6191466666666666,0.0
0 days 00:01:29.674000,89.87266666666666,0.7906383333333333,0.6816566666666667,0.0
0 days 00:01:29.974000,90.17233333333333,0.748644,0.61617,0.0
0 days 00:01:30.274000,90.47233333333334,0.791086,0.6846333333333333,0.0
0 days 00:01:30.574000,90.772,0.7492709999999999,0.6221233333333333,0.0
0 days 00:01:30.874000,91.07233333333333,0.7907276666666666,0.6816566666666667,0.0
0 days 00:01:31.174000,91.372,0.7492706666666665,0.6191466666666666,0.0
0 days 00:01:31.474000,91.67233333333333,0.7490916666666667,0.61617,0.0
0 days 00:01:31.774000,91.97233333333334,0.7917126666666666,0.6816566666666667,0.0
0 days 00:01:32.074000,92.27233333333334,0.7487336666666667,0.6191466666666666,0.0
0 days 00:01:32.374000,92.57233333333333,0.7907276666666667,0.67868,0.0
0 days 00:01:32.674000,92.872,0.7495393333333333,0.61617,0.0
0 days 00:01:32.974000,93.17233333333333,0.791802,0.67868,0.0
0 days 00:01:33.274000,93.472,0.749181,0.6221233333333333,0.0
0 days 00:01:33.574000,93.77233333333334,0.7903696666666667,0.6816566666666667,0.0
0 days 00:01:33.874000,94.073,0.751957,0.6191466666666666,0.0
0 days 00:01:34.174000,94.37233333333332,0.7492709999999999,0.6191466666666666,0.0
0 days 00:01:34.474000,94.67266666666666,0.8321846666666666,0.7530966666666666,0.0
0 days 00:01:34.774000,94.97233333333334,0.753658,0.6370066666666666,0.0
0 days 00:01:35.074000,95.27266666666667,0.805233,0.7173766666666667,0.0
0 days 00:01:35.374000,95.572,0.7490920000000001,0.61617,0.0
0 days 00:01:35.674000,95.87233333333334,0.7905486666666667,0.6816566666666667,0.0
0 days 00:01:35.974000,96.17200000000001,0.7490916666666667,0.6191466666666666,0.0
0 days 00:01:36.274000,96.47233333333334,0.7490916666666667,0.6221233333333333,0.0
0 days 00:01:36.574000,96.77233333333334,0.7908173333333334,0.6876099999999999,0.0
0 days 00:01:36.874000,97.072,0.7490023333333333,0.6191466666666666,0.0
0 days 00:01:37.174000,97.37266666666666,0.7905486666666667,0.6816566666666667,0.0
0 days 00:01:37.474000,97.67200000000001,0.748644,0.6191466666666666,0.0
0 days 00:01:37.774000,97.97233333333332,0.7909066666666668,0.6816566666666667,0.0
0 days 00:01:38.074000,98.272,0.7494496666666667,0.61617,0.0
0 days 00:01:38.374000,98.52250000000001,0.7489125,0.61617,0.0
0 days 00:01:38.674000,98.82275,0.8113665,0.7121675,0.0
0 days 00:01:38.974000,99.17200000000001,0.7493603333333333,0.6191466666666666,0.0
0 days 00:01:39.274000,99.47266666666667,0.7907276666666667,0.67868,0.0
0 days 00:01:39.574000,99.772,0.7485543333333333,0.61617,0.0
0 days 00:01:39.874000,100.07266666666665,0.7908176666666668,0.6816566666666667,0.0
0 days 00:01:40.174000,100.372,0.7489126666666667,0.6191466666666666,0.0
0 days 00:01:40.474000,100.67266666666666,0.791086,0.67868,0.0
0 days 00:01:40.774000,100.972,0.7493603333333333,0.61617,0.0
0 days 00:01:41.074000,101.272,0.7490023333333333,0.61617,0.0
0 days 00:01:41.374000,101.57266666666665,0.7904589999999999,0.6816566666666667,0.0
0 days 00:01:41.674000,101.872,0.7490916666666667,0.61617,0.0
0 days 00:01:41.974000,102.17266666666667,0.7906383333333333,0.6816566666666667,0.0
0 days 00:01:42.274000,102.472,0.7490916666666667,0.6191466666666666,0.0
0 days 00:01:42.574000,102.77266666666667,0.7909066666666668,0.6816566666666667,0.0
0 days 00:01:42.874000,103.072,0.7505243333333333,0.6221233333333333,0.0
0 days 00:01:43.174000,103.372,0.7493603333333333,0.7501199999999999,0.0
0 days 00:01:43.474000,103.67266666666667,0.7909066666666668,0.67868,0.0
0 days 00:01:43.774000,103.972,0.7490023333333333,0.61617,0.0
0 days 00:01:44.074000,104.27233333333334,0.7903693333333334,0.6816566666666667,0.0
0 days 00:01:44.374000,104.572,0.7492706666666665,0.6191466666666666,0.0
0 days 00:01:44.674000,104.87266666666666,0.791265,0.6846333333333333,0.0
0 days 00:01:44.974000,105.17200000000001,0.7491813333333334,0.61617,0.0
0 days 00:01:45.274000,105.47233333333332,0.7909963333333333,0.67868,0.0
0 days 00:01:45.574000,105.77233333333334,0.7489126666666667,0.6191466666666666,0.0
0 days 00:01:45.874000,106.072,0.7494496666666667,0.61617,0.0
0 days 00:01:46.174000,106.373,0.7903693333333334,0.6935633333333332,0.0
0 days 00:01:46.474000,106.67233333333333,0.7490916666666667,0.6221233333333333,0.0
0 days 00:01:46.774000,106.97233333333334,0.7908173333333334,0.6846333333333333,0.0
0 days 00:01:47.074000,107.272,0.7495396666666667,0.6191466666666666,0.0
0 days 00:01:47.374000,107.572,0.7906383333333333,0.6816566666666667,0.0
0 days 00:01:47.674000,107.87233333333332,0.7491813333333334,0.6191466666666666,0.0
0 days 00:01:47.974000,108.17200000000001,0.7487336666666667,0.61617,0.0
0 days 00:01:48.274000,108.472,0.7905490000000001,0.6816566666666667,0.0
0 days 00:01:48.574000,108.77233333333334,0.7521363333333332,0.6191466666666666,0.0
0 days 00:01:48.874000,109.07366666666667,0.790638,0.67868,0.0
0 days 00:01:49.174000,109.372,0.7493603333333333,0.61617,0.0
0 days 00:01:49.474000,109.67233333333333,0.790728,0.6816566666666667,0.0
0 days 00:01:49.774000,109.97233333333334,0.7490023333333333,0.6191466666666666,0.0
0 days 00:01:50.074000,110.27233333333334,0.7905486666666667,0.67868,0.0
0 days 00:01:50.374000,110.572,0.7493603333333333,0.6191466666666666,0.0
0 days 00:01:50.674000,110.87233333333334,0.7497186666666668,0.6131933333333334,0.0
0 days 00:01:50.974000,111.17233333333333,0.7910856666666666,0.6816566666666667,0.0
0 days 00:01:51.274000,111.472,0.749181,0.6131933333333334,0.0
0 days 00:01:51.574000,111.772,0.8010246666666667,0.7114233333333333,0.0
0 days 00:01:51.874000,112.07233333333333,0.7494496666666667,0.61617,0.0
0 days 00:01:52.174000,112.37233333333334,0.791086,0.6816566666666667,0.0
0 days 00:01:52.474000,112.67200000000001,0.7492706666666665,0.61617,0.0
0 days 00:01:52.774000,112.97233333333332,0.7491813333333334,0.61617,0.0
0 days 00:01:53.074000,113.27233333333334,0.7914439999999999,0.6846333333333333,0.0
0 days 00:01:53.374000,113.572,0.7516883333333334,0.6131933333333334,0.0
0 days 00:01:53.674000,113.87366666666667,0.7908173333333334,0.6816566666666667,0.0
0 days 00:01:53.974000,114.17233333333333,0.7490916666666667,0.61617,0.0
0 days 00:01:54.274000,114.47233333333334,0.7905490000000001,0.6816566666666667,0.0
0 days 00:01:54.574000,114.772,0.74945,0.61617,0.0
0 days 00:01:54.874000,115.07233333333333,0.7909963333333333,0.67868,0.0
0 days 00:01:55.174000,115.372,0.7515093333333334,0.61617,0.0
0 days 00:01:55.474000,115.67200000000001,0.7485543333333333,0.6131933333333334,0.0
0 days 00:01:55.774000,115.97233333333334,0.79028,0.67868,0.0
0 days 00:01:56.074000,116.272,0.7492706666666665,0.61617,0.0
0 days 00:01:56.374000,116.57233333333333,0.7909066666666668,0.6816566666666667,0.0
0 days 00:01:56.674000,116.872,0.749002,0.61617,0.0
0 days 00:01:56.974000,117.17233333333333,0.7903693333333334,0.67868,0.0
0 days 00:01:57.274000,117.472,0.7491813333333334,0.6131933333333334,0.0
0 days 00:01:57.574000,117.77266666666667,0.8007563333333333,0.70547,0.0
0 days 00:01:57.874000,118.073,0.7916233333333333,0.6816566666666667,0.0
0 days 00:01:58.174000,118.372,0.74945,0.61617,0.0
0 days 00:01:58.474000,118.67233333333333,0.8323636666666667,0.7441666666666666,0.0
0 days 00:01:58.774000,118.972,0.749002,0.6131933333333334,0.0
0 days 00:01:59.074000,119.27233333333334,0.7905486666666667,0.6816566666666667,0.0
0 days 00:01:59.374000,119.572,0.7490916666666667,0.6131933333333334,0.0
0 days 00:01:59.674000,119.87233333333334,0.790638,0.6816566666666667,0.0
0 days 00:01:59.974000,120.173,0.7904589999999999,0.6816566666666667,0.0
0 days 00:02:00.274000,120.472,0.7490023333333333,0.61617,0.0
0 days 00:02:00.574000,120.77233333333334,0.7909966666666667,0.67868,0.0
0 days 00:02:00.874000,121.072,0.7491813333333334,0.6131933333333334,0.0
0 days 00:02:01.174000,121.372,0.7903699999999999,0.67868,0.0
0 days 00:02:01.474000,121.67200000000001,0.7492706666666665,0.61617,0.0
0 days 00:02:01.774000,121.97233333333332,0.790638,0.67868,0.0
0 days 00:02:02.074000,122.27266666666667,0.749002,0.6191466666666666,0.0
0 days 00:02:02.374000,122.572,0.7490023333333333,0.61617,0.0
0 days 00:02:02.674000,122.87233333333332,0.790817,0.67868,0.0
0 days 00:02:02.974000,123.17200000000001,0.7489126666666666,0.61617,0.0
0 days 00:02:03.274000,123.47266666666667,0.8325429999999999,0.7441666666666666,0.0
0 days 00:02:03.574000,123.772,0.7488230000000001,0.61617,0.0
0 days 00:02:03.874000,124.07233333333333,0.7902800000000001,0.67868,0.0
0 days 00:02:04.174000,124.37233333333334,0.7490023333333333,0.61617,0.0
0 days 00:02:04.474000,124.67233333333333,0.7908173333333334,0.67868,0.0
0 days 00:02:04.774000,124.972,0.7493603333333333,0.6131933333333334,0.0
0 days 00:02:05.074000,125.272,0.7489126666666666,0.61617,0.0
0 days 00:02:05.374000,125.57266666666668,0.7907276666666666,0.67868,0.0
0 days 00:02:05.674000,125.872,0.7490023333333333,0.61617,0.0
0 days 00:02:05.974000,126.17233333333333,0.7905486666666667,0.67868,0.0
0 days 00:02:06.274000,126.47233333333332,0.749181,0.6131933333333334,0.0
0 days 00:02:06.574000,126.77233333333334,0.7903696666666667,0.6816566666666667,0.0
0 days 00:02:06.874000,127.072,0.7493603333333333,0.6131933333333334,0.0
0 days 00:02:07.174000,127.372,0.7490916666666667,0.6131933333333334,0.0
0 days 00:02:07.474000,127.67266666666667,0.7901906666666667,0.67868,0.0
0 days 00:02:07.774000,127.97233333333334,0.7493603333333333,0.6131933333333334,0.0
0 days 00:02:08.074000,128.27266666666665,0.8324533333333334,0.7650033333333334,0.0
0 days 00:02:08.374000,128.57233333333332,0.7488233333333333,0.61617,0.0
0 days 00:02:08.674000,128.87233333333333,0.7907276666666667,0.6757033333333333,0.0
0 days 00:02:08.974000,129.17233333333334,0.79028,0.6905866666666666,0.0
0 days 00:02:09.274000,129.47299999999998,0.7956523333333333,0.69654,0.0
0 days 00:02:09.574000,129.77233333333334,0.7490916666666667,0.61617,0.0
0 days 00:02:09.874000,130.072,0.7490023333333333,0.61617,0.0
0 days 00:02:10.174000,130.37233333333333,0.7905486666666667,0.6816566666666667,0.0
0 days 00:02:10.474000,130.67233333333334,0.7490920000000001,0.61617,0.0
0 days 00:02:10.774000,130.97233333333335,0.7911753333333333,0.6816566666666667,0.0
0 days 00:02:11.074000,131.27200000000002,0.7487336666666667,0.61617,0.0
0 days 00:02:11.374000,131.57233333333332,0.7906383333333333,0.6757033333333333,0.0
0 days 00:02:11.674000,131.87233333333333,0.7488233333333333,0.61617,0.0
0 days 00:02:11.974000,132.172,0.7490023333333333,0.61617,0.0
0 days 00:02:12.274000,132.47233333333335,0.7905486666666667,0.67868,0.0
0 days 00:02:12.574000,132.77233333333334,0.7490023333333333,0.6131933333333334,0.0
0 days 00:02:12.874000,133.07333333333335,0.832364,0.74119,0.0
0 days 00:02:13.174000,133.37199999999999,0.7489126666666666,0.6131933333333334,0.0
0 days 00:02:13.474000,133.67233333333334,0.7900113333333333,0.6727266666666667,0.0
0 days 00:02:13.774000,133.97233333333335,0.74945,0.6102166666666666,0.0
0 days 00:02:14.074000,134.27233333333334,0.7904593333333333,0.6757033333333333,0.0
0 days 00:02:14.374000,134.572,0.7488233333333333,0.6131933333333334,0.0
0 days 00:02:14.674000,134.822,0.749584,0.61617,0.0
0 days 00:02:14.974000,135.12275,0.7800055,0.665285,0.0
0 days 00:02:35.374000,155.57233333333332,0.7906383333333333,0.6757033333333333,10.0
0 days 00:02:35.674000,155.87266666666667,0.8326323333333333,0.9436033333333333,10.0
0 days 00:02:35.974000,156.172,0.874089,0.9168133333333334,10.0
0 days 00:02:36.274000,156.472,0.8740893333333334,0.95551,10.0
0 days 00:02:36.574000,156.77200000000002,0.874,0.9168133333333334,10.0
0 days 00:02:36.874000,157.07233333333332,0.8737313333333333,1.2085266666666667,10.0
0 days 00:02:37.174000,157.37199999999999,0.8737313333333333,1.0864833333333335,10.0
0 days 00:02:37.474000,157.6726666666667,0.8742683333333333,0.9168133333333334,10.0
0 days 00:02:37.774000,157.97233333333335,0.8736416666666665,1.08946,10.0
0 days 00:02:38.074000,158.27200000000002,0.8738206666666667,0.95551,10.0
0 days 00:02:38.374000,158.573,0.8738206666666667,1.3424766666666665,10.0
0 days 00:02:38.674000,158.87199999999999,0.8739996666666666,0.91979,10.0
0 days 00:02:38.974000,159.17233333333334,0.8739103333333333,0.91086,10.0
0 days 00:02:39.274000,159.472,0.8742683333333333,1.1043433333333332,10.0
0 days 00:02:39.574000,159.77200000000002,0.8739103333333333,0.91979,10.0
0 days 00:02:39.874000,160.07233333333332,0.8739996666666666,0.91979,10.0
0 days 00:02:40.174000,160.37199999999999,0.8742683333333333,0.9287199999999999,10.0
0 days 00:02:40.474000,160.672,0.8742683333333333,0.9227666666666666,10.0
0 days 00:02:40.774000,160.972,0.7841913333333334,0.91086,10.0
0 days 00:02:41.074000,161.273,0.790638,0.69654,10.0
0 days 00:02:41.374000,161.57333333333335,0.7909963333333333,0.8602566666666666,10.0
0 days 00:02:41.674000,161.87199999999999,0.874089,0.9346733333333334,10.0
0 days 00:02:41.974000,162.17233333333334,0.8733733333333333,0.9287199999999999,10.0
0 days 00:02:42.274000,162.47266666666667,0.8739996666666666,1.1132733333333333,10.0
0 days 00:02:42.574000,162.77200000000002,0.8739103333333333,1.0120666666666667,10.0
0 days 00:02:42.874000,163.072,0.8739996666666666,0.9227666666666666,10.0
0 days 00:02:43.174000,163.37233333333333,0.8741789999999999,1.1817366666666667,10.0
0 days 00:02:43.474000,163.672,0.8739103333333333,0.9257433333333333,10.0
0 days 00:02:43.774000,163.972,0.8739103333333333,0.9227666666666666,10.0
0 days 00:02:44.074000,164.27233333333334,0.8742683333333333,1.4764266666666668,10.0
0 days 00:02:44.374000,164.572,0.8738206666666667,0.9316966666666667,10.0
0 days 00:02:44.674000,164.87199999999999,0.8741786666666668,1.0954133333333333,10.0
0 days 00:02:44.974000,165.172,0.8739103333333333,1.1906666666666668,10.0
0 days 00:02:45.274000,165.47233333333335,0.8737313333333333,0.9257433333333333,10.0
0 days 00:02:45.574000,165.77200000000002,0.873821,0.9316966666666667,10.0
0 days 00:02:45.874000,166.072,0.8741789999999999,0.9257433333333333,10.0
0 days 00:02:46.174000,166.37233333333333,0.8738206666666667,0.9257433333333333,10.0
0 days 00:02:46.474000,166.67233333333334,0.8325429999999999,0.8007233333333333,10.0
0 days 00:02:46.774000,166.972,0.776849,0.8959766666666665,10.0
0 days 00:02:47.074000,167.22199999999998,0.7486440000000001,0.82156,10.0
0 days 00:02:47.374000,167.5225,0.79169025,0.790305,10.0
0 days 00:02:47.674000,167.87233333333333,0.8106059999999999,0.7352366666666666,10.0
0 days 00:02:47.974000,168.172,0.7488230000000001,0.6251,10.0
0 days 00:02:48.274000,168.472,0.8323636666666667,1.0209966666666668,10.0
0 days 00:02:48.574000,168.77200000000002,0.874,0.9346733333333334,10.0
0 days 00:02:48.874000,169.072,0.874,0.9287199999999999,10.0
0 days 00:02:49.174000,169.37199999999999,0.874,1.3186633333333333,10.0
0 days 00:02:49.474000,169.672,0.8741789999999999,0.9346733333333334,10.0
0 days 00:02:49.774000,169.972,0.8739103333333333,1.1013666666666666,10.0
0 days 00:02:50.074000,170.27200000000002,0.8741786666666668,0.9168133333333334,10.0
0 days 00:02:50.374000,170.57333333333335,0.8741786666666668,1.1013666666666666,10.0
0 days 00:02:50.674000,170.87199999999999,0.8740893333333334,0.93765,10.0
0 days 00:02:50.974000,171.172,0.8740896666666668,1.0567166666666667,10.0
0 days 00:02:51.274000,171.47233333333335,0.873821,0.9316966666666667,10.0
0 days 00:02:51.574000,171.77200000000002,0.874358,0.93765,10.0
0 days 00:02:51.874000,172.072,0.8739996666666666,1.06267,10.0
0 days 00:02:52.174000,172.37199999999999,0.8738206666666667,0.9316966666666667,10.0
0 days 00:02:52.474000,172.67233333333334,0.8743583333333333,0.94658,10.0
0 days 00:02:52.774000,172.97266666666667,0.8741789999999999,1.2115033333333334,10.0
0 days 00:02:53.074000,173.27200000000002,0.8740893333333334,0.9257433333333333,10.0
0 days 00:02:53.374000,173.5726666666667,0.8743583333333333,1.08053,10.0
0 days 00:02:53.674000,173.87199999999999,0.8737313333333333,0.9346733333333334,10.0
0 days 00:02:53.974000,174.17333333333332,0.8738206666666667,1.20555,10.0
0 days 00:02:54.274000,174.472,0.874089,0.9316966666666667,10.0
0 days 00:02:54.574000,174.77233333333334,0.874,1.17876,10.0
0 days 00:02:54.874000,175.072,0.8739996666666666,1.1638766666666667,10.0
0 days 00:02:55.174000,175.37199999999999,0.8742683333333333,0.93765,10.0
0 days 00:02:55.474000,175.67233333333334,0.8741789999999999,1.5121466666666665,10.0
0 days 00:02:55.774000,175.972,0.8739103333333333,0.9406266666666667,10.0
0 days 00:02:56.074000,176.27200000000002,0.8739996666666666,1.4228466666666666,10.0
0 days 00:02:56.374000,176.572,0.8741786666666668,0.9436033333333333,10.0
0 days 00:02:56.674000,176.87199999999999,0.874089,1.1073199999999999,10.0
0 days 00:02:56.974000,177.172,0.8737313333333333,1.4168933333333333,10.0
0 days 00:02:57.274000,177.472,0.874358,1.12518,10.0
0 days 00:02:57.574000,177.773,0.8740896666666668,0.9346733333333334,10.0
0 days 00:02:57.874000,178.072,0.8739103333333333,1.5151233333333334,10.0
0 days 00:02:58.174000,178.37199999999999,0.8738206666666667,1.1906666666666668,10.0
0 days 00:02:58.474000,178.6726666666667,0.7592993333333333,0.6578433333333332,10.0
0 days 00:02:58.774000,178.97266666666667,0.7958316666666666,0.8394199999999999,10.0
0 days 00:02:59.074000,179.27200000000002,0.8736416666666665,0.9406266666666667,10.0
0 days 00:02:59.374000,179.572,0.874089,0.94658,10.0
0 days 00:02:59.674000,179.87233333333333,0.8739103333333333,0.9287199999999999,10.0
0 days 00:02:59.974000,180.172,0.87391,0.9287199999999999,10.0
0 days 00:03:00.274000,180.472,0.8739103333333333,0.9346733333333334,10.0
0 days 00:03:00.574000,180.77200000000002,0.8740893333333334,1.1043433333333332,10.0
0 days 00:03:00.874000,181.07233333333332,0.8735523333333334,0.9614633333333332,10.0
0 days 00:03:01.174000,181.37199999999999,0.87391,1.1847133333333335,10.0
