id1,id2,start_time,channelId,exp_duration,count
sigmark,0,1762858886403,CH1,82357,80
1762858886406,CH1,POWER,2.35
1762858886410,CH1,POWER,2.35
1762858886414,CH1,POWER,2.35
1762858886418,CH1,POWER,2.35
1762858886423,CH1,POWER,2.35
1762858886428,CH1,POWER,2.35
1762858886435,CH1,POWER,2.35
1762858886440,CH1,POWER,2.35
1762858886444,CH1,POWER,2.35
1762858886448,CH1,POWER,2.35
1762858886453,CH1,POWER,2.35
1762858886457,CH1,POWER,2.35
1762858886461,CH1,POWER,2.35
1762858886467,CH1,POWER,2.35
1762858886471,CH1,POWER,2.35
1762858886477,CH1,POWER,2.35
1762858886481,CH1,POWER,2.35
1762858886487,CH1,POWER,2.35
1762858886493,CH1,POWER,2.35
1762858886497,CH1,POWER,2.35
1762858886501,CH1,POWER,2.35
1762858886507,CH1,POWER,2.35
1762858886511,CH1,POWER,2.35
1762858886517,CH1,POWER,2.35
1762858886525,CH1,POWER,2.35
1762858886531,CH1,POWER,2.35
1762858886537,CH1,POWER,2.35
1762858886543,CH1,POWER,2.35
1762858886547,CH1,POWER,2.35
1762858886555,CH1,POWER,2.35
1762858886561,CH1,POWER,2.35
1762858886567,CH1,POWER,2.35
1762858886575,CH1,POWER,2.35
1762858886580,CH1,POWER,2.35
1762858886584,CH1,POWER,2.35
1762858886590,CH1,POWER,2.35
1762858886596,CH1,POWER,2.35
1762858886600,CH1,POWER,2.35
1762858886604,CH1,POWER,2.35
1762858886608,CH1,POWER,2.35
1762858886613,CH1,POWER,2.35
1762858886617,CH1,POWER,2.35
1762858886623,CH1,POWER,2.35
1762858886627,CH1,POWER,2.35
1762858886635,CH1,POWER,2.35
1762858886639,CH1,POWER,2.35
1762858886645,CH1,POWER,2.35
1762858886650,CH1,POWER,2.35
1762858886656,CH1,POWER,2.35
1762858886663,CH1,POWER,2.35
1762858886667,CH1,POWER,2.35
1762858886675,CH1,POWER,2.35
1762858886681,CH1,POWER,2.35
1762858886687,CH1,POWER,2.35
1762858886693,CH1,POWER,2.35
1762858886697,CH1,POWER,2.35
1762858886701,CH1,POWER,2.35
1762858886706,CH1,POWER,2.35
1762858886711,CH1,POWER,2.35
1762858886716,CH1,POWER,2.35
1762858886718,CH1,POWER,2.35
1762858886721,CH1,POWER,2.35
1762858886748,CH1,POWER,2.35
1762858886755,CH1,POWER,2.35
1762858886759,CH1,POWER,2.35
1762858886767,CH1,POWER,2.35
1762858886771,CH1,POWER,2.35
1762858886777,CH1,POWER,2.35
1762858886781,CH1,POWER,2.35
1762858886787,CH1,POWER,2.35
1762858886793,CH1,POWER,2.35
1762858886799,CH1,POWER,2.35
1762858886804,CH1,POWER,2.35
1762858886808,CH1,POWER,2.35
1762858886815,CH1,POWER,2.35
1762858886819,CH1,POWER,2.35
1762858886825,CH1,POWER,2.35
1762858886829,CH1,POWER,2.35
1762858886835,CH1,POWER,2.35
1762858886839,CH1,POWER,2.35
1762858886847,CH1,POWER,2.35
1762858886853,CH1,POWER,2.35
1762858886859,CH1,POWER,2.35
1762858886868,CH1,POWER,2.35
1762858886872,CH1,POWER,2.35
1762858886876,CH1,POWER,2.35
1762858886881,CH1,POWER,2.35
1762858886886,CH1,POWER,2.35
1762858886890,CH1,POWER,2.35
1762858886896,CH1,POWER,2.35
1762858886900,CH1,POWER,2.35
1762858886906,CH1,POWER,2.35
1762858886910,CH1,POWER,2.35
1762858886917,CH1,POWER,2.35
1762858886923,CH1,POWER,2.35
1762858886928,CH1,POWER,2.35
1762858886935,CH1,POWER,2.35
1762858886939,CH1,POWER,2.35
1762858886943,CH1,POWER,2.35
1762858886948,CH1,POWER,2.35
1762858886955,CH1,POWER,2.35
1762858886959,CH1,POWER,2.35
1762858886963,CH1,POWER,2.35
1762858886969,CH1,POWER,2.35
1762858886973,CH1,POWER,2.35
1762858886980,CH1,POWER,2.35
1762858886985,CH1,POWER,2.35
1762858886989,CH1,POWER,2.35
1762858886993,CH1,POWER,2.35
1762858886998,CH1,POWER,2.35
1762858887003,CH1,POWER,2.35
1762858887009,CH1,POWER,2.35
1762858887017,CH1,POWER,2.35
1762858887022,CH1,POWER,2.35
1762858887029,CH1,POWER,2.35
1762858887033,CH1,POWER,2.35
1762858887039,CH1,POWER,2.35
1762858887043,CH1,POWER,2.35
1762858887049,CH1,POWER,2.35
1762858887057,CH1,POWER,2.35
1762858887061,CH1,POWER,2.35
1762858887067,CH1,POWER,2.35
1762858887073,CH1,POWER,2.35
1762858887080,CH1,POWER,2.35
1762858887085,CH1,POWER,2.35
1762858887089,CH1,POWER,2.35
1762858887093,CH1,POWER,2.35
1762858887099,CH1,POWER,2.35
1762858887103,CH1,POWER,2.35
1762858887109,CH1,POWER,2.35
1762858887113,CH1,POWER,2.35
1762858887119,CH1,POWER,2.35
1762858887122,CH1,POWER,2.35
1762858887148,CH1,POWER,2.35
1762858887153,CH1,POWER,2.35
1762858887161,CH1,POWER,2.35
1762858887167,CH1,POWER,2.35
1762858887171,CH1,POWER,2.35
1762858887180,CH1,POWER,2.35
1762858887184,CH1,POWER,2.35
1762858887188,CH1,POWER,2.35
1762858887192,CH1,POWER,2.35
1762858887197,CH1,POWER,2.35
