duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.207873,0.146390,0.000000,0.000000,0.180547,0.281068,0.607240,0.000305,0.000427,0.003297,0.015751,3.719264,3.298898,1.798289,1.104761,0.615750,1.104028,0.800732,0.748913,3.304942,3.299447,0.797948,4.927180,4.939240,0.005128
0.489766,1,0.000000,0.206897,0.150293,0.016591,0.000000,0.179571,0.282044,1.098390,0.000244,0.000549,0.003419,0.016117,3.700704,3.325809,1.796824,1.102197,0.604761,1.101464,0.801831,0.749987,3.304942,3.300363,0.797362,4.907080,4.933880,0.004274
2.000058,1,0.000976,0.210801,0.152245,0.000000,0.000000,0.178595,0.281068,0.928720,0.000244,0.000549,0.003358,0.016361,3.710912,3.301682,1.796824,1.101464,0.616483,1.102563,0.801464,0.879462,3.305857,3.299447,0.797948,4.911100,4.924500,0.005128
3.000056,1,0.000000,0.212753,0.152245,0.000000,0.000000,0.178595,0.280092,0.919790,0.000244,0.000549,0.003358,0.015873,3.703488,3.294258,1.798777,1.103296,0.616483,1.100732,0.800732,0.879731,3.306773,3.300363,0.797655,4.913780,4.924500,0.005128
4.000055,1,0.001952,0.211777,0.152245,0.000000,0.000000,0.179571,0.280092,1.437730,0.000244,0.000549,0.003419,0.015995,3.711840,3.299826,1.798777,1.102929,0.601831,1.104028,0.801831,0.879193,3.305857,3.300363,0.797655,4.892340,4.896360,0.005128
5.000055,1,0.000976,0.208849,0.154197,0.000000,0.000000,0.179571,0.279116,1.928880,0.000183,0.000427,0.003358,0.015751,3.726687,3.327664,1.797800,1.106226,0.604029,1.104761,0.801464,0.879462,3.306773,3.302194,0.797655,4.911100,4.921820,0.005128
6.000058,1,0.000000,0.215681,0.147365,0.000000,0.000000,0.179571,0.282044,0.607240,0.000244,0.000549,0.003358,0.015873,3.711840,3.298898,1.796824,1.110988,0.614651,1.102929,0.802930,0.750256,3.305857,3.302194,0.798241,4.920480,4.925840,0.005128
7.000055,1,0.000000,0.215681,0.154197,0.000000,0.000000,0.191282,0.280092,0.910860,0.000244,0.000672,0.003419,0.016606,3.704416,3.293330,1.797800,1.106959,0.614651,1.100732,0.801831,0.879999,3.305857,3.299447,0.797948,4.909760,4.921820,0.005128
8.000055,1,0.000000,0.212753,0.152245,0.000000,0.000000,0.179571,0.282044,0.919790,0.000305,0.000672,0.003419,0.015751,3.704416,3.307249,1.797312,1.103296,0.615384,1.102197,0.801831,0.879462,3.305857,3.300363,0.798241,4.913780,4.921820,0.005128
9.000057,1,0.000000,0.210801,0.152245,0.000000,0.000000,0.178595,0.281068,0.919790,0.000244,0.000672,0.003419,0.016117,3.699776,3.295186,1.798289,1.104394,0.616117,1.104394,0.801098,0.879193,3.306773,3.299447,0.797948,4.911100,4.919140,0.005128
10.000056,1,0.000000,0.210801,0.151269,0.000000,0.000000,0.179571,0.281068,0.919790,0.000244,0.000672,0.003419,0.016117,3.700704,3.301682,1.798777,1.104394,0.615750,1.100732,0.801098,0.879462,3.306773,3.299447,0.797948,4.911100,4.921820,0.005128
11.000055,1,0.000000,0.211777,0.154197,0.000000,0.000000,0.179571,0.283020,0.928720,0.000244,0.000549,0.003358,0.015873,3.704416,3.301682,1.797800,1.105127,0.612820,1.104394,0.800732,0.879999,3.305857,3.300363,0.797362,4.915120,4.919140,0.004274
12.000055,1,0.000000,0.223488,0.152245,0.000000,0.000000,0.179571,0.280092,0.919790,0.000244,0.000549,0.003419,0.015995,3.710912,3.301682,1.796824,1.107691,0.615750,1.105127,0.800732,0.879462,3.305857,3.300363,0.797948,4.912440,4.923160,0.004274
13.000055,1,0.000000,0.217632,0.152245,0.000000,0.000000,0.190306,0.281068,0.928720,0.000183,0.000672,0.003297,0.015751,3.699776,3.292402,1.797800,1.110622,0.616483,1.104761,0.802930,0.879731,3.305857,3.300363,0.797655,4.912440,4.923160,0.005128
