duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.217632,0.146390,0.000000,0.000000,0.183475,0.282044,2.804020,0.000244,0.000549,0.003419,0.015263,3.711840,3.301682,1.798289,1.109156,0.615018,1.104761,0.802930,0.749987,3.304942,3.299447,0.797655,4.921820,4.936560,0.004274
0.489307,1,0.000976,0.285948,0.157125,0.004880,0.000000,0.180547,0.283020,1.303780,0.000244,0.000549,0.003358,0.015507,3.719264,3.301682,1.796824,1.107691,0.605494,1.104394,0.799999,0.769596,3.305857,3.298531,0.797655,4.900380,4.921820,0.004274
4.000058,1,0.000000,0.221536,0.155173,0.000000,0.000000,0.179571,0.282044,2.795090,0.000183,0.000427,0.003419,0.015018,3.711840,3.295186,1.798289,1.107691,0.600366,1.106226,0.801831,0.879999,3.304942,3.299447,0.797948,4.878940,4.899040,0.004274
6.000059,1,0.000000,0.219584,0.154197,0.000000,0.000000,0.191282,0.283996,2.821880,0.000244,0.000549,0.003419,0.015385,3.703488,3.299826,1.798777,1.101830,0.605494,1.102197,0.801831,0.879462,3.305857,3.300363,0.797362,4.891000,4.907080,0.004274
8.000057,1,0.000976,0.220560,0.152245,0.000000,0.000000,0.179571,0.283996,1.580610,0.000244,0.000549,0.003358,0.015018,3.711840,3.301682,1.797312,1.109156,0.605128,1.106226,0.801098,0.879462,3.304942,3.299447,0.797655,4.888320,4.899040,0.004274
10.000059,1,0.000976,0.221536,0.153221,0.000000,0.000000,0.182499,0.284972,1.580610,0.000183,0.000427,0.003541,0.015385,3.699776,3.294258,1.797800,1.107691,0.606227,1.104761,0.801098,0.879462,3.304942,3.300363,0.796776,4.896360,4.907080,0.004274
12.000059,1,0.000000,0.220560,0.152245,0.024398,0.000000,0.196162,0.283996,1.589540,0.000183,0.000427,0.003419,0.015263,3.699776,3.298898,1.798289,1.101830,0.606227,1.101098,0.801098,0.879193,3.304942,3.298531,0.797655,4.897700,4.904400,0.004274
14.000057,1,0.000976,0.217632,0.152245,0.000000,0.000000,0.179571,0.303514,1.598470,0.000183,0.000427,0.003358,0.015263,3.711840,3.301682,1.798289,1.107691,0.602930,1.104394,0.802930,0.879731,3.303110,3.298531,0.797655,4.881620,4.903060,0.004274
16.000060,1,0.000000,0.221536,0.155173,0.000000,0.000000,0.179571,0.286923,2.259290,0.000183,0.000427,0.003419,0.015507,3.722976,3.301682,1.797800,1.102929,0.604029,1.102929,0.801831,0.879999,3.304942,3.299447,0.797362,4.896360,4.909760,0.004274
18.000059,1,0.000976,0.221536,0.155173,0.000000,0.000000,0.180547,0.284972,2.303940,0.000183,0.000427,0.003358,0.015507,3.711840,3.301682,1.796824,1.104761,0.606227,1.104028,0.801098,0.879193,3.303110,3.299447,0.797362,4.889660,4.886980,0.004274
20.000057,1,0.000000,0.222512,0.151269,0.000000,0.000000,0.181523,0.285948,2.134270,0.000183,0.000427,0.003419,0.015263,3.711840,3.294258,1.797800,1.104761,0.608791,1.101098,0.801831,0.879193,3.304942,3.299447,0.797655,4.899040,4.893680,0.004274
22.000059,1,0.000000,0.220560,0.153221,0.000000,0.000000,0.181523,0.286923,2.143200,0.000183,0.000427,0.003297,0.015263,3.699776,3.298898,1.797312,1.102929,0.600366,1.104761,0.799633,0.879462,3.305857,3.299447,0.796776,4.882960,4.904400,0.004274
24.000058,1,0.000000,0.218608,0.152245,0.000000,0.000000,0.180547,0.284972,1.669910,0.000061,0.000672,0.003419,0.015263,3.711840,3.292402,1.798289,1.107691,0.600732,1.102929,0.801831,0.879193,3.304942,3.299447,0.797655,4.886980,4.903060,0.004274
26.000061,1,0.000000,0.223488,0.155173,0.000000,0.000000,0.179571,0.283996,1.723490,0.000183,0.000427,0.003419,0.015385,3.696064,3.293330,1.797800,1.107325,0.604761,1.104394,0.800732,0.879462,3.305857,3.300363,0.796776,4.891000,4.907080,0.003419
