duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.212753,0.145414,0.000000,0.000000,0.180547,0.281068,0.625100,0.000061,0.001038,0.003358,0.015751,3.704416,3.307249,1.798289,1.107325,0.615384,1.102929,0.799267,0.749450,3.305857,3.299447,0.797948,4.925840,4.935220,0.004274
0.489226,1,0.000000,0.217632,0.149317,0.007807,0.000000,0.179571,0.282044,1.134110,0.000061,0.000549,0.003358,0.015629,3.701632,3.301682,1.797800,1.104761,0.619047,1.103662,0.800365,0.749987,3.304942,3.299447,0.797948,4.907080,4.927180,0.004274
2.000058,1,0.000000,0.214705,0.151269,0.000000,0.000000,0.191282,0.280092,0.946580,0.000183,0.000427,0.003419,0.015385,3.711840,3.298898,1.796824,1.104761,0.616849,1.100732,0.801098,0.879193,3.304942,3.301279,0.797948,4.911100,4.923160,0.004274
3.000057,1,0.000000,0.212753,0.152245,0.000000,0.000000,0.179571,0.282044,0.973370,0.000061,0.000672,0.003358,0.015507,3.726687,3.357359,1.795847,1.102929,0.615750,1.101464,0.801831,0.879462,3.305857,3.300363,0.797948,4.912440,4.924500,0.005128
4.000059,1,0.000000,0.214705,0.156149,0.000000,0.000000,0.180547,0.281068,0.946580,0.000244,0.000549,0.003358,0.015629,3.711840,3.298898,1.796824,1.107691,0.613552,1.104394,0.801098,0.879999,3.304942,3.300363,0.797948,4.907080,4.921820,0.005128
5.000058,1,0.000000,0.213729,0.154197,0.000000,0.000000,0.180547,0.304490,1.464520,0.000244,0.000549,0.003419,0.015629,3.700704,3.299826,1.797800,1.107691,0.601465,1.102929,0.800732,0.879462,3.304942,3.299447,0.797948,4.895020,4.904400,0.004274
6.000063,1,0.000000,0.211777,0.152245,0.000000,0.000000,0.178595,0.281068,0.964440,0.000183,0.000427,0.003358,0.015507,3.711840,3.327664,1.797312,1.106226,0.616483,1.100732,0.801098,0.879462,3.304942,3.300363,0.797655,4.907080,4.919140,0.004274
7.000057,1,0.000000,0.223488,0.151269,0.000000,0.000000,0.180547,0.282044,0.964440,0.000305,0.000672,0.003358,0.015629,3.711840,3.299826,1.798289,1.106226,0.616483,1.102929,0.801098,0.879462,3.304026,3.300363,0.797362,4.912440,4.921820,0.004274
8.000058,1,0.000000,0.210801,0.152245,0.000000,0.000000,0.191282,0.281068,0.973370,0.000244,0.000549,0.003358,0.015385,3.715552,3.301682,1.798289,1.105127,0.612087,1.106226,0.800732,0.879462,3.304026,3.300363,0.797948,4.907080,4.923160,0.004274
9.000058,1,0.000000,0.214705,0.153221,0.000000,0.000000,0.179571,0.283996,0.973370,0.000183,0.000672,0.003297,0.015751,3.717408,3.301682,1.796824,1.104394,0.616483,1.104394,0.799633,0.879462,3.307689,3.300363,0.797655,4.908420,4.920480,0.004274
10.000058,1,0.000000,0.210801,0.153221,0.000000,0.000000,0.179571,0.282044,0.955510,0.000244,0.000549,0.003358,0.016117,3.699776,3.299826,1.797312,1.102929,0.615018,1.101464,0.801831,0.879193,3.304942,3.299447,0.797655,4.911100,4.919140,0.004274
11.000078,1,0.000000,0.217632,0.151269,0.000000,0.000000,0.179571,0.282044,0.759050,0.000244,0.000672,0.003358,0.015629,3.726687,3.293330,1.798289,1.104028,0.614285,1.104761,0.802930,0.799950,3.305857,3.300363,0.797362,4.907080,4.909760,0.005128
12.000058,1,0.000000,0.212753,0.155173,0.000000,0.000000,0.178595,0.280092,1.741350,0.000183,0.000672,0.003236,0.016117,3.699776,3.299826,1.797800,1.107691,0.603296,1.104761,0.802930,0.879999,3.305857,3.299447,0.797948,4.899040,4.908420,0.004274
13.000056,1,0.000000,0.213729,0.151269,0.000000,0.000000,0.178595,0.282044,2.000320,0.000244,0.000549,0.003358,0.015629,3.726687,3.295186,1.797800,1.107325,0.615384,1.102929,0.801098,0.879731,3.305857,3.300363,0.798241,4.912440,4.920480,0.004274
14.000057,1,0.000000,0.213729,0.153221,0.000000,0.000000,0.201042,0.281068,2.696860,0.000183,0.000427,0.003419,0.015629,3.710912,3.298898,1.797800,1.102929,0.615750,1.104028,0.799633,0.879193,3.304942,3.299447,0.797948,4.907080,4.919140,0.004274
15.000058,1,0.000000,0.220560,0.151269,0.000000,0.000000,0.177619,0.280092,0.973370,0.000244,0.000549,0.003419,0.015629,3.710912,3.293330,1.797800,1.107691,0.614285,1.101098,0.801831,0.879731,3.304942,3.300363,0.797948,4.907080,4.920480,0.005128
16.000057,1,0.001952,0.214705,0.152245,0.000000,0.000000,0.192258,0.280092,0.964440,0.000183,0.000427,0.003236,0.015629,3.715552,3.295186,1.797312,1.101464,0.616483,1.104028,0.799633,0.879999,3.304942,3.300363,0.797948,4.907080,4.919140,0.004274
17.000060,1,0.000000,0.211777,0.151269,0.000000,0.000000,0.178595,0.282044,1.455590,0.000122,0.000549,0.003480,0.015995,3.698848,3.295186,1.798289,1.108424,0.606227,1.104761,0.801098,0.784370,3.304942,3.300363,0.797362,4.907080,4.920480,0.005128
18.000060,1,0.000976,0.212753,0.153221,0.000000,0.000000,0.178595,0.281068,0.973370,0.000244,0.000549,0.003419,0.015629,3.710912,3.301682,1.798777,1.101830,0.616483,1.106226,0.799633,0.879462,3.305857,3.300363,0.797362,4.915120,4.920480,0.004274
19.000058,1,0.000000,0.215681,0.156149,0.000000,0.000000,0.181523,0.280092,1.527030,0.000244,0.000549,0.003419,0.015873,3.697920,3.298898,1.797800,1.108058,0.602197,1.104394,0.800732,0.879193,3.306773,3.299447,0.798241,4.896360,4.908420,0.004274
20.000060,1,0.000976,0.213729,0.153221,0.000000,0.000000,0.178595,0.281068,1.991390,0.000183,0.000672,0.003297,0.015629,3.710912,3.301682,1.798289,1.101464,0.609523,1.106226,0.800365,0.879462,3.304942,3.300363,0.797655,4.913780,4.921820,0.004274
21.000058,1,0.000000,0.230320,0.150293,0.000000,0.000000,0.180547,0.283020,2.098550,0.000183,0.000427,0.003419,0.015751,3.704416,3.293330,1.798289,1.104394,0.605128,1.105127,0.799633,0.879999,3.306773,3.299447,0.797655,4.881620,4.919140,0.005128
22.000060,1,0.000000,0.213729,0.155173,0.000000,0.000000,0.191282,0.281068,0.973370,0.000183,0.000672,0.003419,0.015873,3.719264,3.307249,1.797800,1.107691,0.615750,1.106226,0.799633,0.879999,3.304942,3.300363,0.797948,4.915120,4.921820,0.004274
23.000061,1,0.000000,0.212753,0.149317,0.000000,0.000000,0.179571,0.280092,1.125180,0.000244,0.000549,0.003419,0.015385,3.699776,3.307249,1.798289,1.107691,0.606227,1.101098,0.802197,0.770402,3.304942,3.299447,0.797948,4.904400,4.921820,0.005128
24.000060,1,0.000000,0.213729,0.152245,0.000000,0.000000,0.180547,0.283020,0.973370,0.000244,0.000549,0.003358,0.015629,3.719264,3.301682,1.797800,1.101464,0.613919,1.104028,0.801831,0.879193,3.305857,3.300363,0.798241,4.885640,4.886980,0.004274
25.000059,1,0.000000,0.211777,0.153221,0.000000,0.000000,0.179571,0.284972,1.473450,0.000244,0.000549,0.003419,0.015873,3.699776,3.292402,1.798777,1.107691,0.614285,1.104761,0.798900,0.879731,3.306773,3.299447,0.797655,4.899040,4.905740,0.004274
26.000059,1,0.000000,0.215681,0.153221,0.000000,0.000000,0.180547,0.282044,1.893160,0.000183,0.000427,0.003419,0.016117,3.710912,3.357359,1.796824,1.107691,0.615750,1.101098,0.800365,0.879193,3.304942,3.302194,0.798241,4.913780,4.923160,0.005128
27.000059,1,0.000000,0.215681,0.152245,0.000000,0.000000,0.179571,0.282044,0.982300,0.000244,0.000549,0.003419,0.015507,3.719264,3.292402,1.798777,1.103296,0.616117,1.104028,0.802197,0.879193,3.306773,3.299447,0.797655,4.911100,4.919140,0.004274
28.000063,1,0.000000,0.215681,0.155173,0.000000,0.000000,0.193234,0.282044,1.000160,0.000244,0.000549,0.003419,0.015629,3.726687,3.293330,1.798289,1.101830,0.616849,1.100732,0.799267,0.879462,3.305857,3.299447,0.797655,4.913780,4.921820,0.005128
29.000059,1,0.000000,0.215681,0.154197,0.000000,0.000000,0.178595,0.282044,0.991230,0.000183,0.000672,0.003358,0.015507,3.719264,3.301682,1.797800,1.105127,0.616117,1.104761,0.801831,0.879462,3.304942,3.300363,0.797655,4.909760,4.923160,0.004274
30.000059,1,0.000000,0.216657,0.155173,0.000000,0.000000,0.181523,0.283996,0.973370,0.000183,0.000672,0.003358,0.015629,3.710912,3.298898,1.798289,1.106226,0.615750,1.104761,0.800365,0.879193,3.307689,3.299447,0.797655,4.907080,4.920480,0.004274
31.000058,1,0.000000,0.210801,0.152245,0.000000,0.000000,0.178595,0.281068,0.964440,0.000244,0.000549,0.003419,0.015385,3.726687,3.294258,1.798777,1.102197,0.616483,1.102929,0.802930,0.879193,3.306773,3.299447,0.797948,4.911100,4.904400,0.005128
32.000059,1,0.000000,0.213729,0.152245,0.000000,0.000000,0.201042,0.280092,1.000160,0.000305,0.000672,0.003358,0.016117,3.726687,3.301682,1.797800,1.104761,0.606593,1.104394,0.800732,0.879731,3.306773,3.299447,0.797655,4.899040,4.909760,0.004274
33.000057,1,0.000000,0.215681,0.153221,0.000000,0.000000,0.179571,0.281068,1.705630,0.000183,0.000427,0.003419,0.016117,3.715552,3.292402,1.798289,1.102197,0.614651,1.103662,0.800365,0.879193,3.306773,3.299447,0.797655,4.911100,4.923160,0.005128
34.000057,1,0.000000,0.213729,0.152245,0.000000,0.000000,0.181523,0.283996,2.366450,0.000183,0.000427,0.003419,0.015751,3.704416,3.293330,1.799266,1.102929,0.615384,1.101098,0.799633,0.878925,3.304942,3.299447,0.797948,4.891000,4.888320,0.004274
35.000057,1,0.000000,0.213729,0.151269,0.000000,0.000000,0.180547,0.283020,1.687770,0.000183,0.000427,0.003358,0.015629,3.710912,3.301682,1.798777,1.101830,0.603296,1.102929,0.801098,0.879999,3.305857,3.299447,0.797948,4.899040,4.908420,0.004274
36.000059,1,0.000000,0.213729,0.151269,0.000000,0.000000,0.177619,0.283020,0.982300,0.000061,0.000549,0.003358,0.015507,3.726687,3.301682,1.797312,1.108424,0.611721,1.101464,0.799633,0.879462,3.305857,3.299447,0.797948,4.911100,4.920480,0.004274
37.000056,1,0.000000,0.211777,0.152245,0.000000,0.000000,0.179571,0.281068,0.982300,0.000183,0.000427,0.003358,0.015507,3.710912,3.311889,1.797312,1.103296,0.615750,1.101464,0.799633,0.879999,3.304942,3.300363,0.797362,4.907080,4.919140,0.004274
38.000057,1,0.000000,0.219584,0.152245,0.000000,0.000000,0.178595,0.281068,0.982300,0.000183,0.000427,0.003358,0.015507,3.719264,3.293330,1.799266,1.107691,0.616117,1.101464,0.803296,0.879731,3.305857,3.300363,0.797362,4.912440,4.919140,0.004274
39.000059,1,0.000976,0.213729,0.151269,0.000000,0.000000,0.178595,0.283020,1.098390,0.000061,0.000427,0.003297,0.015507,3.715552,3.307249,1.798289,1.101464,0.602930,1.103296,0.800732,0.800488,3.306773,3.299447,0.797655,4.900380,4.927180,0.005128
40.000058,1,0.000000,0.216657,0.152245,0.000000,0.000000,0.181523,0.283020,1.812790,0.000183,0.000672,0.003297,0.015140,3.711840,3.298898,1.797800,1.103662,0.612087,1.104394,0.801464,0.879999,3.304942,3.300363,0.797948,4.907080,4.920480,0.004274
