duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.219584,0.144438,0.000000,0.000000,0.178595,0.278140,0.571520,0.000183,0.000549,0.003175,0.016361,3.710912,3.301682,1.796824,1.104761,0.614285,1.102929,0.802930,0.749450,3.304942,3.300363,0.797362,4.931200,4.940580,0.003419
0.100070,0,0.000000,0.224464,0.145414,0.000000,0.000000,0.177619,0.279116,0.571520,0.000244,0.000549,0.003236,0.016606,3.726687,3.307249,1.798289,1.104394,0.615018,1.104028,0.800732,0.749450,3.305857,3.299447,0.797948,4.928520,4.935220,0.003419
0.200057,0,0.000000,0.219584,0.145414,0.000000,0.000000,0.178595,0.281068,0.562590,0.000305,0.000672,0.003236,0.016361,3.703488,3.297970,1.797800,1.106226,0.615750,1.102929,0.799633,0.749450,3.304942,3.299447,0.797948,4.928520,4.932540,0.004274
0.300057,0,0.000000,0.219584,0.145414,0.000000,0.000000,0.178595,0.278140,0.571520,0.000183,0.000427,0.003114,0.016117,3.726687,3.311889,1.796335,1.107691,0.615750,1.102929,0.800732,0.748913,3.304026,3.299447,0.797948,4.925840,4.935220,0.004274
0.400058,0,0.000000,0.220560,0.144438,0.000000,0.000000,0.178595,0.280092,0.571520,0.000183,0.000672,0.003297,0.016484,3.696064,3.294258,1.798289,1.101464,0.615384,1.104761,0.800732,0.749181,3.303110,3.299447,0.797655,4.924500,4.939240,0.004274
0.489695,1,0.000976,0.214705,0.147365,0.013663,0.000000,0.177619,0.282044,1.053740,0.000122,0.000672,0.003419,0.016606,3.696993,3.303538,1.796824,1.108424,0.601831,1.100365,0.800365,0.749450,3.305857,3.299447,0.797655,4.924500,4.936560,0.003419
0.600059,1,0.000000,0.221536,0.146390,0.000000,0.000000,0.176643,0.279116,0.607240,0.000244,0.000549,0.003175,0.016484,3.703488,3.307249,1.797312,1.101830,0.615750,1.104394,0.801464,0.769596,3.304942,3.300363,0.797655,4.920480,4.928520,0.004274
0.700057,1,0.000000,0.222512,0.145414,0.000000,0.000000,0.179571,0.281068,0.571520,0.000122,0.000549,0.003236,0.016606,3.710912,3.301682,1.796824,1.109156,0.615750,1.104761,0.802930,0.748913,3.306773,3.299447,0.797655,4.924500,4.929860,0.003419
0.800058,1,0.000000,0.219584,0.148341,0.000000,0.000000,0.190306,0.279116,0.562590,0.000244,0.000549,0.003175,0.016606,3.699776,3.299826,1.798289,1.107691,0.616117,1.102929,0.799633,0.749450,3.304942,3.299447,0.797655,4.925840,4.939240,0.004274
0.900058,1,0.000000,0.219584,0.145414,0.000000,0.000000,0.180547,0.281068,0.571520,0.000244,0.000549,0.003297,0.016606,3.721120,3.301682,1.797312,1.104761,0.615750,1.104028,0.800732,0.748913,3.304942,3.302194,0.797362,4.924500,4.940580,0.004274
1.000058,1,0.000000,0.219584,0.146390,0.000000,0.000000,0.179571,0.281068,0.571520,0.000122,0.000549,0.003114,0.016361,3.713696,3.298898,1.796824,1.102197,0.616483,1.100732,0.800365,0.749181,3.304026,3.300363,0.797948,4.931200,4.937900,0.003419
1.100057,1,0.001952,0.228368,0.146390,0.000000,0.000000,0.193234,0.280092,0.571520,0.000183,0.000672,0.003114,0.016606,3.704416,3.293330,1.797312,1.108424,0.614651,1.104761,0.801098,0.749181,3.305857,3.302194,0.798241,4.924500,4.936560,0.004274
1.200057,1,0.000000,0.220560,0.145414,0.000000,0.000000,0.179571,0.279116,0.571520,0.000183,0.000672,0.003114,0.016361,3.703488,3.295186,1.796824,1.103296,0.615018,1.104761,0.800732,0.749450,3.305857,3.299447,0.797362,4.919140,4.939240,0.003419
1.300057,1,0.000000,0.219584,0.147365,0.000000,0.000000,0.179571,0.281068,0.562590,0.000244,0.000672,0.003236,0.015873,3.719264,3.293330,1.797312,1.112087,0.615750,1.102929,0.800732,0.749181,3.303110,3.299447,0.798241,4.919140,4.937900,0.003419
