duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.206897,0.147365,0.000000,0.000000,0.180547,0.283020,0.696540,0.000061,0.000549,0.003480,0.015385,3.704416,3.292402,1.798777,1.104761,0.612820,1.104761,0.800732,0.749718,3.305857,3.300363,0.797948,4.925840,4.936560,0.004274
0.030058,0,0.000000,0.208849,0.149317,0.000000,0.000000,0.179571,0.282044,0.696540,0.000061,0.000549,0.003358,0.015873,3.704416,3.301682,1.796824,1.104761,0.615018,1.101464,0.801831,0.749987,3.305857,3.299447,0.797948,4.925840,4.939240,0.004274
0.060055,0,0.000000,0.209825,0.145414,0.000000,0.000000,0.178595,0.283996,0.696540,0.000244,0.000549,0.003358,0.015751,3.711840,3.299826,1.798289,1.101830,0.613552,1.104761,0.800732,0.749987,3.304942,3.299447,0.797948,4.925840,4.936560,0.004274
0.090056,0,0.001952,0.210801,0.148341,0.000000,0.000000,0.180547,0.282044,0.696540,0.000061,0.000977,0.003419,0.015263,3.704416,3.294258,1.797800,1.107325,0.615750,1.104028,0.802930,0.749987,3.304942,3.299447,0.797655,4.927180,4.935220,0.004274
0.120055,0,0.000000,0.210801,0.147365,0.000000,0.000000,0.178595,0.283020,0.696540,0.000061,0.000549,0.003419,0.015629,3.708128,3.299826,1.797800,1.107691,0.610988,1.104028,0.800732,0.749987,3.304942,3.299447,0.797655,4.924500,4.936560,0.004274
0.150055,0,0.000000,0.210801,0.146390,0.000000,0.000000,0.182499,0.282044,0.687610,0.000061,0.000488,0.003358,0.015385,3.704416,3.291474,1.798289,1.103296,0.615018,1.102929,0.799267,0.749987,3.304942,3.299447,0.797655,4.925840,4.935220,0.004274
0.180055,0,0.000976,0.210801,0.147365,0.000000,0.000000,0.178595,0.283020,0.696540,0.000244,0.000611,0.003419,0.015629,3.704416,3.293330,1.798289,1.108424,0.615750,1.104028,0.799633,0.749718,3.304026,3.299447,0.797948,4.925840,4.935220,0.004274
0.210055,0,0.000000,0.214705,0.148341,0.000000,0.000000,0.180547,0.280092,0.696540,0.000244,0.000549,0.003358,0.015385,3.711840,3.325809,1.796824,1.102929,0.616117,1.099999,0.801464,0.749987,3.304942,3.300363,0.797362,4.921820,4.936560,0.004274
0.240054,0,0.000000,0.210801,0.149317,0.000000,0.000000,0.178595,0.282044,0.696540,0.000061,0.000977,0.003419,0.015507,3.711840,3.292402,1.798289,1.104761,0.616117,1.104394,0.800732,0.749987,3.304942,3.299447,0.797948,4.927180,4.929860,0.005128
0.270056,0,0.000000,0.213729,0.149317,0.000000,0.000000,0.180547,0.283996,0.696540,0.000061,0.000611,0.003419,0.015629,3.711840,3.293330,1.798289,1.102197,0.616483,1.104394,0.801831,0.749987,3.304026,3.299447,0.797362,4.925840,4.935220,0.004274
0.300055,0,0.000000,0.211777,0.147365,0.000000,0.000000,0.181523,0.284972,0.696540,0.000244,0.000488,0.003236,0.015263,3.704416,3.293330,1.798289,1.107691,0.613186,1.104761,0.800732,0.749718,3.305857,3.299447,0.797362,4.923160,4.936560,0.004274
0.330056,0,0.000000,0.210801,0.148341,0.000000,0.000000,0.181523,0.281068,0.687610,0.000061,0.000977,0.003297,0.015018,3.699776,3.299826,1.797312,1.109156,0.616849,1.104394,0.801464,0.750256,3.304942,3.298531,0.797655,4.924500,4.936560,0.005128
0.360055,0,0.000000,0.211777,0.147365,0.000000,0.000000,0.180547,0.283996,0.696540,0.000061,0.000549,0.003358,0.015385,3.704416,3.291474,1.798289,1.102563,0.615384,1.100732,0.801464,0.749987,3.305857,3.299447,0.797655,4.924500,4.932540,0.004274
0.390056,0,0.000000,0.229344,0.148341,0.000000,0.000000,0.180547,0.282044,0.687610,0.000244,0.000549,0.003419,0.015263,3.711840,3.292402,1.798289,1.101830,0.617582,1.102929,0.801464,0.749987,3.306773,3.299447,0.797655,4.924500,4.932540,0.005128
0.420055,0,0.000000,0.210801,0.146390,0.000000,0.000000,0.179571,0.283020,0.696540,0.000061,0.000549,0.003419,0.015140,3.704416,3.292402,1.798777,1.101830,0.614285,1.104028,0.802930,0.749718,3.305857,3.300363,0.797362,4.919140,4.936560,0.004274
0.450056,0,0.000976,0.212753,0.147365,0.000000,0.000000,0.180547,0.283996,0.696540,0.000061,0.000427,0.003358,0.015507,3.715552,3.357359,1.799266,1.104761,0.615750,1.105127,0.801098,0.749718,3.304942,3.299447,0.797948,4.925840,4.935220,0.004274
0.480057,1,0.000000,0.293755,0.150293,0.006832,0.000000,0.179571,0.294731,1.143040,0.000244,0.000488,0.003419,0.015018,3.726687,3.298898,1.798289,1.106592,0.603662,1.102929,0.801464,0.749450,3.304026,3.300363,0.796776,4.903060,4.919140,0.004274
0.510056,1,0.000000,0.206897,0.149317,0.000000,0.000000,0.182499,0.282044,0.946580,0.000244,0.000549,0.003419,0.015018,3.698848,3.307249,1.798777,1.105127,0.602564,1.102563,0.800732,0.750524,3.305857,3.300363,0.797655,4.913780,4.925840,0.004274
0.540058,1,0.000000,0.209825,0.151269,0.000000,0.000000,0.179571,0.282044,1.393080,0.000244,0.000549,0.003358,0.015507,3.719264,3.301682,1.797312,1.106226,0.602197,1.105127,0.801098,0.809352,3.304942,3.299447,0.797655,4.903060,4.913780,0.004274
0.570055,1,0.000976,0.214705,0.151269,0.000000,0.000000,0.180547,0.281068,1.714560,0.000305,0.000549,0.003297,0.015629,3.726687,3.298898,1.797800,1.104394,0.606227,1.101464,0.801464,0.809621,3.304026,3.299447,0.797655,4.893680,4.921820,0.004274
0.600055,1,0.001952,0.209825,0.150293,0.000000,0.000000,0.193234,0.284972,1.732420,0.000061,0.000549,0.003358,0.015507,3.711840,3.311889,1.796824,1.109156,0.603296,1.104394,0.801831,0.809621,3.305857,3.300363,0.797655,4.897700,4.917800,0.004274
0.630055,1,0.000000,0.212753,0.149317,0.000000,0.000000,0.192258,0.282044,1.402010,0.000244,0.000549,0.003419,0.015385,3.711840,3.301682,1.796824,1.110622,0.606593,1.101098,0.802930,0.809889,3.304942,3.299447,0.797655,4.913780,4.924500,0.004274
0.660054,1,0.000000,0.213729,0.152245,0.000000,0.000000,0.202993,0.282044,2.768300,0.000183,0.000427,0.003358,0.015263,3.711840,3.299826,1.798289,1.109156,0.606959,1.105127,0.802930,0.879999,3.304026,3.299447,0.797948,4.888320,4.908420,0.004274
