,ID,load,period,filename,duration,energy_3V7_WL_SW,energy_3V3_SYS,energy_1V8_SYS,energy_DDR_VDD2,energy_DDR_VDDQ,energy_1V1_SYS,energy_0V8_SW,energy_VDD_CORE,energy_3V3_DAC,energy_3V3_ADC,energy_0V8_AON,energy_HDMI
59,59,80,0.05,pmic_log_0_1s_20251027_224819.csv,79.96029,0.044137138628335924,55.534455032322384,22.776689009148473,0.04499158738472419,0.0012213037327327145,16.5037771689479,18.58302923594086,125.15977924349606,0.04891478947674378,0.14543236999017362,0.22016735846019533,6.361182694973667
60,60,80,0.2,pmic_log_0_1s_20251027_224819.csv,79.910251,0.059581767839876024,55.44290118916825,22.80422938707562,0.06516898157734624,5.919484200000084e-05,16.50983634863487,18.587692231798794,124.18085517347225,0.04643982394086116,0.1393822977661183,0.22075180793314134,6.335200142616508
61,61,100,0.02,pmic_log_0_1s_20251027_224819.csv,79.976099,0.07647692105787596,55.478325506604996,22.837851160451265,0.0961937373752637,0.0025692282196168913,16.525162538233772,18.651037711686396,141.4451336093442,0.045222824067549176,0.13992557926670682,0.22114085091294344,6.316096374119937
62,62,0,1.0,pmic_log_0_1s_20251027_224819.csv,79.509829,0.023460114029833078,53.7522659846848,21.612108079659375,0.022684251817592104,0.0,16.356058765059803,18.35688895284678,33.14839924525025,0.05313399730787793,0.153215230954318,0.21393583868870275,6.759019002704853
63,63,40,0.2,pmic_log_0_1s_20251027_224819.csv,79.90975900000001,0.05392921361519213,54.28235489490112,22.699802801504205,0.03303742325689119,0.0,16.48197146077968,18.49113996727398,91.17617701500242,0.05202001564827669,0.14644406663007503,0.21811679312078258,6.42447564602082
64,64,60,0.05,pmic_log_0_1s_20251027_224819.csv,79.959406,0.04788871557250719,55.55448323759436,22.79368035966859,0.05936929045068984,0.0009479724558168313,16.52769462244677,18.579140928271485,109.50337017999524,0.04540590025073661,0.14109190066925653,0.2203821410192677,6.387914571562601
65,65,20,0.03,pmic_log_0_1s_20251027_224819.csv,80.190272,0.06920303248360328,54.44167214034991,22.752930244980124,0.013345007973849752,0.0014536528533040647,16.519664648454064,18.53881603655662,77.7439015198608,0.04843673732649728,0.14683849492944478,0.21789684595459688,6.503964726380027
66,66,80,0.5,pmic_log_0_1s_20251027_224819.csv,79.510616,0.01448442260878644,55.36342651213264,22.86334438156909,0.106125057416458,0.001181628004,16.537032370667532,18.617152581890227,130.61502773974385,0.05075526563064684,0.1397806313789216,0.22162934931869474,6.349853111194302
67,67,0,0.04,pmic_log_0_1s_20251027_224819.csv,79.959998,0.03127880361797315,54.10301978388748,21.72489049178429,0.00021576203466037883,0.0,16.430791379085235,18.433849687834623,33.6219132662509,0.04773190171278971,0.15695829953777582,0.21444198206391946,6.786429724789666
68,68,60,0.01,pmic_log_0_1s_20251027_224819.csv,80.00278800000001,0.03049129281556194,55.519008120068264,22.809303251398774,0.05391274276001164,0.0029600072765301063,16.518589991475345,18.591664178505404,109.65279455127329,0.04564150498890918,0.14763258682127828,0.21891704249048455,6.373799466873248
69,69,0,0.2,pmic_log_0_1s_20251027_224819.csv,79.911023,0.02461221286556374,54.136988579585605,21.69706399486493,0.004533409275834345,0.0,16.363645313102424,18.403128411732173,33.5170604698678,0.04919863270894741,0.15502617393502668,0.21372231641572906,6.789855452554277
70,70,100,0.05,pmic_log_0_1s_20251027_224819.csv,79.96004900000001,0.08544314010148063,55.39286175274298,22.8256573398237,0.04693661174754689,0.0019918813374764925,16.52378058988855,18.64986354043221,139.47669825154287,0.046108802924932496,0.13806018343453605,0.22160622300584493,6.3239048679077055
71,71,0,2.0,pmic_log_0_1s_20251027_224819.csv,79.510282,0.050676914672793096,52.85122759953506,21.26261051949046,0.02716010889612999,0.0,16.030022850729466,17.954470797556297,33.32437092884231,0.04480804988163746,0.15409537392762646,0.2067589124522743,6.659192911065969
72,72,100,0.05,pmic_log_0_1s_20251027_224819.csv,79.960583,0.06425681400121383,55.27080528120877,22.81310964785814,0.04792937526913264,0.0006125821125667773,16.528490930796455,18.62400773261223,139.7110786648663,0.04871924259783302,0.14207211283588236,0.22144869327079875,6.322297069627908
73,73,40,0.03,pmic_log_0_1s_20251027_224819.csv,79.978682,0.06352878420089134,54.472213191991294,22.738178789723143,0.027551734909661493,0.0009522282402456411,16.49018824100922,18.531762588857706,96.83579152108739,0.0495627310243078,0.1474709614270703,0.21768546776515135,6.422621288854415
74,74,40,0.2,pmic_log_0_1s_20251027_224819.csv,79.910296,0.04562900829179983,54.30393110616028,22.72631241542231,0.0291187894859617,0.0,16.457111634907186,18.50518860730938,90.72290347538505,0.04737693440931317,0.15191850552112204,0.21849240766758324,6.471589946716088
75,75,60,0.1,pmic_log_0_1s_20251027_224819.csv,79.90998,0.062259302024502035,55.98480532408642,22.823379817300488,0.025872077696114767,0.0003554347624692113,16.504999000432797,18.582196801406322,109.21057256279968,0.04693390666888617,0.14188297787478538,0.22047851911084912,6.397989209805139
76,76,80,0.1,pmic_log_0_1s_20251027_224819.csv,79.910077,0.043099951818123844,55.572749478843676,22.77077045925556,0.03451647029218409,0.00012031634402452419,16.53373436326508,18.595863220093808,123.93810241974941,0.047063050089740203,0.14764178924527444,0.22076448845050553,6.3675456738510965
77,77,40,0.02,pmic_log_0_1s_20251027_224819.csv,79.98788,0.08342760050656325,54.4841009112039,22.78223774230104,0.03368471732214619,0.001449388077359203,16.50121765730633,18.534253910415316,92.65982955289252,0.04566488707866442,0.1444034802747831,0.21778182657577985,6.422001896595724
78,78,40,0.1,pmic_log_0_1s_20251027_224819.csv,79.90946100000001,0.0481748567985589,54.36128427327655,22.730733076299007,0.028034681923365015,0.001158895669049764,16.49624623400857,18.521786783640636,92.09145439872,0.0452611822520473,0.14837569789234073,0.2183396820767152,6.455435575149454
79,79,0,0.03,pmic_log_0_1s_20251027_224819.csv,79.979996,0.02215451877511183,54.160641884137966,21.707393856766092,0.0,3.618150893999708e-05,16.398668158928125,18.43059309961837,33.41838614877984,0.04454367768403833,0.15192348407529122,0.21290475082540777,6.778786609299307
80,80,20,0.04,pmic_log_0_1s_20251027_224819.csv,79.959998,0.053731870597061915,54.313742430333065,22.700581385128192,0.005173617339403619,0.000898595194698001,16.49169438438021,18.49951989627526,82.67849679177172,0.045415829888250776,0.14031678083537114,0.21854272468223526,6.502085416674485
81,81,100,0.03,pmic_log_0_1s_20251027_224819.csv,79.979997,0.1087152820536917,55.21624626508568,22.8199746445759,0.058100125999787776,0.0019935440256723903,16.537532806745208,18.645440021674336,139.78927759886,0.04325756109485834,0.13290070748287033,0.22166500649536053,6.307016080570439
82,82,100,0.04,pmic_log_0_1s_20251027_224819.csv,79.999996,0.12433907724620628,55.06022929803705,22.831627895332133,0.07649338875391518,0.0013020098784896183,16.521992861439546,18.63496199696613,139.66018395440176,0.0464432875444232,0.13459183336847644,0.22127654144058231,6.327644999856126
