duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.194210,0.145414,0.000000,0.000000,0.180547,0.279116,0.544730,0.000183,0.000427,0.003114,0.016484,3.713696,3.327664,1.796824,1.107691,0.614651,1.102929,0.799633,0.748913,3.304026,3.299447,0.797948,4.925840,4.936560,0.004274
0.024157,0,0.000000,0.194210,0.146390,0.000000,0.000000,0.206897,0.280092,0.625100,0.000061,0.000549,0.003175,0.016484,3.711840,3.299826,1.794870,1.105494,0.613919,1.104761,0.799633,0.749450,3.304942,3.300363,0.797948,4.921820,4.935220,0.004274
0.048317,0,0.000000,0.198114,0.145414,0.000000,0.000000,0.179571,0.279116,0.544730,0.000122,0.000549,0.003419,0.016606,3.704416,3.299826,1.798289,1.104761,0.616483,1.100365,0.800365,0.749450,3.305857,3.300363,0.797948,4.919140,4.935220,0.004274
0.072442,0,0.001952,0.196162,0.146390,0.000000,0.000000,0.180547,0.277164,0.267900,0.000183,0.000549,0.003297,0.016239,3.710912,3.298898,1.795847,1.101830,0.614651,1.104761,0.799633,0.749450,3.304026,3.300363,0.797655,4.927180,4.935220,0.003419
0.096569,0,0.000000,0.198114,0.145414,0.000000,0.000000,0.179571,0.281068,0.544730,0.000061,0.000549,0.003236,0.016361,3.719264,3.293330,1.798289,1.107691,0.616117,1.104028,0.799633,0.751062,3.305857,3.299447,0.797948,4.925840,4.936560,0.004274
0.120684,0,0.000000,0.197138,0.146390,0.000000,0.000000,0.178595,0.278140,0.544730,0.000061,0.000427,0.003114,0.016606,3.711840,3.293330,1.798289,1.103296,0.615018,1.102929,0.799633,0.749181,3.305857,3.300363,0.798241,4.924500,4.939240,0.004274
0.144792,0,0.000000,0.196162,0.145414,0.000000,0.000000,0.191282,0.279116,0.544730,0.000061,0.000549,0.003419,0.016361,3.700704,3.307249,1.796824,1.107691,0.614285,1.102929,0.801831,0.749181,3.305857,3.300363,0.797655,4.927180,4.939240,0.004274
0.168899,0,0.000000,0.196162,0.180547,0.000000,0.000000,0.179571,0.279116,0.544730,0.000244,0.000549,0.003114,0.015995,3.711840,3.325809,1.796824,1.101830,0.615018,1.104761,0.801831,0.748644,3.304942,3.299447,0.797948,4.919140,4.935220,0.004274
0.193001,0,0.000000,0.201042,0.147365,0.000000,0.000000,0.179571,0.281068,0.544730,0.000061,0.000427,0.003114,0.016606,3.711840,3.292402,1.797800,1.104761,0.615750,1.100732,0.799633,0.749987,3.304942,3.300363,0.797948,4.925840,4.939240,0.004274
0.217113,0,0.000000,0.196162,0.144438,0.000000,0.000000,0.178595,0.281068,0.544730,0.000122,0.000549,0.003419,0.015995,3.711840,3.303538,1.796824,1.106226,0.615018,1.100732,0.800732,0.749987,3.304942,3.299447,0.797948,4.921820,4.936560,0.004274
0.241212,0,0.000000,0.201042,0.147365,0.000000,0.000000,0.178595,0.276188,0.544730,0.000244,0.000549,0.003236,0.016850,3.719264,3.295186,1.797800,1.102929,0.616483,1.104761,0.798900,0.749450,3.304942,3.300363,0.797948,4.924500,4.935220,0.003419
0.265317,0,0.002928,0.197138,0.146390,0.000000,0.000000,0.199090,0.279116,0.553660,0.000061,0.000427,0.003114,0.016361,3.711840,3.294258,1.797312,1.101830,0.615018,1.102929,0.800732,0.749450,3.304026,3.299447,0.797948,4.925840,4.936560,0.004274
0.289406,0,0.000000,0.196162,0.145414,0.000000,0.000000,0.179571,0.278140,0.553660,0.000061,0.000672,0.003236,0.016484,3.715552,3.298898,1.797312,1.107691,0.616117,1.101464,0.801831,0.749450,3.304942,3.300363,0.797948,4.925840,4.936560,0.004274
