duration_s,active,3V7_WL_SW_A current(0),3V3_SYS_A current(1),1V8_SYS_A current(2),DDR_VDD2_A current(3),DDR_VDDQ_A current(4),1V1_SYS_A current(5),0V8_SW_A current(6),VDD_CORE_A current(7),3V3_DAC_A current(17),3V3_ADC_A current(18),0V8_AON_A current(16),HDMI_A current(22),3V7_WL_SW_V volt(8),3V3_SYS_V volt(9),1V8_SYS_V volt(10),DDR_VDD2_V volt(11),DDR_VDDQ_V volt(12),1V1_SYS_V volt(13),0V8_SW_V volt(14),VDD_CORE_V volt(15),3V3_DAC_V volt(20),3V3_ADC_V volt(21),0V8_AON_V volt(19),HDMI_V volt(23),EXT5V_V volt(24),BATT_V volt(25)
0.000001,0,0.000000,0.194210,0.146390,0.000000,0.000000,0.189330,0.281068,0.526870,0.000183,0.000427,0.003236,0.016484,3.711840,3.301682,1.797800,1.107325,0.614285,1.104394,0.799633,0.749181,3.305857,3.301279,0.797948,4.924500,4.935220,0.004274
0.024141,0,0.000000,0.197138,0.149317,0.000000,0.000000,0.178595,0.279116,0.544730,0.000122,0.000427,0.003480,0.016239,3.726687,3.291474,1.797800,1.104761,0.613186,1.102929,0.800732,0.749987,3.305857,3.299447,0.798241,4.913780,4.939240,0.004274
0.048276,0,0.000000,0.196162,0.146390,0.000000,0.000000,0.200066,0.281068,0.535800,0.000549,0.000427,0.003297,0.016728,3.722976,3.292402,1.797800,1.104394,0.615750,1.104394,0.800365,0.749987,3.305857,3.300363,0.798241,4.924500,4.936560,0.004274
0.072392,0,0.000000,0.195186,0.146390,0.000000,0.000000,0.179571,0.281068,0.535800,0.000061,0.000672,0.003175,0.016606,3.711840,3.295186,1.798289,1.101464,0.614651,1.102197,0.799267,0.749450,3.304942,3.300363,0.797948,4.928520,4.929860,0.004274
0.096517,0,0.000000,0.196162,0.142486,0.000976,0.000000,0.178595,0.281068,0.535800,0.000061,0.000672,0.003297,0.016850,3.726687,3.301682,1.796824,1.105494,0.615018,1.104394,0.800732,0.749718,3.305857,3.299447,0.797655,4.924500,4.935220,0.004274
0.121630,0,0.000000,0.202993,0.147365,0.000000,0.000000,0.179571,0.280092,0.544730,0.000183,0.000427,0.003236,0.016484,3.726687,3.295186,1.796824,1.107691,0.615384,1.104028,0.799633,0.749987,3.304942,3.301279,0.798241,4.924500,4.935220,0.004274
0.145741,0,0.000000,0.197138,0.143462,0.000000,0.000000,0.179571,0.281068,0.535800,0.000244,0.000672,0.003419,0.016606,3.711840,3.291474,1.797800,1.105494,0.615750,1.104761,0.800732,0.749718,3.304942,3.300363,0.797948,4.927180,4.936560,0.004274
0.169849,0,0.000000,0.196162,0.145414,0.000000,0.000000,0.188355,0.281068,0.544730,0.000061,0.000672,0.003236,0.016239,3.726687,3.293330,1.796824,1.106226,0.610988,1.102929,0.800732,0.749181,3.304942,3.299447,0.797948,4.925840,4.937900,0.004274
0.193979,0,0.000000,0.203969,0.143462,0.000000,0.000000,0.179571,0.279116,0.535800,0.000122,0.000672,0.003236,0.016484,3.711840,3.291474,1.797312,1.105494,0.615750,1.102929,0.801098,0.749987,3.304942,3.299447,0.797948,4.927180,4.936560,0.004274
0.218081,0,0.000000,0.196162,0.148341,0.000000,0.000000,0.179571,0.279116,0.535800,0.000061,0.000427,0.003358,0.016850,3.696993,3.311889,1.797312,1.102929,0.615750,1.102929,0.800732,0.749718,3.303110,3.299447,0.797655,4.924500,4.935220,0.004274
