timestamp,channel,action,payload
1761304911888,CH1,POWER,2.35
1761304911895,CH1,POWER,2.35
1761304911899,CH1,POWER,2.35
1761304911905,CH1,POWER,2.35
1761304911909,CH1,POWER,2.35
1761304911915,CH1,POWER,2.35
1761304911919,CH1,POWER,2.35
1761304911925,CH1,POWER,2.35
1761304911928,CH1,POWER,2.35
1761304911931,CH1,POWER,2.35
1761304911958,CH1,POWER,2.35
1761304911962,CH1,POWER,2.35
1761304911966,CH1,POWER,2.35
1761304911970,CH1,POWER,2.35
1761304911974,CH1,POWER,2.35
1761304911979,CH1,POWER,2.35
1761304911983,CH1,POWER,2.35
1761304911989,CH1,POWER,2.35
1761304911993,CH1,POWER,2.35
1761304911999,CH1,POWER,2.35
1761304912003,CH1,POWER,2.35
1761304912009,CH1,POWER,2.35
1761304912013,CH1,POWER,2.35
1761304912019,CH1,POWER,2.35
1761304912023,CH1,POWER,2.35
1761304912029,CH1,POWER,2.35
1761304912033,CH1,POWER,2.35
1761304912039,CH1,POWER,2.35
1761304912043,CH1,POWER,2.35
1761304912049,CH1,POWER,2.35
1761304912053,CH1,POWER,2.35
1761304912059,CH1,POWER,2.35
1761304912063,CH1,POWER,2.35
1761304912069,CH1,POWER,2.35
1761304912073,CH1,POWER,2.35
1761304912079,CH1,POWER,2.35
1761304912083,CH1,POWER,2.35
1761304912089,CH1,POWER,2.35
1761304912093,CH1,POWER,2.35
1761304912099,CH1,POWER,2.35
1761304912103,CH1,POWER,2.35
1761304912109,CH1,POWER,2.35
1761304912113,CH1,POWER,2.35
1761304912119,CH1,POWER,2.35
1761304912123,CH1,POWER,2.35
1761304912129,CH1,POWER,2.35
1761304912133,CH1,POWER,2.35
1761304912139,CH1,POWER,2.35
1761304912143,CH1,POWER,2.35
1761304912149,CH1,POWER,2.35
1761304912153,CH1,POWER,2.35
1761304912159,CH1,POWER,2.35
1761304912163,CH1,POWER,2.35
1761304912169,CH1,POWER,2.35
1761304912173,CH1,POWER,2.35
1761304912179,CH1,POWER,2.35
1761304912183,CH1,POWER,2.35
1761304912189,CH1,POWER,2.35
1761304912193,CH1,POWER,2.35
1761304912199,CH1,POWER,2.35
1761304912203,CH1,POWER,2.35
1761304912209,CH1,POWER,2.35
1761304912213,CH1,POWER,2.35
1761304912219,CH1,POWER,2.35
1761304912223,CH1,POWER,2.35
1761304912229,CH1,POWER,2.35
1761304912233,CH1,POWER,2.35
1761304912239,CH1,POWER,2.35
1761304912244,CH1,POWER,2.35
1761304912249,CH1,POWER,2.35
1761304912253,CH1,POWER,2.35
1761304912259,CH1,POWER,2.35
1761304912264,CH1,POWER,2.35
1761304912269,CH1,POWER,2.35
1761304912273,CH1,POWER,2.35
1761304912279,CH1,POWER,2.35
1761304912284,CH1,POWER,2.35
1761304912289,CH1,POWER,2.35
1761304912293,CH1,POWER,2.35
1761304912298,CH1,POWER,2.35
1761304912303,CH1,POWER,2.35
1761304912309,CH1,POWER,2.35
1761304912317,CH1,POWER,2.35
1761304912323,CH1,POWER,2.35
1761304912330,CH1,POWER,2.35
1761304912333,CH1,POWER,2.35
1761304912361,CH1,POWER,2.35
1761304912365,CH1,POWER,2.35
1761304912371,CH1,POWER,2.35
1761304912375,CH1,POWER,2.35
1761304912381,CH1,POWER,2.35
1761304912385,CH1,POWER,2.35
1761304912391,CH1,POWER,2.35
1761304912395,CH1,POWER,2.35
1761304912401,CH1,POWER,2.35
1761304912405,CH1,POWER,2.35
1761304912411,CH1,POWER,2.35
1761304912415,CH1,POWER,2.35
1761304912421,CH1,POWER,2.35
1761304912425,CH1,POWER,2.35
1761304912431,CH1,POWER,2.35
1761304912435,CH1,POWER,2.35
1761304912441,CH1,POWER,2.35
1761304912445,CH1,POWER,2.35
1761304912451,CH1,POWER,2.35
1761304912455,CH1,POWER,2.35
1761304912460,CH1,POWER,2.35
1761304912464,CH1,POWER,2.35
1761304912468,CH1,POWER,2.35
1761304912472,CH1,POWER,2.35
1761304912476,CH1,POWER,2.35
1761304912481,CH1,POWER,2.35
1761304912485,CH1,POWER,2.35
1761304912491,CH1,POWER,2.35
1761304912495,CH1,POWER,2.35
1761304912501,CH1,POWER,2.35
1761304912505,CH1,POWER,2.35
1761304912511,CH1,POWER,2.35
1761304912515,CH1,POWER,2.35
1761304912521,CH1,POWER,2.35
1761304912525,CH1,POWER,2.35
1761304912531,CH1,POWER,2.35
1761304912535,CH1,POWER,2.35
1761304912541,CH1,POWER,2.35
1761304912545,CH1,POWER,2.35
1761304912551,CH1,POWER,2.35
1761304912555,CH1,POWER,2.35
1761304912561,CH1,POWER,2.35
1761304912565,CH1,POWER,2.35
1761304912571,CH1,POWER,2.35
1761304912575,CH1,POWER,2.35
1761304912581,CH1,POWER,2.35
1761304912585,CH1,POWER,2.35
1761304912591,CH1,POWER,2.35
1761304912595,CH1,POWER,2.35
1761304912601,CH1,POWER,2.35
1761304912605,CH1,POWER,2.35
1761304912611,CH1,POWER,2.35
1761304912615,CH1,POWER,2.35
1761304912621,CH1,POWER,2.35
1761304912625,CH1,POWER,2.35
1761304912631,CH1,POWER,2.35
1761304912635,CH1,POWER,2.35
1761304912641,CH1,POWER,2.35
1761304912645,CH1,POWER,2.35
1761304912651,CH1,POWER,2.35
1761304912655,CH1,POWER,2.35
1761304912661,CH1,POWER,2.35
1761304912665,CH1,POWER,2.35
1761304912671,CH1,POWER,2.35
1761304912675,CH1,POWER,2.35
1761304912681,CH1,POWER,2.35
1761304912685,CH1,POWER,2.35
1761304912691,CH1,POWER,2.35
1761304912695,CH1,POWER,2.35
1761304912701,CH1,POWER,2.35
1761304912705,CH1,POWER,2.35
1761304912711,CH1,POWER,2.35
1761304912715,CH1,POWER,2.35
1761304912721,CH1,POWER,2.35
1761304912725,CH1,POWER,2.35
1761304912729,CH1,POWER,2.35
1761304912731,CH1,POWER,2.35
1761304912734,CH1,POWER,2.35
1761304912760,CH1,POWER,2.35
1761304912765,CH1,POWER,2.35
1761304912773,CH1,POWER,2.35
1761304912777,CH1,POWER,2.35
1761304912783,CH1,POWER,2.35
1761304912787,CH1,POWER,2.35
1761304912793,CH1,POWER,2.35
1761304912797,CH1,POWER,2.35
1761304912803,CH1,POWER,2.35
1761304912808,CH1,POWER,2.35
1761304912813,CH1,POWER,2.35
1761304912818,CH1,POWER,2.35
1761304912823,CH1,POWER,2.35
1761304912827,CH1,POWER,2.35
1761304912832,CH1,POWER,2.35
1761304912837,CH1,POWER,2.35
1761304912842,CH1,POWER,2.35
1761304912847,CH1,POWER,2.35
1761304912852,CH1,POWER,2.35
1761304912858,CH1,POWER,2.35
1761304912863,CH1,POWER,2.35
1761304912868,CH1,POWER,2.35
1761304912873,CH1,POWER,2.35
1761304912877,CH1,POWER,2.35
1761304912883,CH1,POWER,2.35
1761304912887,CH1,POWER,2.35
1761304912893,CH1,POWER,2.35
1761304912901,CH1,POWER,2.35
1761304912907,CH1,POWER,2.35
1761304912913,CH1,POWER,2.35
1761304912919,CH1,POWER,2.35
1761304912924,CH1,POWER,2.35
1761304912928,CH1,POWER,2.35
1761304912933,CH1,POWER,2.35
1761304912937,CH1,POWER,2.35
1761304912943,CH1,POWER,2.35
1761304912951,CH1,POWER,2.35
1761304912957,CH1,POWER,2.35
1761304912963,CH1,POWER,2.35
1761304912971,CH1,POWER,2.35
1761304912976,CH1,POWER,2.35
1761304912980,CH1,POWER,2.35
1761304912984,CH1,POWER,2.35
1761304912988,CH1,POWER,2.35
1761304912993,CH1,POWER,2.35
1761304912997,CH1,POWER,2.35
1761304913003,CH1,POWER,2.35
1761304913007,CH1,POWER,2.35
1761304913013,CH1,POWER,2.35
1761304913018,CH1,POWER,2.35
1761304913023,CH1,POWER,2.35
1761304913028,CH1,POWER,2.35
1761304913033,CH1,POWER,2.35
1761304913037,CH1,POWER,2.35
1761304913043,CH1,POWER,2.35
1761304913048,CH1,POWER,2.35
1761304913053,CH1,POWER,2.35
1761304913061,CH1,POWER,2.35
1761304913065,CH1,POWER,2.35
1761304913073,CH1,POWER,2.35
1761304913077,CH1,POWER,2.35
1761304913083,CH1,POWER,2.35
1761304913087,CH1,POWER,2.35
1761304913093,CH1,POWER,2.35
1761304913097,CH1,POWER,2.35
1761304913103,CH1,POWER,2.35
1761304913108,CH1,POWER,2.35
1761304913113,CH1,POWER,2.35
1761304913121,CH1,POWER,2.35
1761304913123,CH1,POWER,2.35
1761304913126,CH1,POWER,2.35
1761304913152,CH1,POWER,2.35
1761304913156,CH1,POWER,2.35
1761304913163,CH1,POWER,2.35
1761304913167,CH1,POWER,2.35
1761304913173,CH1,POWER,2.35
1761304913177,CH1,POWER,2.35
1761304913183,CH1,POWER,2.35
1761304913187,CH1,POWER,2.35
1761304913193,CH1,POWER,2.35
1761304913197,CH1,POWER,2.35
1761304913203,CH1,POWER,2.35
1761304913207,CH1,POWER,2.35
1761304913213,CH1,POWER,2.35
1761304913217,CH1,POWER,2.35
1761304913223,CH1,POWER,2.35
1761304913227,CH1,POWER,2.35
1761304913233,CH1,POWER,2.35
1761304913237,CH1,POWER,2.35
1761304913243,CH1,POWER,2.35
1761304913247,CH1,POWER,2.35
1761304913253,CH1,POWER,2.35
1761304913257,CH1,POWER,2.35
1761304913263,CH1,POWER,2.35
1761304913267,CH1,POWER,2.35
1761304913273,CH1,POWER,2.35
1761304913277,CH1,POWER,2.35
1761304913283,CH1,POWER,2.35
1761304913287,CH1,POWER,2.35
1761304913293,CH1,POWER,2.35
1761304913297,CH1,POWER,2.35
1761304913303,CH1,POWER,2.35
1761304913307,CH1,POWER,2.35
1761304913313,CH1,POWER,2.35
1761304913317,CH1,POWER,2.35
1761304913323,CH1,POWER,2.35
1761304913327,CH1,POWER,2.35
1761304913333,CH1,POWER,2.35
1761304913337,CH1,POWER,2.35
1761304913343,CH1,POWER,2.35
1761304913347,CH1,POWER,2.35
1761304913353,CH1,POWER,2.35
1761304913357,CH1,POWER,2.35
1761304913363,CH1,POWER,2.35
1761304913367,CH1,POWER,2.35
1761304913373,CH1,POWER,2.35
1761304913377,CH1,POWER,2.35
1761304913383,CH1,POWER,2.35
1761304913387,CH1,POWER,2.35
1761304913393,CH1,POWER,2.35
1761304913397,CH1,POWER,2.35
1761304913403,CH1,POWER,2.35
1761304913407,CH1,POWER,2.35
1761304913413,CH1,POWER,2.35
1761304913419,CH1,POWER,2.35
1761304913425,CH1,POWER,2.35
1761304913430,CH1,POWER,2.35
1761304913435,CH1,POWER,2.35
1761304913439,CH1,POWER,2.35
1761304913444,CH1,POWER,2.35
1761304913450,CH1,POWER,2.35
1761304913455,CH1,POWER,2.35
1761304913460,CH1,POWER,2.35
1761304913465,CH1,POWER,2.35
1761304913473,CH1,POWER,2.35
1761304913478,CH1,POWER,2.35
1761304913484,CH1,POWER,2.35
1761304913490,CH1,POWER,2.35
1761304913495,CH1,POWER,2.35
1761304913503,CH1,POWER,2.35
1761304913508,CH1,POWER,2.35
1761304913512,CH1,POWER,2.35
1761304913516,CH1,POWER,2.35
1761304913520,CH1,POWER,2.35
1761304913525,CH1,POWER,2.35
1761304913529,CH1,POWER,2.35
1761304913532,CH1,POWER,2.35
1761304913534,CH1,POWER,2.35
1761304913537,CH1,POWER,2.35
1761304913539,CH1,POWER,2.35
1761304913567,CH1,POWER,2.35
1761304913571,CH1,POWER,2.35
1761304913577,CH1,POWER,2.35
1761304913581,CH1,POWER,2.35
1761304913587,CH1,POWER,2.35
1761304913591,CH1,POWER,2.35
1761304913597,CH1,POWER,2.35
1761304913601,CH1,POWER,2.35
1761304913607,CH1,POWER,2.35
1761304913611,CH1,POWER,2.35
1761304913617,CH1,POWER,2.35
1761304913621,CH1,POWER,2.35
1761304913627,CH1,POWER,2.35
1761304913631,CH1,POWER,2.35
1761304913637,CH1,POWER,2.35
1761304913642,CH1,POWER,2.35
1761304913647,CH1,POWER,2.35
1761304913651,CH1,POWER,2.35
1761304913657,CH1,POWER,2.35
1761304913661,CH1,POWER,2.35
1761304913667,CH1,POWER,2.35
1761304913671,CH1,POWER,2.35
1761304913677,CH1,POWER,2.35
1761304913681,CH1,POWER,2.35
1761304913687,CH1,POWER,2.35
1761304913691,CH1,POWER,2.35
1761304913697,CH1,POWER,2.35
1761304913701,CH1,POWER,2.35
1761304913707,CH1,POWER,2.35
1761304913711,CH1,POWER,2.35
1761304913717,CH1,POWER,2.35
1761304913721,CH1,POWER,2.35
1761304913727,CH1,POWER,2.35
1761304913731,CH1,POWER,2.35
1761304913737,CH1,POWER,2.35
1761304913741,CH1,POWER,2.35
1761304913747,CH1,POWER,2.35
1761304913751,CH1,POWER,2.35
1761304913757,CH1,POWER,2.35
